ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
BP	GO:0043435	response to corticotropin-releasing hormone	3	0.9936433589829374	1.6395874423539034	4.484336397569711e-6	0.005076958699956231	0.004981425995000718	79	tags=100%, list=1%, signal=99%	NR4A1/NR4A3/NR4A2
BP	GO:0071376	cellular response to corticotropin-releasing hormone stimulus	3	0.9936433589829374	1.6395874423539034	4.484336397569711e-6	0.005076958699956231	0.004981425995000718	79	tags=100%, list=1%, signal=99%	NR4A1/NR4A3/NR4A2
BP	GO:0071659	negative regulation of IP-10 production	2	-0.9989127707618968	-1.4935521507324603	4.331797487818922e-6	0.005076958699956231	0.004981425995000718	16	tags=100%, list=0%, signal=100%	OAS1
BP	GO:0010621	negative regulation of transcription by transcription factor localization	2	0.9990022001212571	1.5142044801169088	9.120237244552336e-6	0.009587975126094377	0.009407559004361918	8	tags=50%, list=0%, signal=50%	ID1
MF	GO:0001730	2'-5'-oligoadenylate synthetase activity	3	-0.9935597189695551	-1.651783058841064	1.0084012388325351e-5	0.009894432955424835	0.0097082502424867	81	tags=100%, list=1%, signal=99%	OAS3/OAS1
MF	GO:0001851	complement component C3b binding	4	0.982099539941447	1.7439295445032692	1.3994086850679242e-5	0.012872810641768567	0.012630584046346613	218	tags=100%, list=2%, signal=98%	CR1/CFH/ITGAM/ITGB2
BP	GO:0050792	regulation of viral process	127	-0.41304956012091715	-1.8171392740451464	2.839828735637245e-5	0.024586234900652336	0.02412359778588691	1221	tags=23%, list=10%, signal=21%	IFIH1/TBC1D20/PPID/TRIM13/TRIM34/RNASEL/IFI16/SRPK1/TRIM25/MAVS/TOP2B/LAMP3/TRIM27/EIF2AK2/HACD3/TMEM250/TRIM21/TRIM68/PLSCR1/TRIM14/IFIT5/TRIM32/TRIM5/OAS2/MX1/RSAD2/OAS3/OAS1/IFIT1
BP	GO:1903900	regulation of viral life cycle	108	-0.43560309152827265	-1.8767453577680129	3.501075305639156e-5	0.0286271257491095	0.028088451531031337	779	tags=21%, list=7%, signal=20%	TRIM34/RNASEL/IFI16/SRPK1/TRIM25/MAVS/TOP2B/LAMP3/TRIM27/EIF2AK2/HACD3/TRIM21/TRIM68/PLSCR1/TRIM14/IFIT5/TRIM5/OAS2/MX1/RSAD2/OAS3/OAS1/IFIT1
BP	GO:0042492	gamma-delta T cell differentiation	10	0.8675031715122127	1.9968723522937621	3.951360977771316e-5	0.029380045755725444	0.02882720390519288	369	tags=30%, list=3%, signal=29%	SOX4/KLRC1/EGR3
BP	GO:0048525	negative regulation of viral process	70	-0.48630267158631196	-1.9416744064255884	3.992396488072489e-5	0.029380045755725444	0.02882720390519288	719	tags=27%, list=6%, signal=26%	RNASEL/IFI16/SRPK1/TRIM25/MAVS/TRIM27/EIF2AK2/TRIM21/PLSCR1/TRIM14/IFIT5/TRIM32/TRIM5/OAS2/MX1/RSAD2/OAS3/OAS1/IFIT1
MF	GO:0050786	RAGE receptor binding	8	0.8938671917431188	1.931429430990206	4.254661522591441e-5	0.029819099185476587	0.029257995703474676	848	tags=75%, list=7%, signal=70%	S100B/S100A9/S100A8/S100A12/S100A4/S100A13
BP	GO:0045071	negative regulation of viral genome replication	46	-0.5494814290825545	-2.00744755997401	5.120276281186963e-5	0.03425464832114078	0.033610081484021025	719	tags=28%, list=6%, signal=27%	RNASEL/IFI16/SRPK1/MAVS/EIF2AK2/PLSCR1/IFIT5/OAS2/MX1/RSAD2/OAS3/OAS1/IFIT1
BP	GO:0060700	regulation of ribonuclease activity	8	-0.8773721774244919	-1.9822819724799265	5.961156127150477e-5	0.03697665432160847	0.036280867726460726	497	tags=50%, list=4%, signal=48%	HSPA1A/OAS2/OAS3/OAS1
BP	GO:0097305	response to alcohol	131	0.4628786441880385	1.783185662034791	6.029621577106966e-5	0.03697665432160847	0.036280867726460726	2093	tags=35%, list=18%, signal=29%	FOSB/FOS/PTGDR/EPS8/PTGER2/ADCY3/PTCH1/S100A8/AKR1C3/SGK1/A2M/ADAM15/ACE/KLF9/ABCA2/PTGER4/RGS2/TNF/GABBR1/FBP1/CTSK/NEFL/LANCL2/HPGD/ATP2B1/TBXAS1/CD14/CES1/BLM/SREBF1/LRP6/TSPO/PRKCE/TGFB1/CPT1A/DNMT3A/KLF2/CYBB/RECQL5/GNG2/USP46/PPP1R9B/SPIDR/GATA3/MAP4K1/TP53INP1
BP	GO:0016032	viral process	321	-0.30148614816146674	-1.4780733522879692	7.185478654770577e-5	0.04230234993636534	0.041506350174651596	1312	tags=16%, list=11%, signal=15%	BICD1/MGAT2/ITGA5/IFIH1/LIG4/CHMP5/TBC1D20/PPID/MGAT1/SP1/GFI1/TRIM13/ST3GAL2/CCL4/TFAP4/DAG1/TRIM34/JPT2/RNASEL/IFI16/SRPK1/TRIM25/MAVS/CTSB/MGAT4B/TOP2B/LAMP3/TRIM27/EIF2AK2/HSPA1A/HACD3/HYAL2/TMEM250/TRIM21/TRIM68/PLSCR1/ITGA2/TRIM14/IFIT5/TRIM32/PARP9/CTSL/IRF7/TRIM5/ANPEP/OAS2/MX1/CCL2/RSAD2/OAS3/OAS1/IFIT1
