ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
BP	GO:0050851	antigen receptor-mediated signaling pathway	165	0.5638448538295612	1.822497736146487	1.1885148937327552e-10	1.6388539916489485e-7	1.5837387459548915e-7	2440	tags=41%, list=20%, signal=33%	IGLC3/IGHA1/IGLC1/TRGC1/IGHM/IGLC2/IGKC/IGHD/FCGR2B/CD79A/FCRL3/CD28/SKAP1/TRDC/CARD11/TRAT1/MS4A1/IGHG1/NFATC2/GATA3/CD8B/CD3G/PAWR/SLA2/CD3E/BANK1/ITK/CD8A/PTPN22/ZAP70/TESPA1/LAX1/CD79B/LIME1/CACNB3/MEF2C/FCHO1/CD300A/IGHG4/IGHG3/EIF2B3/TNFRSF21/THEMIS/TRBC2/SH2D1A/BTN3A1/TRBC1/TRGC2/SHB/BTN3A2/EZR/CD3D/STAP1/PRKCH/CD247/MNDA/INPP5D/UBASH3A/PDE4D/PRAM1/BTK/TRAC/BCL2/BLNK/PLCL2/PLEKHA1/BTN3A3
BP	GO:0002443	leukocyte mediated immunity	300	0.4972047357680299	1.6435856769562927	3.052938971273214e-10	3.8589148596893423e-7	3.7291381732438164e-7	2193	tags=30%, list=18%, signal=26%	FCER2/IGLC3/C1QA/IGHA1/KLRC1/XCL1/IGLC1/IGHM/IGLC2/IGKC/IGHD/FCGR2B/KLRC2/KLRD1/KLRB1/CD28/GZMB/KLRK1/CD96/HLA-DOA/PTGDS/ULBP2/KLRC3/TRDC/CARD9/CD40LG/CD2/RASGRP1/IGHG1/CD27/GATA3/NKG7/KDM5D/PRF1/KLRC4/SLAMF1/SLA2/FUT7/CD1D/CD8A/RAB44/CXCL6/CLU/GZMM/FES/BATF/CD300A/IL21R/IGHG4/SLAMF9/IGHG3/CD70/CCR6/CD1C/TRBC2/CX3CR1/SCIMP/SERPING1/FCGR1A/IL18R1/SH2D1A/HLA-DMB/TRBC1/THOC1/IL7R/ATAD5/BTN3A2/HFE/HLA-DQA2/EMP2/SH2D1B/TFRC/STAP1/VAMP8/TBX21/HLA-DMA/MSH2/CRTAM/TNFSF13/NR4A3/NCR3/HLA-DQA1/NCR1/INPP5D/SPON2/EXOSC6/CLCF1/CR1/PRAM1/BTK/CTSG
BP	GO:0002768	immune response-regulating cell surface receptor signaling pathway	227	0.5264790115163266	1.7237670795025288	4.5539303551107855e-10	5.313385817409261e-7	5.134694752624914e-7	1346	tags=28%, list=11%, signal=25%	IGLC3/IGHA1/KLRC1/IGLC1/TRGC1/IGHM/IGLC2/IGKC/IGHD/FCGR2B/KLRC2/CD79A/KLRD1/FCRL3/CD28/KLRK1/CD200R1/SKAP1/KLRC3/TRDC/CARD11/TRAT1/MS4A1/IGHG1/NFATC2/GATA3/PRKCQ/KLRC4/CD8B/YES1/CD3G/PAWR/SLA2/CD3E/BANK1/ITK/CD8A/PTPN22/ZAP70/TESPA1/LAX1/CD79B/LIME1/CACNB3/MEF2C/FCHO1/CD300A/IGHG4/PTK2/IGHG3/EIF2B3/TNFRSF21/THEMIS/TRBC2/FCGR1A/SH2D1A/BTN3A1/TRBC1/TRGC2/SHB/BTN3A2/EZR/CD3D
BP	GO:0006959	humoral immune response	113	0.5965609679031754	1.8904406213004594	8.279794454106432e-10	8.931644260734188e-7	8.631269870830806e-7	1138	tags=33%, list=9%, signal=30%	FCER2/IGLC3/JCHAIN/C1QA/IGHA1/PRSS3/IGLC1/IGHM/IGLC2/IGKC/IGHD/FCGR2B/VSIG4/CXCL14/CD28/IFNG/TRDC/ANG/MS4A1/IGHG1/GATA3/GNLY/CXCL6/CLU/MEF2C/IGHG4/IGHG3/RNASE6/TNFRSF21/CCR6/TRBC2/SERPING1/PPBP/PF4V1/CXCL11/SH2D1A/TRBC1
BP	GO:0002253	activation of immune response	255	0.5084221214070775	1.6719120743394196	8.832717821137448e-10	8.931644260734188e-7	8.631269870830806e-7	2440	tags=35%, list=20%, signal=28%	IGLC3/C1QA/IGHA1/IGLC1/TRGC1/IGHM/IGLC2/IGKC/IGHD/FCGR2B/VSIG4/KLRC2/CD79A/KLRD1/FCRL3/CD28/KLRK1/SKAP1/PYHIN1/KLRC3/TRDC/CARD11/TRAT1/MS4A1/IGHG1/NFATC2/GATA3/KLRC4/CD8B/YES1/CD3G/PAWR/SLA2/CD3E/BANK1/ITK/CD8A/PTPN22/CLU/ZAP70/TESPA1/LAX1/CD79B/LIME1/CACNB3/MEF2C/ZBP1/FCHO1/CD300A/IGHG4/PTK2/IGHG3/EIF2B3/TNFRSF21/THEMIS/TRBC2/SERPING1/SH2D1A/PRKDC/BTN3A1/TRBC1/TRGC2/SHB/BTN3A2/EZR/CD3D/STAP1/PRKCH/CD247/MNDA/NR4A3/NCR3/CD59/INPP5D/UBASH3A/PYCARD/CR1/PDE4D/PRAM1/BTK/TRAC/BCL2/CASP6/BLNK/PLCL2/CFD/PLEKHA1/BTN3A3
BP	GO:0002429	immune response-activating cell surface receptor signaling pathway	210	0.5294556857248025	1.728605447914915	1.47254879051216e-9	1.3138600032052025e-6	1.2696744215406708e-6	2440	tags=37%, list=20%, signal=30%	IGLC3/IGHA1/IGLC1/TRGC1/IGHM/IGLC2/IGKC/IGHD/FCGR2B/KLRC2/CD79A/KLRD1/FCRL3/CD28/KLRK1/SKAP1/KLRC3/TRDC/CARD11/TRAT1/MS4A1/IGHG1/NFATC2/GATA3/KLRC4/CD8B/YES1/CD3G/PAWR/SLA2/CD3E/BANK1/ITK/CD8A/PTPN22/ZAP70/TESPA1/LAX1/CD79B/LIME1/CACNB3/MEF2C/FCHO1/CD300A/IGHG4/PTK2/IGHG3/EIF2B3/TNFRSF21/THEMIS/TRBC2/SH2D1A/BTN3A1/TRBC1/TRGC2/SHB/BTN3A2/EZR/CD3D/STAP1/PRKCH/CD247/MNDA/NR4A3/NCR3/INPP5D/UBASH3A/CR1/PDE4D/PRAM1/BTK/TRAC/BCL2/BLNK/PLCL2/PLEKHA1/BTN3A3
BP	GO:0002757	immune response-activating signal transduction	210	0.5294556857248025	1.728605447914915	1.47254879051216e-9	1.3138600032052025e-6	1.2696744215406708e-6	2440	tags=37%, list=20%, signal=30%	IGLC3/IGHA1/IGLC1/TRGC1/IGHM/IGLC2/IGKC/IGHD/FCGR2B/KLRC2/CD79A/KLRD1/FCRL3/CD28/KLRK1/SKAP1/KLRC3/TRDC/CARD11/TRAT1/MS4A1/IGHG1/NFATC2/GATA3/KLRC4/CD8B/YES1/CD3G/PAWR/SLA2/CD3E/BANK1/ITK/CD8A/PTPN22/ZAP70/TESPA1/LAX1/CD79B/LIME1/CACNB3/MEF2C/FCHO1/CD300A/IGHG4/PTK2/IGHG3/EIF2B3/TNFRSF21/THEMIS/TRBC2/SH2D1A/BTN3A1/TRBC1/TRGC2/SHB/BTN3A2/EZR/CD3D/STAP1/PRKCH/CD247/MNDA/NR4A3/NCR3/INPP5D/UBASH3A/CR1/PDE4D/PRAM1/BTK/TRAC/BCL2/BLNK/PLCL2/PLEKHA1/BTN3A3
CC	GO:0042571	immunoglobulin complex, circulating	14	0.9096027022679749	2.167757626254307	5.041855950191663e-9	4.248603947361508e-6	4.105721877568357e-6	1138	tags=100%, list=9%, signal=91%	IGLC3/JCHAIN/IGHA1/IGLC1/IGHM/IGLC2/IGKC/IGHD/TRDC/IGHG1/IGHG4/IGHG3/TRBC2/TRBC1
BP	GO:0051249	regulation of lymphocyte activation	404	0.461675524836355	1.5350302821798079	5.495059911054789e-9	4.386793091098897e-6	4.2392636709937915e-6	2193	tags=28%, list=18%, signal=24%	IGLC3/IGHA1/KLRC1/XCL1/IGLC1/IGHM/IGLC2/IGKC/IGHD/FCGR2B/VSIG4/KLRC2/IRF4/KLRD1/FCRL3/CD28/KLRK1/HLA-DOA/IFNG/TNFRSF13C/CD5/KLRC3/TRDC/CARD11/ZEB1/CD40LG/CD2/RASGRP1/ZBTB16/IGHG1/CD27/NFATC2/GATA3/PRKCQ/MYB/CAMK4/YES1/SLAMF1/PAWR/CD3E/BANK1/HES1/CD1D/LEF1/PTPN22/MERTK/ZAP70/TESPA1/LAX1/KAT2A/MZB1/CD80/MEF2C/BATF/FCHO1/CD300A/IGHG4/RIPOR2/IGHG3/ICOS/TNFRSF21/CD70/TRBC2/TCF7/INHBA/RHOH/IKZF3/SLC46A2/CD6/HLA-DMB/PRKDC/TRBC1/THOC1/IL7R/ATAD5/GPAM/VSIR/GAS6/SHB/SOX4/FGL2/TSPAN32/ZFP36L2/HFE/DROSHA/HLA-DQA2/FANCD2/TFRC/ATM/ZC3H8/TBC1D10C/TBX21/TNFRSF13B/SOCS1/MAPK8IP1/BST1/HLA-DMA/MSH2/CRTAM/TNFSF13/MNDA/HLA-DQA1/TIGIT/INPP5D/PYCARD/EXOSC6/CLCF1/CR1/BTK/DNAJA3/NRARP/DPP4/TNFSF9/CTSG
BP	GO:0050864	regulation of B cell activation	126	0.5736169495469395	1.830626207940502	6.694712460190588e-9	5.077269929808541e-6	4.906519526744944e-6	2675	tags=40%, list=21%, signal=32%	IGLC3/IGHA1/IGLC1/IGHM/IGLC2/IGKC/IGHD/FCGR2B/FCRL3/CD28/TNFRSF13C/TRDC/CARD11/IGHG1/CD27/NFATC2/PAWR/BANK1/MZB1/MEF2C/CD300A/IGHG4/IGHG3/TNFRSF21/TRBC2/INHBA/IKZF3/TRBC1/THOC1/ATAD5/ZFP36L2/TFRC/ATM/TBC1D10C/TBX21/TNFRSF13B/BST1/MSH2/TNFSF13/MNDA/INPP5D/EXOSC6/CLCF1/CR1/BTK/BCL2/IL10/ID2/SHLD1/EPHB2/SLC39A10
MF	GO:0034987	immunoglobulin receptor binding	18	0.8603792913242615	2.1579391117868583	1.229430998449493e-8	8.86335352790914e-6	8.56527577976729e-6	1138	tags=83%, list=9%, signal=76%	IGLC3/JCHAIN/IGHA1/IGLC1/IGHM/IGLC2/IGKC/IGHD/TRDC/IGHG1/FES/IGHG4/IGHG3/TRBC2/TRBC1
CC	GO:0071738	IgD immunoglobulin complex	4	0.9970266795242687	1.7395826825563785	1.2855602427083402e-8	8.86335352790914e-6	8.56527577976729e-6	41	tags=100%, list=0%, signal=100%	IGLC3/IGLC1/IGKC/IGHD
BP	GO:0002694	regulation of leukocyte activation	469	0.44567595019901707	1.4860517241641695	1.4407808346492273e-8	9.50163639128673e-6	9.182092962238211e-6	2195	tags=28%, list=18%, signal=24%	FN1/IGLC3/IGHA1/KLRC1/XCL1/IGLC1/IGHM/IGLC2/IGKC/IGHD/FCGR2B/VSIG4/KLRC2/IRF4/KLRD1/FCRL3/CD28/KLRK1/HLA-DOA/RORA/IFNG/TNFRSF13C/CD5/KLRC3/TRDC/CARD11/ZEB1/CD40LG/CD2/RASGRP1/ZBTB16/IGHG1/CD27/NFATC2/GATA3/PRKCQ/TSLP/MYB/CAMK4/YES1/SLAMF1/CST7/PAWR/SYT11/CD3E/BANK1/HES1/CD1D/LEF1/PTPN22/MERTK/ZAP70/TESPA1/MFHAS1/LAX1/KAT2A/MZB1/CD80/MEF2C/FES/BATF/FCHO1/CD300A/IGHG4/RIPOR2/IGHG3/ICOS/TNFRSF21/CD70/TRBC2/TCF7/INHBA/RHOH/IKZF3/SLC46A2/CD6/HLA-DMB/HAMP/PRKDC/TRBC1/THOC1/IL7R/ATAD5/GPAM/VSIR/GAS6/SHB/SOX4/FGL2/TSPAN32/ZFP36L2/HFE/DROSHA/HLA-DQA2/FANCD2/TFRC/ATM/CD33/STAP1/ZC3H8/TBC1D10C/VAMP8/TBX21/TNFRSF13B/SOCS1/MAPK8IP1/BST1/BPI/HLA-DMA/MSH2/CD300LF/CRTAM/TNFSF13/MNDA/NR4A3/HLA-DQA1/TIGIT/INPP5D/SNCA/PYCARD/EXOSC6/CLCF1/NR1H3/CR1/PRAM1/BTK/DNAJA3/NRARP/DPP4/TNFSF9/CTSG/LDLR
BP	GO:0006910	phagocytosis, recognition	24	0.8067404559953929	2.136684480777606	1.9925736969291997e-8	1.2593065764592542e-5	1.216955646041189e-5	1138	tags=58%, list=9%, signal=53%	IGLC3/IGHA1/IGLC1/IGHM/IGLC2/IGKC/IGHD/TRDC/IGHG1/IGHG4/IGHG3/TRBC2/FCGR1A/TRBC1
BP	GO:0002252	immune effector process	450	0.4469604542888652	1.4893407547698312	3.574068061705166e-8	2.1684585743977587e-5	2.0955325372313448e-5	3048	tags=33%, list=24%, signal=26%	FCER2/IGLC3/C1QA/IGHA1/KLRC1/XCL1/IGLC1/IGHM/IGLC2/IGKC/IGHD/FCGR2B/VSIG4/KLRC2/IRF4/KLRD1/FCRL3/KLRB1/CD28/GZMB/KLRK1/CD96/HLA-DOA/PTGDS/RORA/IFNG/ULBP2/KLRC3/TRDC/CARD9/CD40LG/CD2/RASGRP1/ANGPT1/IGHG1/CD27/GATA3/NKG7/KDM5D/PRF1/KLRC4/MYB/YES1/EOMES/SLAMF1/SLA2/FUT7/CD1D/CD8A/LEF1/RAB44/PTPN22/CXCL6/CLU/MZB1/GZMM/CD80/FES/BATF/CD300A/IL21R/IGHG4/SLAMF9/PTK2/IGHG3/TLR7/SEMA7A/ITM2A/CD70/CCR6/CD1C/TRBC2/CX3CR1/SCIMP/SERPING1/FCGR1A/IL18R1/MPO/SH2D1A/HLA-DMB/TRBC1/THOC1/IL7R/ATAD5/SHB/FGL2/BTN3A2/HFE/HLA-DQA2/EMP2/SH2D1B/CRACR2A/TFRC/STAP1/VAMP8/TBX21/HLA-DMA/MSH2/CRTAM/TNFSF13/NR4A3/NCR3/CD59/HLA-DQA1/PTGER4/NCR1/INPP5D/NLRX1/PYCARD/SPON2/EXOSC6/CLCF1/SLC7A5/CR1/PRAM1/BTK/TP53/CTSG/HSPD1/CORO1A/GPI/PLCL2/CFD/BTN3A3/ITGAL/IL10/EIF2AK4/CUEDC2/SHLD1/C5/F2RL1/EPHB2/DOCK2/CD84/LGALS9/IL12RB1/CD244/BCR/HLA-DPB1/SPN/HLA-DPA1/BST2/ERCC1/HLA-DRB5/LTA/C1QBP/CD22/CTSC/JAG1/FOXP1
CC	GO:0072562	blood microparticle	51	0.6814899621844585	2.0140468302477164	4.806670442824163e-8	2.804137587567573e-5	2.7098334379079544e-5	1250	tags=39%, list=10%, signal=35%	FN1/IGLC3/JCHAIN/IGHA1/IGLC1/IGHM/HBA2/IGLC2/IGKC/IGHD/ITGA2B/IGHG1/HSPA2/CLU/IGHG4/IGHG3/OAZ3/SERPING1/F13A1/HSPA1A
BP	GO:0019724	B cell mediated immunity	116	0.573221531539897	1.8206581748223805	6.720932410183843e-8	3.7756704739877236e-05	3.648693325996492e-5	2157	tags=39%, list=17%, signal=32%	FCER2/IGLC3/C1QA/IGHA1/XCL1/IGLC1/IGHM/IGLC2/IGKC/IGHD/FCGR2B/CD28/HLA-DOA/TRDC/CARD9/CD40LG/IGHG1/CD27/SLA2/CLU/BATF/IL21R/IGHG4/IGHG3/CD70/CCR6/TRBC2/SERPING1/FCGR1A/HLA-DMB/TRBC1/THOC1/ATAD5/HLA-DQA2/TFRC/TBX21/HLA-DMA/MSH2/TNFSF13/HLA-DQA1/INPP5D/EXOSC6/CLCF1/CR1/BTK
BP	GO:0002460	adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains	240	0.48820084606884906	1.6023628879810008	7.501782654036653e-8	4.0638228320152836e-5	3.927155017197759e-5	1489	tags=25%, list=12%, signal=22%	FCER2/IGLC3/C1QA/IGHA1/KLRC1/XCL1/IGLC1/IGHM/IGLC2/IGKC/IGHD/FCGR2B/IRF4/KLRD1/CD28/HLA-DOA/RORA/TRDC/CARD9/CD40LG/IGHG1/CD27/GATA3/PRKCQ/KDM5D/PRF1/BACH2/SLAMF1/SLA2/FUT7/CD1D/CD8A/LEF1/CLU/GZMM/CD80/MEF2C/BATF/IL21R/IGHG4/IGHG3/CD70/CCR6/CD1C/TRBC2/SERPING1/FCGR1A/IL18R1/HLA-DMB/TRBC1/THOC1/IL7R/ATAD5/BTN3A2/HFE/HLA-DQA2/EMP2/CRACR2A/TFRC
BP	GO:0002455	humoral immune response mediated by circulating immunoglobulin	34	0.7333873718668519	2.054712954971305	8.31364346424348e-8	4.081234167858501e-5	3.943980803591329e-5	1138	tags=53%, list=9%, signal=48%	FCER2/IGLC3/C1QA/IGHA1/IGLC1/IGHM/IGLC2/IGKC/IGHD/FCGR2B/TRDC/IGHG1/CLU/IGHG4/IGHG3/TRBC2/SERPING1/TRBC1
