gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
OASL	7.945030863138089	1.145002820264222	0.10180314856417982	1.124234302872285e-29	1.9806964354240803e-27
LYPD3	0.9752043721613358	1.8307348334558007	0.16593542734456915	1.1725937551834923e-29	2.0290059799514358e-27
GIMAP1	8.000004779103927	-1.0756986424228965	0.09635216003832325	1.2312030482468558e-29	2.093045182019655e-27
TRAC	23.405494054663937	-0.6950399385152566	0.06344201510128666	1.5726937432761557e-29	2.627483167645853e-27
SNHG5	37.027646174567444	0.5978865783297764	0.05347029772984196	2.22858312107775e-29	3.6601644819056605e-27
CLDND1	9.49559049205424	-0.8032734876558145	0.07302376585045592	3.209614642185513e-29	5.183527647129603e-27
ATP1B3	10.61045624636041	1.0405339300864282	0.09466584187152033	3.5654547590275177e-29	5.6638125598322375e-27
ARL6IP5	18.71176219266479	-0.5295385366477903	0.04775280130866074	4.010307467618907e-29	6.2677224776172914e-27
ZFP36L1	10.128702290628008	-0.7621520793776873	0.06926548552301709	7.723390533065249e-29	1.1879310200857501e-26
IRF3	3.1718351507460256	-1.3895228052275006	0.1275857825332365	9.825279573918452e-29	1.4876087354885906e-26
SRGN	103.94262900568965	0.49663297913262766	0.045321377350056126	1.8330198081923431e-28	2.732609529443662e-26
NINJ1	6.338266150613883	1.2452134645399886	0.11576529959516328	2.532019518328745e-28	3.717465020091748e-26
LDHA	37.16716211945332	0.6679043420452412	0.06150207015873031	2.7730326966890784e-28	4.010550273271219e-26
ARID5A	11.988358675972092	0.8127176236108888	0.07510499260805643	4.361427001516754e-28	6.215033477161374e-26
AREG	2.8583413507762305	1.747558233596642	0.16101513706527149	4.8825637424987935e-28	6.856817777509175e-26
THEM4	4.353480928510708	-1.1908807052641768	0.11199506633772016	5.993602503405807e-28	8.296858322571753e-26
DNPH1	3.563925095602555	-1.268823187518957	0.11884449215966056	1.335070750244083e-27	1.8220895168824175e-25
SBNO2	2.3765108670703126	1.0647359083392114	0.10059546444878376	3.666514802672145e-27	4.934517838596262e-25
NEDD8	13.388808857880862	-0.5786663033984087	0.05474717506721609	6.093413400320359e-27	8.088380253301956e-25
APRT	17.388711421152497	-0.5862092276380799	0.055539900739061246	6.669628549844438e-27	8.733608195674675e-25
ABLIM1	18.450167726406807	0.552942783764768	0.05191910192691015	7.471632536677008e-27	9.653349237386693e-25
CD3G	21.794391943117834	-0.5031671603776339	0.047648499394287655	9.009792878045076e-27	1.1487485919507472e-24
ARID5B	22.362792187992987	0.5427163356088949	0.05159897977079473	9.583798593962902e-27	1.206065043837669e-24
BCL11B	20.68563163992387	-0.6377101054672198	0.06032571038237755	1.6769486254154846e-26	2.083286176958467e-24
INPP4B	2.0112523659250603	-2.039498165392639	0.19802861979989947	1.9184847878645037e-26	2.353179442330005e-24
PSMA5	6.7981819810966675	-0.8960784425308808	0.08605075738720275	1.988280640481041e-26	2.4083049257826612e-24
TMEM147	3.3869378646101858	-1.2203910682011956	0.11761237667156717	2.66990768974378e-26	3.1940006806934852e-24
RSBN1L	6.346540856156786	-0.9631924454238693	0.0930785663469435	2.7800535956868894e-26	3.2852096758787753e-24
TMPO	6.498269473180403	-0.9035257866194777	0.0867090153386074	3.574274655055323e-26	4.172858000901937e-24
VEGFB	2.826216280166603	-1.3938614342070061	0.13512973451700977	4.0094593666779996e-26	4.6251977694178354e-24
PEBP1	18.441441427483657	-0.5616181039977823	0.053816333498385105	5.327974520956564e-26	6.073890953890482e-24
GTF3A	18.9580181369708	-0.627401567138575	0.06057562667556272	5.930888071412346e-26	6.68259365255647e-24
SEC14L2	1.002362546196449	1.77568154174571	0.17458431724732987	9.014678894385242e-26	1.004048718236701e-23
SLC5A3	6.794804485959128	-1.0270337981890203	0.0998427907024091	9.399199204196521e-26	1.034980003280276e-23
LAMTOR4	8.296176714396747	-0.7266310508744209	0.07085436401465321	1.1709682919594837e-25	1.2749081740547639e-23
ECI2	2.4962241769999793	-1.3644163050521778	0.1335071375471351	1.2621209390107508e-25	1.3588835443349085e-23
PA2G4	18.10200310674605	-0.49764544741100647	0.04814672164600464	1.4395010938182981e-25	1.5328313845164075e-23
ADGRE5	8.927128258550823	1.0574289733263493	0.10413688760917256	1.4889707430005521e-25	1.5682746195299294e-23
ARPC1B	20.40036567721957	-0.4840954670680929	0.047147949334311205	1.5642168945492372e-25	1.629813086901302e-23
H1FX	7.357987037762036	0.8064691467979678	0.07918336052025816	1.6040595703925461e-25	1.636140761800397e-23
SGK1	2.681406881170962	1.5714989515887683	0.15442544496861624	1.600670924988082e-25	1.636140761800397e-23
RNF145	11.736973139321755	0.5541637914566416	0.05440440474456827	3.826363658601156e-25	3.8622358179005417e-23
MIF	38.1074471859966	-0.5046781239247269	0.049426051584021954	4.512921973497562e-25	4.508269476617667e-23
YWHAZ	45.88880897506883	0.440591912974179	0.043382737506964045	7.265865260437396e-25	7.184309629963099e-23
RNF125	6.878510558876512	0.7734341959713706	0.07593254362655535	7.429421434811338e-25	7.271827646800188e-23
RNF213	16.373186858841198	-1.1077198963640624	0.11044513773674558	9.625903000715974e-25	9.327500007693779e-23
REL	6.674899522455757	0.9094900301306107	0.09070057394102538	2.4302330973931933e-24	2.331580070667331e-22
GIMAP2	2.6445961862077683	-1.3992697711500064	0.14074566081795345	3.901771527928086e-24	3.706682951531682e-22
MAP4	3.546857708334736	-1.083750791381164	0.10902128512059676	4.0074513854600965e-24	3.7701168859328477e-22
ZBTB7A	3.848185255196886	-1.0330630533425558	0.10417995090021162	4.329520949193444e-24	4.0339478843927375e-22
LYSMD2	13.228702810605524	-0.6151987434639009	0.06241110214795704	4.9932469674057274e-24	4.6080536299201435e-22
CDK2AP2	4.862615613965711	-1.2811120800999647	0.13202547588482308	6.1900762449484914e-24	5.658664039014234e-22
NDRG1	2.1125883494826403	1.0651481211760212	0.10818875062879739	6.676701110447068e-24	6.046470444881503e-22
AC004687.1	2.9608926654674277	-1.3379897392159286	0.13734206213052522	8.441987309974557e-24	7.574338614227172e-22
TCF7	15.334564046921264	-0.552795137172692	0.05566439782114104	8.538858848576404e-24	7.59096717822985e-22
PACS1	3.87621392794366	-1.159169604416583	0.1184595901215287	1.2614124735724814e-23	1.1111897153561222e-21
PSMB9	10.602284679086349	-0.7509964317781485	0.0770306139250849	1.60845044542865e-23	1.4041337672255512e-21
PRKDC	4.697190155665963	-1.1455191458371456	0.11750022770689875	1.73200737946914e-23	1.4984956702728541e-21
TUBA1B	7.481886813895711	0.7951997267726583	0.08050946760053422	2.095104316670206e-23	1.7965983034101147e-21
BZW1	20.36427203772661	0.5586282819835748	0.05688444987172019	2.3828847203596986e-23	2.0254520123057437e-21
ATP2B4	4.609951149145108	-1.1064054348310244	0.11440969631435194	2.570686418193646e-23	2.1660827297649067e-21
GADD45B	12.663395623577038	0.7650432573309618	0.07831133971171365	3.4842761752821716e-23	2.910572080903814e-21
LARS	4.425690503899886	-1.1711460705538155	0.12140614503303133	3.80940982570014e-23	3.1549727530798592e-21
IL16	3.520247065698173	-1.0550784181859298	0.10907458679256425	4.6152727463472703e-23	3.789999399330937e-21
STUB1	5.0157966025438725	-0.873804476135407	0.09043243056918589	4.971284553060799e-23	4.048045993206651e-21
DGKA	3.4500267194583807	-1.2067260927025514	0.12541652312908208	6.916037487613367e-23	5.584700271247794e-21
PSME2	10.013087418983385	-0.8646433396565333	0.08924411446487254	6.993916084279716e-23	5.600912963361194e-21
MORF4L1	28.73634356893324	0.35742609836144823	0.03661326497863509	7.07809699589162e-23	5.621865564769656e-21
LNPEP	5.941142011545994	-0.9082763278653986	0.0940692214570311	7.185564388552465e-23	5.660822676835235e-21
ANK3	2.615584493114401	-1.62043910292623	0.1705009230838744	7.662974370329089e-23	5.988243681329748e-21
GMCL1	1.764290963636219	-1.7137201089227432	0.18079872060478508	8.27258527691612e-23	6.412908106665376e-21
SNHG9	5.473494180532579	0.840758637530732	0.08786499691545377	1.0478425860093899e-22	8.058408459072212e-21
RRP7A	4.224018649266923	0.7692870643314415	0.08054664481024584	1.5786689940396346e-22	1.2045120119877212e-20
HP1BP3	13.897617897221073	-0.49945160234210767	0.051918855460999155	1.784964337339497e-22	1.3512737835015411e-20
PELI1	3.1400207783581955	0.9419359998646527	0.09924403750235862	1.8241437608326325e-22	1.3702289180207914e-20
PARP1	4.935335356654151	-0.8458815275880744	0.08866234394765761	1.9236813924407653e-22	1.431215326370703e-20
MYB	0.9943128350598225	-2.5990876577128157	0.2963299496637668	1.9348731450419207e-22	1.431215326370703e-20
PSIP1	10.474345945092175	-0.6516410994933627	0.06832123053933319	2.3862455159041884e-22	1.739374118965885e-20
CCDC91	2.8527160911032245	-1.2137687535084305	0.12839520447737932	2.3873762417178814e-22	1.739374118965885e-20
TNFSF8	2.555100431786369	0.976398391100133	0.10288023430248489	2.53299306732445e-22	1.8316942404756654e-20
LRRFIP1	40.266931635283605	0.6660227870920506	0.07061458390546414	4.384431414874757e-22	3.147047437787881e-20
TEDC1	1.5618782840843872	1.3716387778723689	0.1469844872506	5.176102688744342e-22	3.6879731657303436e-20
RNASEH2C	3.4016624233589816	-1.1021631258921862	0.11659140903038066	5.409162306097005e-22	3.825896550808757e-20
CCDC107	3.2914099384916002	-0.9944999479329981	0.10722645791796813	2.250232360611971e-21	1.5686871636208633e-19
FAM174C	3.7831334395728824	-0.9619329580762748	0.10374421585403484	2.2364677264345963e-21	1.5686871636208633e-19
MTIF3	4.354359763427788	-0.9931874672886214	0.1079108419628863	2.3586009172526976e-21	1.6324887777270455e-19
STMN1	3.4681481455509116	-1.0814749813614166	0.11665929635832	2.8380354726047324e-21	1.9503945907475077e-19
REXO2	5.249394108614052	-0.7805589847531867	0.08435796747737134	3.431501986161489e-21	2.341637622951044e-19
CNPY2	5.086005922996342	-0.8000084792884828	0.08663263149996976	3.818030602141423e-21	2.5841963542160893e-19
SUDS3	2.866173660729987	-1.1805849652719687	0.12818456939816994	3.84029179573908e-21	2.5841963542160893e-19
DDIT4	16.938623729966604	0.9187683928419814	0.09945733745584343	4.00249623583614e-21	2.674771622431186e-19
ATP5F1D	15.480668567097597	-0.5397735938958036	0.058836335230462423	4.943328170024787e-21	3.2808801347630266e-19
FAM107B	89.84442666730288	0.4553663316968918	0.049660280634805716	8.952983481969079e-21	5.901660540155128e-19
RNASEK	28.905730749654534	-0.3407430445813652	0.03686198384978037	9.073911942924456e-21	5.940959913982295e-19
ATP5MD	21.239561550328588	-0.38764875138082966	0.042128319516786444	1.0074800804986524e-20	6.552001328880498e-19
VPS36	2.035372215408215	-1.4967981227241316	0.16510784074310897	1.0689760602059514e-20	6.905585348930446e-19
TMEM35B	3.0849429185515373	-1.151814526832907	0.12741760591181428	1.2052294394664273e-20	7.734220707569324e-19
TIGIT	3.7403383399942927	-1.4557656411013815	0.16447497621079404	1.7035562107313165e-20	1.0860170843412143e-18
CSK	2.296306822357777	-1.2228267624492413	0.13611469973549958	2.262324047397114e-20	1.4328052300181723e-18
HMGN1	26.823662713788913	-0.3962142289284054	0.04348553209038914	2.3582243025061565e-20	1.4838437332003024e-18
CDKN1B	11.491149632409316	-0.6815330627264801	0.07486237556379702	2.464131102105176e-20	1.5404793793160744e-18
PLEKHO1	7.890751346784053	-0.6504196767760139	0.07259579852079774	3.941605824845112e-20	2.4483436181249443e-18
FNBP1	17.813795558601953	0.3921226986407643	0.043168201548235835	4.0907493053327824e-20	2.5248000489601697e-18
PBX4	2.9828856866452136	0.946491762190036	0.10660430196381945	4.198295030602129e-20	2.574777142185736e-18
BCL2A1	3.1438541012606716	1.063692785367478	0.1201538857606131	4.6479287745048503e-20	2.8326056493680505e-18
IRF2	5.802623158882167	-0.6977793158078078	0.07799559909514643	6.542338542699391e-20	3.962203779922318e-18
POU2F2	4.110844722592527	-0.8878512859187401	0.09952164740145297	7.075249013625964e-20	4.258333101989788e-18
MDFIC	4.108399290554412	-0.9123929218866668	0.10257919023008688	7.200819157439857e-20	4.307156644172359e-18
ZNRF2	2.2832698700842458	-1.2209435917571627	0.13817992919015	8.55527439919187e-20	5.085926928108541e-18
STAT3	11.705881113814291	0.5047814534055087	0.05650077954046224	1.1662678430551924e-19	6.890936219027326e-18
GABARAPL2	8.76349792077737	-0.5537820188633293	0.06228023237602907	1.3990675684552417e-19	8.216342265655328e-18
URI1	7.794083116495362	-0.6489281662528655	0.07312491073994884	1.652184022951585e-19	9.644375411084855e-18
CDC42	45.67615618115008	0.44801990004585995	0.050339633161873114	1.6816078124874384e-19	9.757353115570825e-18
PPP1CA	5.192261810714895	-0.727296382961717	0.082426043265478	1.7153912753403096e-19	9.894131820266429e-18
GRASP	1.3986694306670617	1.281026363695989	0.14777915624247948	2.0394321784281496e-19	1.1693548999389805e-17
STX11	2.7344179600052967	1.0555251482766057	0.12113868481215463	2.0673929702642858e-19	1.1784139930506429e-17
TBC1D4	4.57598942953054	-1.023967454843498	0.11821803621355631	2.547693107641902e-19	1.4436927609970777e-17
TUBA4A	6.228311200663572	0.7678219256285777	0.08625955119025677	2.5638431033840763e-19	1.4443976553367267e-17
TRIM14	1.707415654909265	-1.668659138735376	0.191819476672966	2.582886521949524e-19	1.4467150518896466e-17
CNPY4	1.4844996306763416	-1.6082135970301112	0.18841951153221073	2.7002032112113324e-19	1.503733857278035e-17
UCP2	8.061298456968531	0.879063371448671	0.10215071714850842	3.038157030364017e-19	1.674730752412573e-17
ISCU	17.730962344359142	-0.43379468168074176	0.04925319647626138	3.0418226256409995e-19	1.674730752412573e-17
LMAN1	7.349603194898812	-0.621704842428995	0.07076019978859027	3.636460533731738e-19	1.9908080549073753e-17
ODC1	7.6253318583085825	0.7046927514601654	0.0801662355313192	3.6936549558637324e-19	2.0107593551864925e-17
CALM2	41.99522211952651	0.3409160369003904	0.03846159746205618	4.114538951880562e-19	2.2273677342861813e-17
PRNP	6.896836322290782	0.5666870818410442	0.06479627662207267	4.3162845515621474e-19	2.323599850257623e-17
BAX	3.2122207049577614	-1.2566992114905349	0.14649336767444712	4.4609260586926805e-19	2.3881974314216614e-17
EVI2A	14.864408181041513	-0.5499097749811638	0.06223292395131546	4.540166253509414e-19	2.417264340467375e-17
MYCBP2	6.98760887029495	-0.7725432629166784	0.08846029911991357	5.793324237803762e-19	3.0676126701813367e-17
PHF14	2.522820765896778	-1.165979533945046	0.13508626745108832	6.239185336674013e-19	3.2820108073682356e-17
OSBPL8	20.506355401216027	0.48975383297796043	0.05621112890650585	6.26596490570819e-19	3.2820108073682356e-17
VPS35	5.459484383860519	-0.7157229396420416	0.08250676385271513	7.354638169289507e-19	3.831529239807275e-17
AAK1	10.332930453466581	-0.6095867438397403	0.06988816168189362	7.435324185745327e-19	3.8528498053407606e-17
GSTM3	0.9168729998010706	1.6920423624191294	0.200855103464841	9.15948323114642e-19	4.721031516479192e-17
RAP1A	9.150683593639286	-0.5445325525534921	0.06282769714659962	9.654318739684788e-19	4.9497538935209314e-17
JUND	51.54798396681613	0.531613394816728	0.06113304717214549	1.020095033490645e-18	5.20248467080229e-17
LMNA	29.261298714688618	1.1582916985854705	0.1357329436749054	1.0543890501186438e-18	5.3492303118584594e-17
MRPL34	6.709142086081277	-0.6745988629556583	0.07862910141366684	1.16894419351706e-18	5.899515226656412e-17
TMEM134	3.037243510879304	-0.9727429753466587	0.1133735283489824	1.2371324901564631e-18	6.2113025023917755e-17
EMP3	82.57540668649142	0.21025886612852077	0.02406235216300285	1.4664135508835567e-18	7.32450892168127e-17
RHBDD2	4.780528555336369	0.6870489947075707	0.0813228444554681	1.4794805683701685e-18	7.351880362824068e-17
WTAP	10.652106435231781	0.5211690985075408	0.06060516865032312	1.6141242228627019e-18	7.980032509969174e-17
FOXP1	26.439193717469205	-0.3892299616833751	0.044757413363947084	1.6272903483787943e-18	8.00428602832006e-17
CPNE1	4.178995133349084	-0.8735913670209499	0.10238828829068905	1.6754026211556126e-18	8.199318888382771e-17
CMTM8	3.9892173809409908	-0.9899098263239339	0.11592369000185689	1.7697489695507177e-18	8.602821335556416e-17
LUC7L3	6.3190877088214545	-0.6762242017374924	0.07858501484191596	1.7827966934731352e-18	8.602821335556416e-17
ITGB2	1.9080975776297833	1.2865575843740296	0.1535874155261812	1.7844861593878636e-18	8.602821335556416e-17
WIPF1	9.349617280124344	-0.6442105561583557	0.07500284177944917	1.7947631398334777e-18	8.609532091577425e-17
M6PR	4.372836498592934	-0.8113622146943791	0.09498634209501045	1.8975391674034912e-18	9.057711592187109e-17
GSDMD	1.9988758856090136	-1.331207182736724	0.15794653419225502	2.3262328700020942e-18	1.1049606132509947e-16
TNFRSF4	5.4696579450180645	0.9811686795342522	0.11540461931722333	2.602233356068244e-18	1.230031279039087e-16
FAM102A	8.775977321453265	-0.6014914277446501	0.07041499625866983	2.7364254315857832e-18	1.2871826423333125e-16
SRSF2	21.09269393174955	0.4678672914402818	0.05461068458354479	2.884421242442098e-18	1.3502435671141993e-16
PDE4D	8.593263625221073	0.5040160230582872	0.058718011254993846	2.9567191342253735e-18	1.3774330966655707e-16
MARCH9	2.6344790998813243	-1.0270758545630398	0.12149536976761947	3.1843334723326754e-18	1.476372791717877e-16
TUBA1A	6.638241592458389	0.9307681802433612	0.10951459831574897	3.532587009823728e-18	1.630036577390092e-16
SRM	4.22686936365767	-0.887957774192138	0.10501044112433659	3.662106838229831e-18	1.6817921925330358e-16
PCMTD1	3.7768747062438424	-1.008922294235327	0.11977465704295683	4.242179775600409e-18	1.938996321960753e-16
CAMK4	8.366825375187982	-0.6125440454674649	0.07225305413374614	4.840040794911511e-18	2.2018777137414338e-16
CD63	6.431208713619014	-0.8446434561593005	0.10156901082031577	5.589654671240774e-18	2.5310165310431356e-16
ANTXR2	5.464998001722734	-0.8177219129702943	0.09848670965293883	6.449441407969751e-18	2.906748243871018e-16
CHMP4A	6.397639643643159	-0.6352699526167364	0.07550407179191894	6.803328474599229e-18	3.0520487462438207e-16
TSTA3	2.0668296666231782	-1.1812763606233945	0.14194054403523487	7.810951843427182e-18	3.487931952203198e-16
ZBTB1	4.984280470804527	-0.7008588743574669	0.08344345005547353	8.035984596313274e-18	3.571958290746589e-16
LAMTOR2	3.4955604989129383	-0.8878059453943214	0.10637305960763548	8.162943375341007e-18	3.6118228907330756e-16
PNP	4.115203134419966	0.9472781028277886	0.11482861991614725	8.651542766377491e-18	3.8106113366453586e-16
YPEL2	2.3023990255078695	-1.1694686551132878	0.14152760716606677	9.535503476327528e-18	4.1809515242359164e-16
ANKRD12	49.57304307551458	-0.3015496345783564	0.035456506226120815	9.736597875718583e-18	4.2498933971041917e-16
NDUFB10	10.356513454933461	-0.4798760361997351	0.05705784514819933	1.0556036434866342e-17	4.586905518110084e-16
IL2RG	18.798936680519915	-0.4881228865722746	0.05781570830751689	1.1652637512537542e-17	5.040806138236106e-16
TSPYL4	1.949821987914453	0.9357373671789477	0.11335080082792151	1.3544945190225856e-17	5.833356395257269e-16
SOCS3	6.592486303702526	1.1972402169945082	0.14537801477071044	1.3865516896684961e-17	5.944993749065367e-16
ABCF1	14.721428436389763	0.43204389045025143	0.051329528494424716	1.4033857307561646e-17	5.990664198690411e-16
TPI1	9.58878389021563	-0.6860262501025828	0.08310285417453339	1.636135961196812e-17	6.953577835086451e-16
DDX17	10.877898571504728	-0.6144769865240601	0.07324219014406479	1.7329182279886097e-17	7.332741322798964e-16
RYBP	4.2025999993294665	0.7410687484773688	0.089215221546725	1.754590874838614e-17	7.392167642254857e-16
NAP1L1	52.56217151333633	-0.27198267273230065	0.0322828708616294	1.805416602867384e-17	7.57337094449565e-16
RNF19A	12.573422464075392	0.46794842630830863	0.05599761222692004	1.9038511871866845e-17	7.951861208551281e-16
JTB	13.802220759488748	-0.43724994448153404	0.052297516033071305	1.9207384344764242e-17	7.987963703895515e-16
TMEM160	6.925703725724454	-0.6605587675434521	0.08001650511383385	2.016704361333449e-17	8.351224470650051e-16
SRSF3	16.840015057609392	0.5243551667133022	0.06344267753451673	2.0354726174808074e-17	8.393076452505967e-16
TXNIP	21.160017709309248	-0.43276450376059317	0.052180742196227474	2.4396936892600534e-17	1.0017216885139795e-15
CKLF	5.9057698846222335	-0.835064906796996	0.10383880241364048	2.4987952544545988e-17	1.0216593255554879e-15
STAT2	1.7362657801286254	-1.3918046102393171	0.17002414506721217	2.528276533246706e-17	1.0293697313933018e-15
CD48	32.193875885537956	-0.38982222305981984	0.046883115956792266	2.7184700032803465e-17	1.1021076334784306e-15
CNOT1	6.515731311640908	0.5640967698781056	0.06794129929133114	2.7296783491725837e-17	1.1021076334784306e-15
RAD23A	6.01149051906196	-0.6485189387107428	0.07856741826520888	2.875148381477704e-17	1.1560243907269274e-15
TMEM126B	3.998203510913535	-0.7975541737085555	0.09685256362369245	2.907378972743514e-17	1.1641529853671343e-15
AC245297.3	8.096799986177574	-0.655352397504155	0.07900844060139399	3.241752574332178e-17	1.2874009198884756e-15
SMARCC2	2.960396029040075	-0.9342530939087871	0.11378058983377744	3.228849393634917e-17	1.2874009198884756e-15
CNN2	3.6283843329363794	0.7395128932346905	0.0898977616289486	3.492625275433722e-17	1.38136893546746e-15
MCL1	14.385060095879698	0.42906517423747664	0.0514861620814754	4.307387115923545e-17	1.6966902907845183e-15
SYNJ2	2.1047744797463444	0.9438661131676948	0.11662360315343363	4.681034413870318e-17	1.8364058085183557e-15
EIF4A2	13.07361924440059	-0.4953663420779648	0.05984004387612094	4.898515898542481e-17	1.913976574874058e-15
TMBIM4	7.584153293160686	-0.5582100964334165	0.06801388445302674	4.9738215486590006e-17	1.935595614719105e-15
TNIP2	7.497536809190866	0.5632039016164966	0.06895831106486155	5.4241191442834154e-17	2.1023885803242515e-15
APOLD1	1.2703870768583598	-1.6115805210026621	0.20310063205264356	5.4694377095173256e-17	2.1115080241124654e-15
