gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
HTATIP2	1.4070039685811042	-1.1031834705298136	0.12115407427478311	8.212851122377765e-21	2.3502000744068763e-18
LYST	3.8644900485631224	-0.8408088237416863	0.0915832147774281	9.506683293359147e-21	2.635430859230906e-18
GIMAP1	2.555295864306992	-0.9582559954204365	0.10452689915358582	1.3709853867013285e-20	3.68545798952348e-18
FAU	137.02115168158716	-0.1742497223466143	0.018761334122355276	1.5530581431050727e-20	4.052111408083853e-18
TRBC1	18.429129097252687	-0.45187885909844977	0.04963292592149862	2.078637377970731e-20	5.2684549085652446e-18
MYL12B	28.158099612754423	-0.33412433543631465	0.037002872928514736	1.0753113969586656e-19	2.6497465006723116e-17
ZBTB38	5.294330519502693	-0.5763614208962314	0.06495898264816918	1.1942618607185702e-19	2.863323504441739e-17
DRAP1	7.249959750903761	-0.4986120963872577	0.05630422506172778	1.3820797073005298e-19	3.2264287061744735e-17
PCBP1	8.037950343781604	-0.47070242221001024	0.05313795287756198	2.2989517321105853e-19	5.2292309783469236e-17
ALOX5AP	4.100376601982442	-0.8520634691200545	0.09663267111891763	2.4405027874968107e-19	5.412425056971052e-17
YPEL3	5.793685439148047	-0.5456487783026132	0.06219517874840265	3.3856842079721364e-19	7.325464538761177e-17
GZMB	20.625858553903058	0.7842514876801092	0.09116530531444653	4.0240472374419416e-19	8.499362629368444e-17
IFITM1	3.0952067232039973	0.7658210369670508	0.08896867313175516	4.48678647041454e-19	9.256344832336602e-17
GNG5	7.859996732509116	-0.5043743459607428	0.05758602540260226	5.155343011197522e-19	1.0393874511893913e-16
SRSF3	13.789574797390198	0.537322651509403	0.06295036049278548	5.650022226741726e-19	1.1138077149650188e-16
H1FX	6.6756147480688695	0.913817751880559	0.10888250662084849	6.417083381406119e-19	1.237520579922906e-16
SNX9	0.6178885242981159	-1.7795959903700758	0.19859997961176046	1.091135369320229e-18	2.059459970476543e-16
NOP10	4.749786184159845	-0.5989161084990986	0.06920450528527283	1.1902545369307846e-18	2.1997391660652065e-16
TBL1XR1	2.583713720793091	-0.7675480886882139	0.08911766089219804	1.264175489099171e-18	2.2886736252650503e-16
TUBA1A	8.210894384648164	1.0243312717531223	0.12455821012990631	1.7062255443344178e-18	3.027185360758124e-16
IRF3	2.527469302696449	-0.7923478087320103	0.09373758156922751	2.2076618363428895e-18	3.8400329706270144e-16
ENO1	9.181043732475933	-0.511989978116121	0.05943626989442915	2.3125512922434447e-18	3.9451235602868457e-16
PHACTR2	2.058362388093927	-1.1537413004982087	0.13664847016642512	2.639197511003403e-18	4.417419079266262e-16
HINT1	22.673980251634436	-0.29032062394722935	0.033581667641089594	2.7486591000732723e-18	4.515436088287036e-16
MRPL34	3.1290820693428274	-0.6568389037369349	0.07732788423854604	2.8008428266641117e-18	4.517504857334061e-16
CPNE1	2.405563386393463	-0.7728071574526598	0.09196600540414165	3.991283145006643e-18	6.322620139170345e-16
NDUFV2	5.692308192389246	-0.6948500998726448	0.08118622096209725	4.49952959862097e-18	7.002688959538004e-16
TMSB4X	328.79187192715295	-0.27706496438755807	0.032581064605607016	7.75996873733465e-18	1.1868738391188909e-15
EOMES	2.018386155116979	-1.1397270252282437	0.13422547241996563	8.073084797338415e-18	1.213836190460832e-15
EGR1	1.3784556723722656	1.967692829762734	0.2694242390960041	1.0434294578775467e-17	1.5427104534719527e-15
DIP2A	2.110139406582466	1.075036350995629	0.13268657998015884	1.180231757871059e-17	1.7163665449301907e-15
MYBL1	2.8618200776500116	1.3647954354943652	0.17322219239491224	1.2937216633808126e-17	1.8510653025566433e-15
CALM1	74.17198292515387	0.4283106214920866	0.0520327835064903	2.1303995651254127e-17	2.9998054828932595e-15
MRPS34	3.061250035811615	-0.6289972636402491	0.07628008910887576	2.2740813964524042e-17	3.1520900106139494e-15
JUN	44.092680271954244	1.1372871590157039	0.14085748217496277	2.5764771896958623e-17	3.5162967922756915e-15
PARP1	2.71631031681362	-0.6997694425402118	0.08515269062908751	2.916478831456299e-17	3.920012683916489e-15
ELOB	13.777285914875415	-0.30319346247383516	0.03653461484050816	3.548088376825507e-17	4.697774924002846e-15
TRAC	13.017007883226274	-0.4141575035850698	0.050361596744683566	4.3695089971493374e-17	5.70028151672232e-15
FTH1	218.01475026465047	-0.8161259197422951	0.10058128098753596	4.513530723156008e-17	5.802830586248833e-15
FAM102A	2.7122688912053805	-1.2456072497076096	0.14985979699850593	5.2317170335925117e-17	6.6300802578570244e-15
CNPY2	3.4857003061769367	-0.6064198325140921	0.07477402658033852	6.46739983891639e-17	8.080606193102435e-15
ISCU	8.145008796263518	-0.5765722650148343	0.07009874219480473	6.812427903506064e-17	8.393478879444763e-15
SYTL3	5.1131178196238585	0.6468611616038883	0.08102852408328053	7.818640296402513e-17	9.501254530052972e-15
LCP1	21.11111011551999	0.35784343868497936	0.0442959503488441	8.690552702140647e-17	1.041809365144455e-14
PSMB9	10.43837798627716	-0.38717789625760346	0.04758231608035002	1.0140354715365806e-16	1.1844312017327863e-14
GIMAP7	11.209895241614618	-0.7988427870067447	0.09828152758296599	1.0147308232633498e-16	1.1844312017327863e-14
CLDND1	3.421188832902861	-0.8713465237053052	0.10731935715990945	1.300971357355414e-16	1.4988203780649194e-14
LIMD2	11.608631388289822	-0.5296689916393013	0.0652089150683695	1.328659586873097e-16	1.511094768609134e-14
PCNX4	1.2329130505061228	-1.0352566201273372	0.1294809384633014	1.4111906457578774e-16	1.5846420529769784e-14
NEDD8	8.233391107359088	-0.3958715817725629	0.04925740694017739	2.0844885978057503e-16	2.3114372938918513e-14
COX7C	31.085720740912137	-0.22493792847342847	0.027612801738109215	2.538767111584128e-16	2.780420129242321e-14
H3F3B	83.42957091642019	0.32015369625617696	0.040029186919068906	2.8096060231772706e-16	3.0395140282445815e-14
TRAT1	2.8423402544684047	-0.984154187470742	0.12218351026313086	3.4411676556801017e-16	3.6779034064503837e-14
HSP90AB1	34.78691229674071	0.4106639977171117	0.05215472222315939	4.387617116076639e-16	4.633637075799508e-14
CLEC2D	12.157927780480383	-0.5561717888131594	0.06996968783972579	4.474494620711932e-16	4.669793150627711e-14
ANKRD28	1.7527403942834587	1.2840236177342328	0.17031535092084948	4.528137249113767e-16	4.670826225219561e-14
COPB2	1.4350300648451728	-0.9625698285404304	0.12216140176860375	4.877042267412563e-16	4.972901374047913e-14
PLEKHO1	2.5854937344007025	-0.8654629914620676	0.10875926382318984	5.312951374088178e-16	5.3558172317654807e-14
DSTN	10.530754991912163	0.44795537129247043	0.05722282254134978	5.886261042659529e-16	5.867081090947492e-14
KDELR2	3.09398496979974	-0.7111659280023838	0.09005550341248257	7.222399647617171e-16	7.118878586001324e-14
TPM3	27.229145697197843	0.3018649973790252	0.03860902081014811	1.0293479590660015e-15	9.925375809646196e-14
ECI2	1.215696886386208	-1.024380016460818	0.1320385619615325	1.0290269737770402e-15	9.925375809646196e-14
HIPK2	0.9686516762464604	-1.1447305605644476	0.14800041861030033	1.1828407223127435e-15	1.1282774244770267e-13
HSPA5	17.443442706620534	0.371807361934792	0.04790456327341729	1.2836227217369885e-15	1.1986333857398764e-13
IFNAR2	2.209783995955303	-0.8086018702276646	0.10358534213519041	1.2812751922499075e-15	1.1986333857398764e-13
VPS28	5.217693979607756	-0.4738034505678246	0.06129308827321893	1.9385951912644794e-15	1.791383118927833e-13
C14orf119	1.1799236021316974	-1.052950680217659	0.13511773139305616	2.006088010825351e-15	1.8346398705187307e-13
PPP2R5C	21.950586535784623	0.33093981648576326	0.043109585980253586	2.672649372494863e-15	2.4192931207552984e-13
GIMAP4	5.98468407683024	-0.6241663310496834	0.08094679336217481	3.1301063306606266e-15	2.804764975685901e-13
PNRC1	33.91120006060167	0.2645729460357051	0.034243233989587	3.353696952306156e-15	2.975064566390791e-13
RAB27A	4.574550765543062	-0.5785862719466669	0.0752245058173112	3.421594456402285e-15	3.0052440022519475e-13
OST4	20.202168593885595	-0.25259975826505	0.032442389363177754	3.730850326347922e-15	3.244742475003178e-13
SPCS1	10.15690532122688	-0.3561029281424424	0.046125463717321825	4.278403016637681e-15	3.68482652044591e-13
IER2	29.93498142506318	0.7913309602547272	0.10667596550744844	4.968493004959508e-15	4.238028985288057e-13
KLF6	27.640825094505967	0.8176457602669841	0.11022134935781693	5.416153863800527e-15	4.575876278645188e-13
CDC26	2.5717032895311336	-0.6735011877637295	0.0892791932260485	5.7685626254621584e-15	4.827633872686302e-13
SRSF2	14.352624651559845	0.37335081482076027	0.049489041324266396	6.4118880467919115e-15	5.315874660101967e-13
RAP1B	16.970116863284677	0.2979626941942971	0.038992196387305215	6.513154188984874e-15	5.349832482452298e-13
MLEC	2.2654605724971737	-0.7097022615418312	0.09375542215289435	6.635730942963755e-15	5.400510935323988e-13
OCIAD2	5.082270703835121	-0.5901744359043074	0.07756224103102029	8.862854300625717e-15	7.147489136440976e-13
S100A9	2.241886361500173	1.2863148192259912	0.18416993125802525	9.402369209692476e-15	7.514271825151527e-13
IFNG	6.901681102765181	1.360450708364696	0.18957379616119377	9.50993256434091e-15	7.532376051631091e-13
ARRDC3	2.560963122930293	0.6772642877239302	0.09122618133230291	1.1069152595902044e-14	8.684245074375252e-13
MIAT	2.756426451077505	-0.7055484547223078	0.09358141291733468	1.1160003815565086e-14	8.684245074375252e-13
GZMA	25.893452758978665	0.9080946570490172	0.12460189426367771	1.1377423429860378e-14	8.776445499677515e-13
RSBN1L	3.888635910932654	-0.6239213934474721	0.0834617448898747	1.2994395594990753e-14	9.937352010617497e-13
KDSR	0.9234280889025942	-1.2892895480200681	0.17140644382778708	1.6555434391062827e-14	1.2552415254967378e-12
HIST1H1C	3.8291483842567113	0.6710171481085947	0.09184301696387416	1.7760186469125624e-14	1.335174696335707e-12
C12orf65	1.8900112458650857	-0.9869653755872764	0.13187974781229836	2.2030857992500295e-14	1.6423171533736983e-12
MARCKSL1	1.7658862736525929	0.8145203844756717	0.1113930906373609	2.286118695510273e-14	1.6900132456559692e-12
VEGFB	1.2605809075276306	-0.8698242819661436	0.11874033973914747	2.434739336390629e-14	1.7850060043901876e-12
SEPTIN7	39.420980704809914	-0.3340049480955368	0.04441857241420692	2.7282981709155934e-14	1.9838305798518218e-12
MANF	3.406431040930885	-0.6128013216349942	0.08266365020259385	2.896076818891448e-14	2.088707110600491e-12
CCNH	4.1195674473157	0.6583903567745351	0.09194806200659184	3.03010294208833e-14	2.167745419295611e-12
SUMO2	17.09107165216716	-0.28508488865725296	0.038141227543379036	3.522653241053107e-14	2.4999565521105693e-12
ASF1A	1.5727660238127756	-0.9362530964916209	0.12666482686895958	4.3925045963479303e-14	3.092532402714483e-12
PRSS23	1.4418766786109558	1.2348181824476792	0.17761691935142135	4.95306596592925e-14	3.4597360774612898e-12
SERPINB2	0.7986339383998851	-1.2981392032035797	0.17374753099682835	5.4567062510407155e-14	3.781753215076733e-12
DNPH1	0.9163602141832318	-1.0885467484695273	0.14950567926346126	5.81500870830891e-14	3.998832732667313e-12
APOBEC3C	3.549710805704394	-0.6453936595680587	0.08822555130941766	6.012099988209899e-14	4.1025645381084625e-12
SP100	9.513310189184002	-0.41619732291749967	0.05675936596804959	6.414003194529571e-14	4.3434062853947965e-12
YPEL5	22.028011004236966	0.6896840193485873	0.09769528142682775	6.575089297638043e-14	4.418758875708112e-12
TUT4	5.884030057603847	-0.5548428329501834	0.0761645844990245	7.428542549379459e-14	4.9547820267327204e-12
HSP90AA1	36.634983642387965	0.4018893581848923	0.055688240481411834	8.256012922504529e-14	5.465603778771468e-12
ACTG1	29.424408048507956	0.40573574794082234	0.05666367517755404	8.558753257860505e-14	5.624051862998558e-12
IFIT2	2.070957054486426	1.1940349793295817	0.1664174146421279	8.802515696765779e-14	5.741699760735973e-12
DDX18	7.997555307195078	-0.41397268950236576	0.0566914020482861	9.059819291041486e-14	5.8663983161189075e-12
YWHAZ	31.435299557466458	0.31641409355918404	0.043794367161841256	9.23982249736506e-14	5.939598940154017e-12
MIF	17.167998515569554	-0.2843647872256637	0.03907744940355349	1.0265296179713936e-13	6.551326792103764e-12
UBXN4	6.612978041036059	-0.47954373492337365	0.06625077923900732	1.3116964712718112e-13	8.311470997608741e-12
STK4	14.13825137008524	-0.34167585911671294	0.0469385715589355	1.3561775263456e-13	8.53237647958285e-12
PFDN5	42.79354109163638	-0.16296511650838377	0.022123683327593003	1.374768593196135e-13	8.588431119889375e-12
CFLAR	9.350272745020298	-0.3881908771875704	0.05349861859302136	1.4530013151317957e-13	9.013688577995916e-12
FNTA	1.6893752586981916	-0.7265903890294472	0.10213802534267948	1.4844367465346713e-13	9.14474887396463e-12
IL32	33.21805462776483	0.640462701141388	0.0915952657839337	1.6043544737335799e-13	9.815330025165922e-12
DEK	11.417977810092832	-0.3672148140958626	0.05087584494755874	1.7066438993832217e-13	1.0299073490767727e-11
DAD1	5.154220695390092	-0.45658136726629744	0.06406500911271294	1.6992388637565076e-13	1.0299073490767727e-11
SUDS3	1.758829121572103	-0.7740924905631494	0.10936063015842423	1.7593696000256244e-13	1.0545518730964401e-11
TOB1	5.486051115456842	0.8951651060853479	0.13220008774647019	1.9997417002910094e-13	1.1905844713611775e-11
TRIM56	1.325023283655585	-0.8581437519908781	0.1218938304710497	2.03874986383839e-13	1.2057166694740239e-11
YME1L1	6.406885204366784	0.5545974514827303	0.07992395886926004	2.076974179401214e-13	1.220187943408488e-11
EPB41	5.644878003105158	-0.5050371813443594	0.07127104025451951	2.2591629405892022e-13	1.3184891082872903e-11
TSPYL2	5.585430432243606	0.591796736642237	0.08502806346198073	2.303820263307606e-13	1.3357640232550178e-11
NFKBIZ	2.556889471302389	1.171888821630612	0.17608169133290907	2.4128317361656423e-13	1.3898850864626892e-11
NDUFB10	6.995459856636547	-0.36613649165618556	0.051308298686207045	2.4671461959927953e-13	1.4120034777194895e-11
NAP1L1	13.708487224726442	-0.32151603428389003	0.044539156514287595	2.501836051237714e-13	1.4226786929826768e-11
RABAC1	13.518712397730836	-0.5233486694780158	0.07349353534470299	2.6688797456370865e-13	1.508002052455197e-11
GTF2I	3.9031779105890907	-0.568619037482853	0.08015286061222965	2.86504738728067e-13	1.608597175478913e-11
E2F3	1.022800552983125	-0.955842829316064	0.13648311944449848	3.1521030629954683e-13	1.758635614580679e-11
ATP6V0E1	10.541399498248568	-0.4016464518222786	0.05617879214192891	3.2107140938401636e-13	1.7801402954035058e-11
LMAN1	3.7181340584676215	-0.49881786828905555	0.07058229724614468	3.241299748052481e-13	1.785936028880345e-11
KMT2E-AS1	1.915529286010391	1.1814967556876015	0.18186084305140973	3.716649912638182e-13	2.0352099614205748e-11
BZW1	14.250146699712671	0.34865216027597057	0.04958067844905907	4.401866153716881e-13	2.3956413895473895e-11
TSC22D3	22.280743386724737	0.9177396712008433	0.13560512201833408	4.673128852353664e-13	2.5277637834895947e-11
CAMK2N1	2.162596719213526	-0.7552238045862526	0.10759933049610876	5.606204769870714e-13	3.014099546274127e-11
SLC6A6	1.6646803599786377	-0.856739462071104	0.12261411814345398	6.008454283849551e-13	3.191676524073615e-11
SSNA1	3.5500723620961083	-0.5092516855577884	0.073306956174703	5.982671226449311e-13	3.191676524073615e-11
KRTCAP2	10.505537509599392	-0.3035316370897456	0.043034047519126206	6.066634647113947e-13	3.2033997591992755e-11
AL139246.5	1.3818612715269185	1.0993209516784717	0.16809635645908277	6.471391777740104e-13	3.3969062994279563e-11
TAB2	1.8288291134326595	-0.7673054619735413	0.11063435252612773	6.767195077629961e-13	3.5312816196267873e-11
CES1	0.614338734642808	2.5732610195354932	0.3518257917274874	8.009906213756186e-13	4.1553145042240425e-11
SIPA1L1	1.273967662813294	-0.8560383933711782	0.12506304528690704	8.356844094683484e-13	4.310090928135882e-11
FOXP1	6.039754197569357	-0.44330775958007407	0.06371664138532376	8.874171863756631e-13	4.5504496302534726e-11
ITM2B	29.38878429674181	-0.21938240547166363	0.03102987092373283	9.34152393920559e-13	4.762566601419126e-11
UPF2	4.0443946104077355	-0.4722890351635505	0.06836347917348738	9.618846563356592e-13	4.8759307350592194e-11
ZNF91	1.4815922151926209	-0.7665621468924185	0.11232124901968768	9.97213276155506e-13	5.0262948708951667e-11
AC026979.2	2.8426909017243975	1.127346926180815	0.17603352101413777	1.0657457231608858e-12	5.341373056587694e-11
GPR174	2.369351950922837	-0.5807717754390918	0.08505906142661054	1.1297084414047771e-12	5.63013684477628e-11
CD69	19.966477429221555	0.8297615470268875	0.12485712695422033	1.1600952028163803e-12	5.7492762816671e-11
A1BG	1.0514481692018838	-0.9122339971254284	0.1344821822517466	1.191174209767153e-12	5.870503563802452e-11
SERP1	9.900129580874857	-0.32104322545273384	0.04608740772605901	1.244593906615687e-12	6.099885384302629e-11
LNPEP	3.9394893030157863	-0.4701639833486204	0.06867725133895175	1.309176497332956e-12	6.381156432879479e-11
ITGB1	17.554431851709786	0.49349752604426206	0.07283375231942041	1.4842314148466967e-12	7.194872612625708e-11
KTN1	9.970877570813922	-0.4160421044536037	0.06010629996529355	1.543536070321032e-12	7.441689391205367e-11
SLF2	0.8937680669917197	-1.0232544683534353	0.15085986621762706	1.5755191078918647e-12	7.554827030329043e-11
LITAF	9.480912350091112	0.43731021364960143	0.06512049664449437	1.6498879950470305e-12	7.868901292506564e-11
EIF2AK2	2.6652033345200357	-0.7036869014805793	0.10314196646594401	1.6739144469245336e-12	7.940799496613657e-11
CBX6	1.488742968907712	-0.7934611344025201	0.11666546160877078	1.6904757905772553e-12	7.976707839473847e-11
C19orf53	9.905672784001256	-0.30361981443780584	0.04387794952297022	1.7913269572123623e-12	8.407863194407866e-11
DOCK8	3.4206770714742256	-0.5430863654526451	0.08017358539514143	1.8162114177024323e-12	8.47979551917804e-11
TMEM59	7.9134480481818805	-0.36133467306438466	0.052672047527172326	1.9170639800608903e-12	8.857434670375083e-11
CYCS	8.07097328778905	0.46044619042967694	0.06885830992092613	1.907084282580941e-12	8.857434670375083e-11
TPGS1	1.7835956061165297	-0.6715681633056975	0.09955635823987391	2.1226459872830014e-12	9.756472825485755e-11
TTC39C	4.576719129492549	-0.5824564313950684	0.0849478780044109	2.167542547300951e-12	9.911479349024091e-11
DDI2	1.4306976620526313	-0.9348238058885511	0.13663758321551336	2.194825698906094e-12	9.933825905610182e-11
GLT8D1	0.9576814286885027	-0.8913605886138865	0.13257934218269224	2.1922598820759163e-12	9.933825905610182e-11
YY1	7.461414418110325	-0.352580998841635	0.051523625045907476	2.370323412916259e-12	1.06736746172488e-10
LEPROTL1	10.230341842327821	-0.3746175916771411	0.0546305971705465	2.6632198939378497e-12	1.1932032161173065e-10
TMPO	3.219964812749868	-0.5705656245553936	0.08502119689798694	2.7096040673996856e-12	1.2078843056232469e-10
S100A8	1.5540873781693363	1.2611424564989957	0.20288531356936096	2.7425694058119262e-12	1.2164666599478798e-10
GABARAPL2	5.127460481036273	-0.42468953260917336	0.06268039847880617	2.9222541803125654e-12	1.289717255400635e-10
SELENOH	5.308055136077764	-0.4261898799515195	0.06310360487134956	2.9944103080205195e-12	1.3150204872500013e-10
S100A4	56.75931440066412	0.7339804604214349	0.11201224978994287	3.703960219292309e-12	1.6186123697212844e-10
LSM10	2.3243625836057564	-0.5942657738047199	0.08886042077071776	3.72788215690352e-12	1.6210805202887807e-10
SRSF7	25.165047547437517	0.6452427520991594	0.0988206054086068	3.828599894087541e-12	1.656756568802467e-10
RALA	2.630818551665507	-0.831086467758407	0.12340737816829904	3.965075363262145e-12	1.707484638228082e-10
ORAI2	0.8312749928393491	-1.0749144793037404	0.1591863116178317	4.176225270881247e-12	1.7897243660863548e-10
TCF7	5.141240861601274	-0.5474456096919209	0.0811965599470509	4.372290610320086e-12	1.8647399040456483e-10
GNLY	136.8589618470606	0.7101961903630666	0.10852950555372691	5.063057032555832e-12	2.1490133462106598e-10
GPATCH11	1.6950930161977589	-0.7007110695742351	0.10645095894165829	5.546108249064805e-12	2.342834584640661e-10
IRF7	0.8755398978317067	-0.9778564368929971	0.14783912264875884	5.588600276386006e-12	2.3495958792331873e-10
SSBP3	2.206898716717064	0.8607789810152466	0.13563188762217632	5.6975608493427916e-12	2.384106712005656e-10
CSTB	5.8269022117154	-0.47534669692535714	0.07159231138471868	5.806397867189133e-12	2.418242041306798e-10
CD83	1.6187928023526656	0.8672329963885764	0.13533848671745075	5.87354839807085e-12	2.4347779364152575e-10
EIF1	124.18694813384857	0.3330747961304176	0.04993690189738669	6.029116166301499e-12	2.487641372616772e-10
JAML	0.6282613391770949	-1.7562082493374216	0.24990148220870698	6.641938337713409e-12	2.727807175641465e-10
COX14	4.75761593313403	-0.4115575562097352	0.06193580950039726	6.698185769477605e-12	2.738230689448656e-10
PA2G4	9.101965781725871	-0.3281010641463747	0.048841125549354804	7.603865823735132e-12	3.094215308364879e-10
STUB1	4.047833728945903	-0.444516518788588	0.06739461774443878	7.73733636585183e-12	3.1341511827155975e-10
SH2D1A	3.589518740206907	-0.5172862730692113	0.07861726245775538	7.851852214863814e-12	3.1660809544571314e-10
MYL12A	26.177612293060413	0.4808699016045318	0.07388165763487534	7.889792817389436e-12	3.166984257152113e-10
PCMTD1	2.2749972798165383	-0.6584488775378362	0.10110785519861325	8.325652812183608e-12	3.3128013669833347e-10
DUSP5	1.1115517453921249	1.1128062987648877	0.17838959106366228	8.327750026347465e-12	3.3128013669833347e-10
SYNE1	8.687299270809943	0.4767264989431498	0.0738861196436737	8.63846688403045e-12	3.4210642735818803e-10
TSTA3	1.2638526626485345	-0.8242521736454791	0.127263845728615	8.730005433732362e-12	3.4419501423395464e-10
DUSP1	17.2012458187355	1.2144570607887426	0.1927767565977122	9.170703042767643e-12	3.599703835946538e-10
CAPN2	4.249105355008647	-0.4796605485483988	0.07284172939627676	9.293808984212931e-12	3.631955044006736e-10
PAGR1	1.3951181846910738	-0.7521510705642508	0.11570052790682846	9.833811767354567e-12	3.826129131061507e-10
IER5	6.09869775986623	0.8209348882927928	0.13192125683629685	1.0227361949641799e-11	3.9446490371857567e-10
FGL2	0.6180227445988232	1.8692965528398873	0.289475055597572	1.0185639192703398e-11	3.9446490371857567e-10
ERP29	9.227884451691889	-0.3116609106317617	0.04693956842056637	1.1342070120934283e-11	4.3556495256626847e-10
NCF1	0.9641862853249739	-1.0743816777709683	0.1638583380603668	1.1899223704704176e-11	4.5499143743289114e-10
ATP6V1F	5.8212997380846545	-0.3849492025860611	0.05840759962834874	1.201442342282979e-11	4.5742467890095735e-10
GABARAP	9.767495025792416	-0.31974837624486624	0.048244604296621266	1.3313392259584691e-11	5.047141142511786e-10
SRPK1	1.8764339772364176	-0.6487581438423474	0.10038629599131114	1.387867292714061e-11	5.239051384538908e-10
CNPY4	0.4820525307519005	-1.5659807236728593	0.22365441883671613	1.4001786515336643e-11	5.263129160065736e-10
KLRB1	9.66599256378626	-0.6579478963829981	0.10311238537059415	1.4488956266487007e-11	5.423271351898998e-10
SNRPG	8.002413040540596	-0.3465130578584953	0.05265604381861901	1.5420208905502316e-11	5.747591310954246e-10
SYPL1	1.3781946395577502	-0.7757021331497794	0.12003418723695111	1.579593075601594e-11	5.863000072661816e-10
PPP1R15A	15.335725344439055	0.961780646914982	0.1542244298545354	1.6189446319148648e-11	5.984024095715318e-10
PDCD4	12.080181982762497	-0.407514338036789	0.06198425011963905	1.918468802939338e-11	7.061716494138948e-10
CD3D	32.66313348506808	-0.24206841303429574	0.03655650122222597	1.9488203608384166e-11	7.143795628511403e-10
MPHOSPH8	7.3446191658428885	-0.39617052473445175	0.06096875537092181	1.9836018736814858e-11	7.241371284538461e-10
VPS35	1.6808165243120978	-0.7044964480891531	0.10916900490796887	2.0330293231798636e-11	7.391394723741217e-10
AK6	1.0000742112331065	-0.888700309682527	0.13802294449681707	2.092713200462211e-11	7.577330122979702e-10
DOK2	3.3779750842815472	0.5928472959524765	0.0942849405384117	2.1336404088193095e-11	7.694115474242315e-10
GAPDH	70.85663785375927	-0.5602856589147025	0.0876205596388554	2.2052006658739403e-11	7.919973727517298e-10
MAGED2	2.2956850937352464	-0.7256745794146308	0.11220773486953922	2.3754456826601918e-11	8.49700752051555e-10
MRPS26	1.9157341150385285	-0.6523750559240278	0.10213058627846551	2.4008277307214318e-11	8.553310361136475e-10
ZNRD1	2.4965657859591244	-0.5665348408199518	0.08829044162870503	2.5043192755175312e-11	8.853500284779091e-10
