gene	baseMean	log2FoldChange	lfcSE	pvalue	padj
LCORL	3.134012452361776	-0.7422723681308557	0.09165620916065029	7.57917831843277e-17	5.414254050039409e-15
FEZ2	3.7481598783513377	-0.6260917338277356	0.07767863465491526	8.96356712839753e-17	6.362419877634527e-15
NID1	0.8610803583724045	-1.254995970459532	0.15427222906943094	9.245729630937551e-17	6.521165253618232e-15
ZFYVE16	23.250466074277654	-0.7903962943790785	0.09817757663773603	1.0426566907050561e-16	7.307777459884997e-15
UBE2Q1	3.2166168502947268	-0.615274129273937	0.07661216601924233	1.1175089398361152e-16	7.783449765958542e-15
IL1B	392.56533186177916	0.6066965482427608	0.07553807344543904	1.2296330493678823e-16	8.511199193885516e-15
PTCH2	4.6742192704492735	0.9985109408554129	0.12996817545306333	2.0825415588400618e-16	1.4325829093650402e-14
SPART	6.088031445536218	-0.7300737964580339	0.09136478802873467	2.3023084009843933e-16	1.5740444675196367e-14
EFR3A	4.720063358159806	-0.6655427176230201	0.0842084198316341	2.9212832202357064e-16	1.9850475735552874e-14
WDR33	5.811223377668953	-0.5697084176160492	0.07232630630269606	2.9547996539710866e-16	1.9956537784153813e-14
UFC1	9.405584886984142	0.40590213270174924	0.05083257403285753	3.0145161970284414e-16	2.0116029041727516e-14
FTH1	2317.4153167655736	-0.524058213964707	0.06644328323644243	3.0055584789786506e-16	2.0116029041727516e-14
TMX4	5.793627954202854	0.624022409908274	0.07923539046968642	3.037929357251933e-16	2.0151598069771154e-14
PTTG1IP	7.28295082761299	-0.47820864222378756	0.06044204388348335	3.2616216362603486e-16	2.1507403263009068e-14
CCDC6	2.302417034863096	0.770424572424723	0.0976766132489357	3.31312780575992e-16	2.171852721611091e-14
CREM	4.194283314888413	1.0850111910675198	0.13864809938345837	3.4774297446046826e-16	2.26622672946635e-14
RRAGC	4.623971484312043	-0.7271532407035041	0.09258211607797205	3.690606556197708e-16	2.3911697361783292e-14
TSPAN3	3.140046961313705	-0.7138032674191519	0.09113826078764284	3.957750365428609e-16	2.5494317960888102e-14
FTSJ1	0.9118659551240331	-1.0523252218878938	0.13266959130100078	4.047384919064039e-16	2.5921872148304398e-14
SH3BP5	11.251857831369573	-0.7281478351016932	0.09303282854588554	4.3665928145980777e-16	2.780646304336056e-14
LRP10	3.41365622811003	-0.6290333701644879	0.08006901548847495	4.794676337969164e-16	3.035901881268657e-14
NUMB	13.721581081547052	-0.479115372865639	0.060709077897434946	5.04082200577771e-16	3.1737243182139435e-14
TNNT1	2.884222132682693	1.5956915002279715	0.21779224306014627	5.447897422612191e-16	3.410751060538778e-14
MUC12	0.5901060788539653	2.060366024601838	0.2573801579802615	5.605088638224082e-16	3.4895590940988364e-14
TMEM173	2.227274374727911	0.9218480379544025	0.12004355669136808	5.675171494595159e-16	3.5135617297649143e-14
CCR5	2.040208973049388	-1.3982495452536616	0.17918075469943984	6.052832362235557e-16	3.726672035621715e-14
TXNDC15	2.3905013178948047	-0.7399304911937813	0.0939798717797587	6.138791018324794e-16	3.7588289619896435e-14
ATP5F1A	7.95623687850087	0.40694333729953014	0.051557509727575064	7.407840391460018e-16	4.511091438384177e-14
SESN3	2.2529327284879566	1.2008721157907123	0.15666039718610342	7.951039625941858e-16	4.815564434320438e-14
TMSB4X	479.13166537979305	-0.2588641307845204	0.03257537884949776	8.970811884744035e-16	5.403823115869596e-14
ATP6V1B2	8.289899552598527	-0.6398112751033832	0.08246467399221213	9.06824975208818e-16	5.433149206304876e-14
DNASE2	2.5608753657961842	0.7596281602884033	0.09702847748923148	1.066511628275001e-15	6.355724912030273e-14
CLU	1.914808096153739	1.9689317751260433	0.25462242680616365	1.1082710909810613e-15	6.569453743560078e-14
SERINC5	3.1891902947818447	-0.8075868508392563	0.1048639197736572	1.4592522519620444e-15	8.604183648605832e-14
RNF13	11.680751022550169	-0.5521420897756473	0.07128922124404155	1.7536060180035605e-15	1.0285360770858778e-13
TAX1BP1	21.959784672933328	-0.3221447287446697	0.0410726796926592	1.8547405845445525e-15	1.0789126688352507e-13
AC100810.1	7.670354157907558	-0.5184338670614705	0.06643489911309129	1.8588588694936122e-15	1.0789126688352507e-13
SWAP70	6.242110372712402	-0.7399079261302619	0.09567176634569877	1.919978299501585e-15	1.1086133766655784e-13
ACTR3	26.81396515483367	-0.4083958277881918	0.05259027435187069	2.1613499668963687e-15	1.2415507232522234e-13
SIPA1L2	1.0121715537899303	-1.266178909874186	0.16664699802883612	2.293606359566976e-15	1.310766629282789e-13
SLC5A3	3.9049171153986917	-1.3152419044950696	0.17448502925234727	2.3148403512827307e-15	1.3161520854436098e-13
RAI14	1.3808419513066035	-1.8214621507738733	0.22857038982811623	2.4823838223002096e-15	1.404247985569215e-13
SLC25A6	57.81267804497456	0.2607537659526234	0.03318590664937755	2.5788448228906485e-15	1.4514468033481508e-13
MMP9	1.9586511644368716	1.2075947755514695	0.15884275027187664	2.644180621573277e-15	1.4807411480810353e-13
SNRPD2	14.871709825527656	0.3822468406680927	0.049346747754523884	2.6899422662054738e-15	1.49883583072969e-13
BASP1	38.795783602311154	-0.9815518403466503	0.12920885343057037	2.8055229813076988e-15	1.555460104661343e-13
CALM1	50.12430316070179	0.2995368872706573	0.038393263852823156	2.842106665849444e-15	1.5660517538932774e-13
EIF3K	41.070848145735155	0.26120395810844294	0.03342809039895767	2.85273246626288e-15	1.5660517538932774e-13
SAMD9	6.808610949867988	0.8714514356855755	0.1144231721364217	3.4728025474686734e-15	1.8971035092642596e-13
VEGFB	1.0408044837866688	-1.0107145487034281	0.13325884399746582	5.206197598281048e-15	2.830139806597268e-13
NME1	1.132822718036838	1.1099921947182867	0.15015593013863673	5.347316593562095e-15	2.8927425300318445e-13
RHEB	8.98813150659098	-0.5472033124887797	0.07155587688588361	5.4763563595460196e-15	2.9482374526947266e-13
ALPK2	1.0531632891618958	1.3136387953738204	0.18233869258584695	6.825681690377128e-15	3.6569902287289767e-13
RAB2A	15.094897555484607	-0.32716190051892097	0.04245471443427885	6.9927762462815194e-15	3.7108332613600597e-13
TMEM107	19.028819936494642	1.029245302808932	0.140553322232499	6.991583776712886e-15	3.7108332613600597e-13
UQCRH	28.242520894312896	0.251868528826679	0.032754891244993374	7.029241162715648e-15	3.7125053799669754e-13
ORAI2	5.89975142372112	-0.6850100040193974	0.09063566101366767	7.178629020486445e-15	3.773520839825516e-13
FAM13B	3.2963318818582383	-0.6654979948596634	0.08881889799079318	7.659470003590387e-15	4.007377169953581e-13
SQSTM1	43.95692901513718	-0.6259477271226639	0.08335252287163991	8.077038937458278e-15	4.2060991550950957e-13
ZNRF2	3.7629798489585142	-0.7394859538137437	0.09829219776241634	8.247233094512717e-15	4.274751888616266e-13
ADIRF	1.1901544604220904	4.075831240489433	0.468061057133609	8.54472863593462e-15	4.390067377989041e-13
NTAN1	2.8087675763173774	-0.6987494272448723	0.09384094842005296	8.548498035028912e-15	4.390067377989041e-13
CCNG2	2.111739646049619	-0.7591564237313515	0.10158895656800666	9.15487606756233e-15	4.679905453986908e-13
KDELR2	10.553439636774966	-0.5715205480013454	0.07525241578863699	9.485562587827979e-15	4.826808651997944e-13
TSC22D3	11.788965824188663	0.9231049986486847	0.1267290968850368	9.98242413231593e-15	5.056551569569487e-13
YPEL5	20.88072561432788	0.4070798421482829	0.0542676637456834	1.0338591847360023e-14	5.21327002475023e-13
PMP22	1.769568017130614	1.711247847555458	0.2259097343445627	1.1223391533387605e-14	5.633940326489706e-13
MAP4K3-DT	1.49961681248888	-0.8849107205584794	0.11889933160819055	1.1868876256777907e-14	5.931244708768295e-13
C14orf119	2.191107009290897	-0.8197322247223092	0.10996479866954392	1.204413143037823e-14	5.991955386613169e-13
LACTB	16.111585513742337	-0.432037081927733	0.0570319863545043	1.2127228171095269e-14	6.006481366163808e-13
ASGR2	3.104400910815545	1.088806505095771	0.15264732043692347	1.2575383332174236e-14	6.200888135121667e-13
VEGFA	14.483134678306836	-0.5649212839531941	0.0757863419379216	1.2783958403025907e-14	6.275966186930428e-13
PSMA7	42.46711936130576	-0.2125595417922536	0.02779120822070336	1.3697241570537005e-14	6.694827195704578e-13
PAX8-AS1	0.934757631784622	1.6500551671677557	0.22574290126456067	1.5216345826153562e-14	7.404845322561367e-13
WASHC4	6.116774588366893	-0.554291858047785	0.07505372037019778	1.5830926584961437e-14	7.670428080991751e-13
EIF1AY	4.031503776518888	1.1806706614134652	0.15695864228091044	1.6422742892386488e-14	7.922729298387664e-13
CEP170	9.74858714108939	-0.5956693023641162	0.08011692523231739	1.6917334980924998e-14	8.126154354630525e-13
TBC1D9B	1.6509621269663088	-0.8159360385456553	0.11076966193123311	1.7005004213034448e-14	8.133208881976648e-13
NME2	36.528430927067745	0.2856940809607892	0.037623758647439456	1.7180214735654343e-14	8.18189371855265e-13
SLC4A2	1.4438243406655928	-0.8579396538089594	0.11654896492257073	1.7303680552755107e-14	8.205626216166081e-13
SMAP1	5.921278548586799	-0.4310620201471635	0.0576267933967102	2.0083216670813067e-14	9.483362990658508e-13
CLN8	3.180684688386442	-0.6457507960884419	0.0877632053351234	2.2148930663194927e-14	1.0414670181883723e-12
GSAP	4.408936647837207	-0.6413414790528648	0.08764173255940683	2.3088987979523665e-14	1.081107907747108e-12
FDX1	5.890308682025862	-0.5856666371761675	0.07916241641378588	2.3470386260079328e-14	1.0943681359093055e-12
ARL13B	0.8313350148890819	-1.1705444604739763	0.15699987893172598	2.374789594190897e-14	1.1026939682359732e-12
DOCK4	4.698894390944866	-1.1613511551419993	0.15986491968771405	2.7931964122183877e-14	1.2915925650523532e-12
GPCPD1	18.207284420422308	-0.4064197762960568	0.055212542005034046	2.971907756437772e-14	1.3685512412290301e-12
EPB41L3	12.285367756983453	-0.7094653966181634	0.09605477998483303	2.984342428977875e-14	1.368621894178166e-12
GDI2	12.780669715139267	0.3130620890689849	0.04175297595606172	3.039834286452666e-14	1.3883571019765783e-12
EEPD1	2.0876626745719014	-0.8354887764943026	0.1136869615606312	3.07688970370256e-14	1.3995452595127072e-12
ADAM15	1.7558686169124744	0.8599416820866429	0.11877165063826828	3.1634996833824844e-14	1.4330910760818865e-12
MZT2B	11.926669366551941	0.3644513010895756	0.04908562227236146	3.448267014974931e-14	1.5557687293473937e-12
PCMT1	5.7879338290068665	-0.40492178979935456	0.05473103639742721	3.531940040995696e-14	1.5870943474538726e-12
NPM1	32.831642223521435	0.37193315811704514	0.049870801529504585	3.566948976890998e-14	1.5900031759389313e-12
RGS10	17.491690062063135	0.30250880576539096	0.040540089283744404	3.5626650699641525e-14	1.5900031759389313e-12
