ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
MF	GO:0060089	molecular transducer activity	348	0.39804612953498336	1.6931945238689237	9.39204056766275e-7	1.8220558701265735e-4	1.7185786512407452e-4	2178	tags=31%, list=18%, signal=26%	NR4A1/NR4A3/CHRNA1/NR4A2/CR1/PTGDR/PTGER2/CD69/KRT1/CD300A/KLRC1/REG4/CHRNE/ITGB2/OR4D1/TREM1/FCN1/CCR8/PTCH1/PTCH2/GP1BB/P2RX5/PLXNA4/HLA-DQA2/KLRK1/LTB4R/TLR1/CYSLTR2/IL17RC/CD8A/ADGRF3/P2RY11/CD8B/HLA-DOA/ADGRE5/PTGER4/ABCA7/MMD/PECAM1/KLRG1/GABBR1/RNF139/CLEC7A/CSF3R/ADGRG1/ADRB2/RXRA/P2RY14/CCR10/LILRB3/CD79B/AGTRAP/HPGD/LPAR2/VIPR1/RAMP1/P2RX7/CD14/KLRB1/NR3C2/SDC4/NOD2/IL1RAP/IL11RA/CTSH/FZD3/TNFRSF10D/CD93/P2RX4/SREBF1/TNFRSF10B/TNFRSF9/HRH2/LRP6/INTS6/TSPO/GPR150/NRP2/OPN3/GPR146/GPR135/FGFR1/HLA-DPA1/TMIGD2/GPR65/ANXA2R/ICAM1/CD4/PKD1/DCBLD2/ITGA4/C5AR1/SPN/PLAUR/TNFRSF10A/ADGRL1/FCER1G/JMJD6/LTBP4/PTPRK/CXCR4/NR1D1/INPP5K/PLXNB2/TNFRSF4/EPHA1/PTPRN2
MF	GO:0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	602	-0.2854268116420968	-1.478806387526712	7.940608472971289e-7	1.8220558701265735e-4	1.7185786512407452e-4	2031	tags=27%, list=17%, signal=23%	ZNF850/STAT1/NFXL1/ZNF559/ZNF281/ZBTB5/ZNF708/ZNF337/TGIF1/ZNF217/MLX/ZNF100/PPARA/ZBED1/ZNF700/ZBTB38/MEF2A/NFE2L1/ZNF174/ZNF33A/SREBF2/LHX4/ZNF133/ZNF446/ZNF91/THAP11/CC2D1A/ZNF829/MTF1/ZNF248/IRF3/ZNF582/ZNF510/ETV6/ZNF107/FOXO4/ZBTB7A/ZNF557/ZNF287/ZNF550/TBX19/HIVEP2/ZNF500/ZNF675/GTF2IRD2B/ZSCAN16/ZBTB34/CREB3/ZNF506/WIZ/ZNF85/ZNF441/E4F1/ZNF674/ZBTB47/ZBTB2/VDR/ZNF343/ZNF267/ZNF445/ETS2/ZNF398/ZC3H8/ZSCAN32/ZNF594/TCF4/ZNF48/ZNF225/ZNF443/ZNF646/ELK3/ZNF197/E2F3/ZKSCAN1/ESRRA/ZNF212/SP1/POU6F1/GFI1/ETV7/ZNF764/ZNF25/ZNF224/ZSCAN22/ZNF485/TFAP4/ZNF71/ZNF280B/HLF/GTF2I/SMAD3/CC2D1B/ZNF77/PRDM15/HOXB3/ZFP37/ZNF782/AEBP1/TSHZ2/NR2C2/TFEB/ZNF787/ZBTB41/ZNF486/ZSCAN29/ZBED6/ZBTB9/NR2F6/POU2F2/SOX8/ZFP69/ZKSCAN3/ZNF709/ZNF574/ZNF517/STAT2/HOXB4/ZNF75D/ZNF786/ZNF606/ZNF397/ZNF253/TFCP2/ZNF284/IKZF3/HOMEZ/ZNF785/ZNF696/PCBP3/ZNF319/ZNF239/ZNF619/GLIS3/MAFG/PLSCR1/HOXB2/ZNF579/ZBTB3/ZNF175/BATF/SNAI3/E2F1/ZNF668/HINFP/EOMES/ZNF555/ZNF853/ZNF322/IRF7/ZNF627/ZNF57/ZNF799/ZKSCAN4/ZFP69B/FOXP3/GTF2IRD1/ZNF232/ZNF823/MYPOP/ZNF449/MYB
MF	GO:0004888	transmembrane signaling receptor activity	239	0.42278518358529005	1.7434423273632427	5.049748548135414e-6	9.042934323122495e-4	8.529372851344513e-4	2538	tags=37%, list=21%, signal=30%	CHRNA1/CR1/PTGDR/PTGER2/CD69/CD300A/KLRC1/CHRNE/ITGB2/OR4D1/CCR8/PTCH1/PTCH2/GP1BB/P2RX5/PLXNA4/HLA-DQA2/KLRK1/LTB4R/TLR1/CYSLTR2/IL17RC/ADGRF3/P2RY11/HLA-DOA/ADGRE5/PTGER4/ABCA7/PECAM1/GABBR1/CSF3R/ADGRG1/ADRB2/P2RY14/CCR10/LILRB3/CD79B/AGTRAP/HPGD/LPAR2/VIPR1/RAMP1/P2RX7/CD14/KLRB1/IL1RAP/IL11RA/CTSH/FZD3/TNFRSF10D/P2RX4/TNFRSF10B/HRH2/LRP6/INTS6/GPR150/NRP2/OPN3/GPR146/GPR135/FGFR1/HLA-DPA1/GPR65/ICAM1/CD4/PKD1/C5AR1/SPN/TNFRSF10A/ADGRL1/FCER1G/LTBP4/PTPRK/CXCR4/INPP5K/PLXNB2/TNFRSF4/EPHA1/PTPRN2/ITGAL/OSCAR/TGFBR1/IL15RA/CCRL2/EDAR/IL21R/IL2RA/TMEM63A/TAS2R14
BP	GO:0050792	regulation of viral process	126	-0.4153850151570186	-1.8242004196001032	2.6266315900943986e-5	0.004367713101242686	0.004119664283411215	1221	tags=23%, list=10%, signal=21%	IFIH1/TBC1D20/PPID/TRIM13/TRIM34/RNASEL/IFI16/SRPK1/TRIM25/MAVS/TOP2B/LAMP3/TRIM27/EIF2AK2/HACD3/TMEM250/TRIM21/TRIM68/PLSCR1/TRIM14/IFIT5/TRIM32/TRIM5/OAS2/MX1/RSAD2/OAS3/OAS1/IFIT1
BP	GO:0034340	response to type I interferon	55	-0.5264801910379115	-2.0139570410041814	4.534615120870111e-5	0.0070377226675904115	0.006638040099743896	1015	tags=25%, list=8%, signal=23%	TRIM56/IFNAR2/MAVS/STAT2/USP27X/USP18/RBM47/FADD/IRF7/OAS2/MX1/OAS3/OAS1/IFIT1
BP	GO:0001959	regulation of cytokine-mediated signaling pathway	103	-0.4329725158348323	-1.8379681845641873	4.836977798045708e-5	0.007037802696156505	0.0066381155833706235	1299	tags=24%, list=11%, signal=22%	NKIRAS1/PARP14/SPHK1/CPNE1/TRIM56/GFI1/MAVS/PPP2CB/TNFRSF1A/STAT2/IRAK3/PELI3/HSPA1A/TICAM2/IL6/USP27X/F2RL1/USP18/TRIM32/PARP9/RBM47/FADD/IRF7/OAS3/OAS1
BP	GO:0048525	negative regulation of viral process	69	-0.48980584810826544	-1.9497216296249618	6.746537063469163e-5	0.007427583938383284	0.007005760578525742	719	tags=28%, list=6%, signal=26%	RNASEL/IFI16/SRPK1/TRIM25/MAVS/TRIM27/EIF2AK2/TRIM21/PLSCR1/TRIM14/IFIT5/TRIM32/TRIM5/OAS2/MX1/RSAD2/OAS3/OAS1/IFIT1
BP	GO:0006959	humoral immune response	81	0.50487629968962	1.8238650232562692	6.99845420389121e-5	0.007427583938383284	0.007005760578525742	2124	tags=36%, list=18%, signal=30%	S100A9/CR1/FOXJ1/LYZ/CFH/KRT1/CFD/TREM1/FCN1/SUSD4/IFNG/IGHA1/S100A12/AIRE/A2M/SPON2/TNF/PF4/PPBP/CD83/NOD2/FAM3A/JCHAIN/PLA2G6/RGCC/LTA/GATA3/CFP/ZP3
BP	GO:1903900	regulation of viral life cycle	105	-0.4190360553071715	-1.7806555282276901	6.624296714446435e-5	0.007427583938383284	0.007005760578525742	779	tags=20%, list=7%, signal=19%	TRIM34/RNASEL/IFI16/SRPK1/TRIM25/MAVS/TOP2B/LAMP3/EIF2AK2/HACD3/TRIM21/TRIM68/PLSCR1/IFIT5/TRIM5/OAS2/MX1/RSAD2/OAS3/OAS1/IFIT1
BP	GO:0097305	response to alcohol	132	0.4578164899427921	1.7729282690085957	5.720191512644368e-5	0.007427583938383284	0.007005760578525742	2093	tags=35%, list=18%, signal=29%	FOSB/FOS/PTGDR/EPS8/PTGER2/ADCY3/PTCH1/S100A8/AKR1C3/SGK1/A2M/ADAM15/ACE/KLF9/ABCA2/PTGER4/RGS2/TNF/GABBR1/FBP1/CTSK/NEFL/LANCL2/HPGD/ATP2B1/TBXAS1/CD14/CES1/BLM/SREBF1/LRP6/TSPO/PRKCE/TGFB1/CPT1A/DNMT3A/KLF2/CYBB/RECQL5/GNG2/USP46/PPP1R9B/SPIDR/GATA3/MAP4K1/TP53INP1
