ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
BP	GO:0019221	cytokine-mediated signaling pathway	245	0.3969452784175409	1.938415770437595	1.0250599370907552e-8	1.6708476974579309e-6	1.3819633969685081e-6	960	tags=23%, list=11%, signal=21%	CCL7/CXCL3/IL1RN/IL1R1/CXCL1/IL2RA/IFNG/IL12RB2/TNFRSF11A/CCRL2/IL1B/CSF1/CXCL2/GPR35/SPI1/EREG/IL15RA/IKBKE/TRAF1/CSF2/SPHK1/IL4R/CCR7/IFITM1/CXCL8/XCL1/IRAK2/TRAF3IP2/STAT4/IFITM3/ACSL1/CCL3/OAS3/IFNGR2/BIRC2/USP18/NFKBIA/FAS/TNFRSF18/IL1RAP/RABGEF1/TNFRSF4/IL18RAP/EIF5A/OTULIN/MUL1/IL12RB1/SPATA2/SIGIRR/IL21R/IFNGR1/HIF1A/IL18/TNFRSF1B/XCL2/STAT6
BP	GO:0033993	response to lipid	413	0.33550588653658797	1.7267277744882263	9.78668416247418e-9	1.6708476974579309e-6	1.3819633969685081e-6	1279	tags=26%, list=14%, signal=24%	CXCL3/IL1RN/CXCL1/INHBA/NR4A1/MLC1/IL12RB2/NLRP3/AIF1/TNFRSF11A/PDGFA/IL1B/PTGS2/CSF1/CXCL2/FOSB/S100A9/SPI1/S100A8/NR4A3/SOCS2/LANCL2/CD14/CSF2/DAB2/THBS1/CD55/NOCT/ABCA2/FES/AREG/CCR7/AKR1C3/CXCL8/ZC3H12A/PCK2/FOXO1/IRAK2/MAP4K1/ESR2/AQP3/ADNP2/ACSL1/JUND/TBXAS1/GIPR/NFKB1/SLC7A5/CCL3/BCL2L11/PAK1/SLC10A3/CD68/GDAP2/TAB2/IRF8/PELI1/SLC11A1/NFKBIB/NFKBIA/NCF1/PDE4B/YES1/LGALS9/ABCA1/NR2C1/SBNO2/RARA/INSIG1/GIT1/TYMS/GCH1/LITAF/EZH2/SOD2/POR/SIGIRR/DDIT4/LTA/KAT5/HAVCR2/IGFBP7/TFRC/IL18/CRY1/DUSP10/TNFRSF1B/GNG2/XBP1/CNOT9/ABL1/PARK7/LDLR/CD96/IL6/DNAJA1/ARID5A/NFKBIL1/CTNNB1/NRIP1/RELA/TGFB1/AHR/CNOT1/CYP1B1/WDR83/KDM5D/TNIP2
MF	GO:0030546	signaling receptor activator activity	88	0.5489750909697491	2.319225423501168	1.1776018966147572e-8	1.782384584947622e-6	1.4742159081680987e-6	1286	tags=40%, list=14%, signal=34%	CCL7/CXCL3/IL1RN/CXCL1/INHBA/IFNG/NBL1/PDGFA/IL1B/CSF1/CXCL2/SEMA6B/EREG/CSF2/AREG/CXCL8/NAMPT/XCL1/OSGIN2/IL23A/CCL3/LGALS3/VEGFA/LTA/LTB/ADA2/IL18/XCL2/CD320/GMFB/IL6/TGFB1/TYMP/RABEP2/TNFSF14
MF	GO:0005102	signaling receptor binding	526	0.31410027719451644	1.6443484112919544	1.854055059483118e-8	2.619161780696485e-6	2.1663169642381696e-6	1247	tags=23%, list=14%, signal=21%	ADORA2A/ULBP2/CD72/CCL7/CXCL3/RIC3/IL1RN/JAM3/IL1R1/GNA15/CXCL1/INHBA/IFNG/NBL1/CCRL2/PDGFA/ICAM1/CRTAM/IL1B/CSF1/CXCL2/SEMA6B/S100A12/S100A9/PANX1/S100A8/NXPH4/SOCS2/PTK2/EREG/LGR6/TRAF1/CSF2/DAB2/TRAF4/THBS1/ITGAM/FES/AREG/RNF43/CD160/MPP1/CXCL8/NAMPT/GRAP/XCL1/SERPINE2/OSGIN2/TRAF3IP2/ESR2/IL23A/ITGAV/CCL3/SMAD3/BEX5/LGALS3/SIPA1L1/STOML2/ITGA6/IL1RAP/PRNP/YES1/S100B/VEGFA/ABCA1/KCTD10/CLEC7A/RARA/SYTL1/CD8A/IL12RB1/CCDC88A/WIPI1/SLA/LTA/GLA/LTB/ADA2/BID/IL18/CD3E/DNAJB11/ZPR1/S100A4/SLC39A1/XCL2/ITGB2/TMBIM1/TGFBRAP1/CD320/GMFB/SYTL3/S100A13/APBB1/ICAM3/CNOT9/TLR1/SDCBP/ABL1/PARK7/ITGAX/ANXA7/IL6/DNAJA1/DERL1/CLTC/GNA13/PXN/NRIP1/BTN2A2/SQSTM1/FCN1/TGFB1/ITGAE/TNK2/TYMP/TRBC1/RABEP2/HSP90AB1
BP	GO:0071345	cellular response to cytokine stimulus	424	0.32856441619902016	1.6952987197877878	2.2459707663095997e-8	2.974507533631276e-6	2.460224556516766e-6	1524	tags=26%, list=17%, signal=23%	CCL7/CXCL3/IL1RN/IL1R1/CXCL1/IL2RA/IFNG/IL12RB2/AIF1/TNFRSF11A/CCRL2/ICAM1/PIGA/IL1B/CSF1/CXCL2/GPR35/SPI1/EREG/IL15RA/IKBKE/TRAF1/CSF2/THBS1/SPHK1/IL4R/RFX2/CCR7/IFITM1/CXCL8/XCL1/ZC3H12A/PCK2/IRAK2/TRAF3IP2/STAT4/IFITM3/ACSL1/NFKB1/CCL3/SPOCK2/OAS3/IFNGR2/BIRC2/USP18/IRF8/NFAT5/NFKBIA/FAS/TNFRSF18/IL1RAP/RABGEF1/TNFRSF4/IL18RAP/EIF5A/OTULIN/LGALS9/SLC12A2/SBNO2/MAPK13/WDR35/MUL1/MT2A/IL12RB1/SPATA2/SIGIRR/NFIL3/IL21R/IFNGR1/HIF1A/TFRC/IL18/TCIRG1/TNFRSF1B/XCL2/STAT6/ACTG1/ARHGEF2/TNFRSF25/XBP1/CNOT9/NFE2L2/IL6/GBP1/COMMD7/SRSF3/HSPA5/RELA/VAMP3/GBP4/HSP90AB1/SPPL2A/CYP1B1/CD44/TNIP2/KDM5B/IFITM2/GBP2/DUSP1/ETV3/PRKACA/NR1H2/GCLM/PTPN2/PTPRJ/HIPK1/GBP5/OXSR1/CCL3L1/CXCR6/INPP5K/ATP5F1B
BP	GO:0098609	cell-cell adhesion	361	0.34076328365765723	1.725652813770642	3.90781938335379e-8	4.8709819254862825e-6	4.028804503581461e-6	1199	tags=25%, list=13%, signal=22%	ADORA2A/IL1RN/JAM3/IL2RA/IFNG/NLRP3/OLR1/AIF1/IL4I1/ICAM1/CRTAM/IL1B/NEXN/S100A9/SPI1/S100A8/NR4A3/NINJ1/PTK2/NFKBIZ/PALLD/TJP2/RIC8A/ITGAM/CD55/SLC7A1/IL4R/PIK3CB/AMIGO2/CCR7/CD160/CD83/XCL1/ZC3H12A/TENM1/SERPINE2/IL23A/ITGAV/VSIR/VAV1/MAP3K8/CSRP1/LGALS3/ITGA6/HSPD1/SLC39A8/PELI1/NFAT5/SELL/IL1RAP/MAD1L1/PRNP/YES1/SWAP70/VEGFA/LGALS9/RARA/HLA-DMA/ANXA2/IL12RB1/PNP/KAT5/VMP1/HAVCR2/TFRC/SMARCD2/IL18/CD3E/NFKBID/RGCC/EMILIN2/CLSTN3/DUSP10/ACTG1/ITGB2/PTPN23/XBP1/ICAM3/TSPAN32/ABL1/CDHR3/ITGAX/RUNX1/IL6/CTNNB1/BTN2A2/RELA/TGFB1/ITGAE
BP	GO:0071621	granulocyte chemotaxis	63	0.5984805939351024	2.36978860408506	4.167675514480157e-8	4.906280230657473e-6	4.0579998430464686e-6	671	tags=35%, list=7%, signal=33%	CCL7/CXCL3/JAM3/CXCL1/TNFAIP6/IL1B/CSF1/CXCL2/S100A12/S100A9/S100A8/PTK2/THBS1/CCR7/MPP1/CXCL8/XCL1/IL23A/CCL3/VAV1/LGALS3/PDE4B
MF	GO:0005125	cytokine activity	52	0.6218080453544759	2.3815162610128273	9.140680708907186e-8	1.019426443272333e-5	8.431708243950398e-6	954	tags=40%, list=10%, signal=36%	CCL7/CXCL3/IL1RN/CXCL1/INHBA/IFNG/IL1B/CSF1/CXCL2/CSF2/AREG/CXCL8/NAMPT/XCL1/IL23A/CCL3/VEGFA/LTA/LTB/IL18/XCL2
BP	GO:0006935	chemotaxis	211	0.3947425432707175	1.897574151464588	1.3789250199397423e-7	1.3914010082153875e-5	1.1508321594985819e-5	730	tags=23%, list=8%, signal=22%	CCL7/CXCL3/JAM3/CXCL1/NR4A1/EGR2/NBL1/TNFAIP6/AIF1/TNFRSF11A/CCRL2/PDGFA/IL1B/CSF1/NEXN/CXCL2/SEMA6B/S100A12/S100A9/SPI1/S100A8/NINJ1/PTK2/ECE1/LGR6/PALLD/THBS1/FES/PIK3CB/CCR7/FEZ1/MPP1/CXCL8/XCL1/NEDD9/GPR183/IL23A/ITGAV/CCL3/VAV1/SMAD3/NCAM1/LGALS3/PDE4B/SWAP70/VEGFA/LGALS9/SLC12A2/VASP
BP	GO:0042330	taxis	211	0.3947425432707175	1.897574151464588	1.3789250199397423e-7	1.3914010082153875e-5	1.1508321594985819e-5	730	tags=23%, list=8%, signal=22%	CCL7/CXCL3/JAM3/CXCL1/NR4A1/EGR2/NBL1/TNFAIP6/AIF1/TNFRSF11A/CCRL2/PDGFA/IL1B/CSF1/NEXN/CXCL2/SEMA6B/S100A12/S100A9/SPI1/S100A8/NINJ1/PTK2/ECE1/LGR6/PALLD/THBS1/FES/PIK3CB/CCR7/FEZ1/MPP1/CXCL8/XCL1/NEDD9/GPR183/IL23A/ITGAV/CCL3/VAV1/SMAD3/NCAM1/LGALS3/PDE4B/SWAP70/VEGFA/LGALS9/SLC12A2/VASP
BP	GO:0040011	locomotion	554	0.2979620573566528	1.5702932225269437	1.5621766470898034e-7	1.4803008339407678e-5	1.2243614855623944e-5	697	tags=16%, list=8%, signal=15%	ADORA2A/RIPK3/CCL7/CXCL3/JAM3/IL1R1/CXCL1/NR4A1/KIF9/PLK2/IFNG/EGR2/MMP9/NBL1/PHLDA2/TNFAIP6/AIF1/TNFRSF11A/GADD45A/CCRL2/PDGFA/ICAM1/IL1B/PTGS2/CSF1/NEXN/CXCL2/SEMA6B/S100A12/S100A9/SPI1/S100A8/VASH1/NR4A3/NINJ1/PTK2/CDKN2B-AS1/ECE1/LMNA/LGR6/BMERB1/CSF2/PALLD/DAB2/THBS1/SPHK1/ULK4/NSMF/CDK6/FES/PIK3CB/CCR7/IFITM1/FEZ1/MPP1/CXCL8/XCL1/ZC3H12A/SERPINE2/RECK/NEDD9/GPR183/IL23A/ACVR1B/ITGAV/CORO1C/VSIR/CCL3/VAV1/SPOCK2/SMAD3/NCAM1/CNN2/PAK1/PIK3R3/LGALS3/ITGA6/NKD1/TNFRSF18/JUN/RABGEF1/PDE4B/SWAP70/VEGFA/LGALS9/CLEC7A/SLC12A2
BP	GO:0042127	regulation of cell population proliferation	728	0.27625135994049155	1.4845856794369658	1.6067446522245236e-7	1.4803008339407678e-5	1.2243614855623944e-5	1194	tags=20%, list=13%, signal=19%	ADORA2A/RIPK3/CXCL1/INHBA/IL2RA/NR4A1/IFNG/MMP9/CDKN2A/IL12RB2/SPRY1/PHLDA2/AIF1/IL4I1/TNFRSF11A/MYC/LST1/PDGFA/HAPLN3/CRTAM/IL1B/PTGS2/CHEK1/CSF1/TNFRSF9/PER2/VASH1/NR4A3/PTK2/CRIP2/EREG/LMNA/ATF3/CSF2/DAB2/CDC7/THBS1/SPHK1/CD55/SLC7A1/IL4R/CDK6/FES/TCF7L2/AREG/DHRS2/IFITM1/EAF2/RUNX2/AKR1C3/CXCL8/NAMPT/XCL1/FOXO1/IER5/TENM1/SERPINE2/CCND2/B4GALT1/STAT4/GPR183/IL23A/ITGAV/BCL2L1/JUND/VSIR/SLC7A5/PTBP2/KDM2B/SMAD3/CNN2/PAK1/CDKN2C/LGALS3/NDRG1/BIRC2/MED31/NRAS/PELI1/CDKN1A/NFKBIA/ATF5/MAD1L1/JUN/PRNP/TNFRSF4/IFT57/S100B/VEGFA/LGALS9/FZR1/WDR13/CLEC7A/RARA/EZH2/SOD2/POR/IL12RB1/CCDC88A/RHOG/PNP/LTA/HAVCR2/IGFBP7/HIF1A/TFRC/BID/IL18/CD3E/AIMP2/RGCC/EMILIN2/TCIRG1/DUSP10/TNFRSF1B/STAT6/SQLE/JUNB/ZNF268/ARHGEF2/CD320/XBP1/S100A13/RPA3/CTBP1/SDCBP/TSPAN32/ABL1/ITGAX/RUNX1/IL6/RASSF5/PIM2/GNA13/CTNNB1/DOT1L/PYGO2/BTN2A2/RELA/MARCKSL1/ZNF580/TGFB1/AHR
BP	GO:0010951	negative regulation of endopeptidase activity	83	0.5240663845458804	2.19691543761307	2.291144403042887e-7	1.867282688479953e-5	1.5444353971928777e-5	1286	tags=31%, list=14%, signal=27%	ADORA2A/NR4A1/MMP9/LAMP3/PTGS2/THBS1/FURIN/SERPINE2/RECK/SERPINA1/CST3/SPOCK2/BIRC2/LXN/PRNP/VEGFA/POR/ANXA2/SERPINB1/SERPINB9/SERPINB2/PARK7/MICAL1/CD44/UBE2Z/TNFSF14
BP	GO:1901700	response to oxygen-containing compound	746	0.2736692389950537	1.473914962648233	2.138808005942167e-7	1.867282688479953e-5	1.5444353971928777e-5	1144	tags=20%, list=13%, signal=19%	HBA2/RIPK3/CCL7/CXCL3/GNA15/P2RX5/CXCL1/INHBA/NR4A1/MLC1/EGR2/MMP9/IL12RB2/NLRP3/AIF1/TNFRSF11A/PDGFA/ICAM1/IL1B/PTGS2/CSF1/CXCL2/FOSB/S100A9/PANX1/AQP9/MMP19/SPI1/S100A8/NR4A3/SOCS2/PTK2/LANCL2/BCAR3/CDA/EREG/CD14/PRDX1/CSF2/THBS1/SPHK1/CD55/KDM6B/NOCT/ABCA2/NSMF/NUDT15/FES/TCF7L2/AREG/CCR7/RUNX2/AKR1C3/CXCL8/ZC3H12A/PCK2/FOXO1/IRAK2/MAP4K1/SIPA1/AGTRAP/ESR2/ERCC1/STAT4/SLC2A8/AQP3/ADNP2/RAB31/ACSL1/BCL2L1/JUND/TBXAS1/GIPR/NFKB1/SLC7A5/CCL3/BCL2L11/PIK3R3/SLC10A3/CD68/NR4A2/GDAP2/TAB2/BIRC2/IRF8/PELI1/SLC11A1/RGS2/NFKBIB/NFKBIA/JUN/PRNP/NCF1/TXN/PDE4B/YES1/LGALS9/ABCA1/CLEC7A/SBNO2/MAPK13/RARA/INSIG1/GIT1/TYMS/GCH1/LITAF/PLK3/EZH2/SOD2/POR/SIGIRR/DDIT4/LTA/KAT5/MAP2K4/HAVCR2/PRKCB/IGFBP7/HIF1A/TFRC/EIF2B5/OSER1/IL18/POLB/CRY1/DUSP10/TNFRSF1B/STAT6/ARHGEF2/SDF4/EFTUD2/GNG2/TWNK/RANGAP1/XBP1/NFE2L2/ABL1/PARK7/LDLR/CD96/IL6/ARID5A/NFKBIL1/CTNNB1/PXN/NRIP1/HSPA5
BP	GO:0009607	response to biotic stimulus	746	0.2735781687850986	1.4734244809792036	2.2235105587112743e-7	1.867282688479953e-5	1.5444353971928777e-5	1234	tags=20%, list=14%, signal=19%	ULBP2/RIPK3/CCL7/CXCL3/CXCL1/NR4A1/LYZ/IFNG/IL12RB2/NLRP3/AIF1/IL4I1/TNFRSF11A/CRTAM/IL1B/PTGS2/CSF1/CXCL2/S100A12/S100A9/SPI1/S100A8/PTK2/CDA/EREG/CD14/IRF4/PRDX1/IKBKE/CSF2/TRAF4/ITGAM/CD55/NOCT/IL4R/CDK6/FES/HMGB3/AKAP1/CCR7/IFITM1/CD160/CXCL8/BPGM/XCL1/ZC3H12A/PCK2/IRAK2/RNF19B/TRAF3IP2/IL23A/IFITM3/BCL2L1/JUND/APOL1/NFKB1/SLC7A5/CCL3/VAV1/RGS1/SMAD3/BCL2L11/PAK1/OAS3/CD68/IFNGR2/LGALS3/CASP6/TAB2/BIRC2/USP18/HSPD1/IRF8/REL/PELI1/SLC11A1/NFKBIB/NFKBIA/IL1RAP/NCF1/EIF5A/OTULIN/TRIM61/PDE4B/YES1/LGALS9/ABCA1/CLEC7A/SBNO2/RARA/IFI44/GIT1/GCH1/ECSIT/LITAF/MUL1/KLRC1/SOD2/IL12RB1/SIGIRR/DDIT4/NCF2/RELB/SLA/LTA/ATP1B1/KAT5/PMAIP1/HAVCR2/IFNGR1/HIF1A/IL18/SERPINB9/EMILIN2/DUSP10/TNFRSF1B/XCL2/FKBP5/ACTG1/ARHGEF2/MX2/KLRB1/ARL8B/XBP1/GZMM/TLR1/NFE2L2/TSPAN32/ABL1/ITGAX/CD96/IL6/PIM2/GBP1/ARID5A/NFKBIL1/PPP1R14B/ISG20/HSPA5/SFPQ/SLC15A4/FCN1/RELA/VAMP3/RAB29/TGFB1/AHR/TNK2/KYNU/TRBC1/GBP4
