p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene
6.150933586476002e-32	0.7284267753331839	0.899	0.651	2.2513032019860817e-27	5_3	NFKBIA
6.528234291072168e-32	0.6315989382315133	0.779	0.481	2.3893990328753243e-27	5_3	STK17B
6.873375400636156e-32	0.5984180718124362	0.792	0.467	2.5157241303868394e-27	5_3	IDS
8.315913310090454e-32	0.46844173432892905	0.396	0.135	3.0437074306262068e-27	5_3	CDKN1A
9.661064288833331e-32	0.7279038463766034	0.95	0.668	3.536046140355888e-27	5_3	RPL10A
1.0329354488228386e-31	0.6716109769990859	0.93	0.658	3.7806470362364714e-27	5_3	RACK1
1.1331127283220127e-31	0.7706350510537141	0.953	0.813	4.1473058969313985e-27	5_3	VIM
1.157234209655534e-31	0.615322638709763	0.909	0.615	4.23559293076022e-27	5_3	H3F3A
1.5348827058104467e-31	0.6468820467606218	0.862	0.542	5.617824191536816e-27	5_3	TOMM7
1.536776615132603e-31	0.6751102838149721	0.95	0.677	5.62475608904684e-27	5_3	RPS11
1.5682553789945743e-31	0.5935542663226905	0.785	0.458	5.7399715126580415e-27	5_3	DNAJA1
1.684198694742886e-31	0.6732522691375293	0.946	0.691	6.1643356426284376e-27	5_3	NACA
2.5267771891830938e-31	0.5807148479454323	0.658	0.331	9.248257190129041e-27	5_3	TUBA1A
2.885325340343998e-31	0.5919236476233154	0.836	0.501	1.0560579278193066e-26	5_3	SNHG6
3.739665486765151e-31	0.7106866066472639	0.983	0.765	1.3687549648109129e-26	5_3	RPL12
4.0283145344748e-31	0.6276391913222161	0.799	0.492	1.4744034027631214e-26	5_3	SUB1
4.2846400826493505e-31	0.6099762907032205	0.815	0.515	1.5682211166504889e-26	5_3	EMP3
5.254978223147732e-31	0.6319195493864727	0.98	0.714	1.9233745794543015e-26	5_3	RPL8
7.634017011685741e-31	0.7180068998247116	0.997	0.901	2.794126566447098e-26	5_3	EEF1A1
7.657938023878128e-31	0.8491720185616884	0.805	0.542	2.8028818961196337e-26	5_3	KLF2
8.442503254444183e-31	0.6437200771756597	0.94	0.641	3.090040616159115e-26	5_3	RPS10
9.455499412784532e-31	0.6734204269271147	0.99	0.821	3.460807340073267e-26	5_3	RPS2
9.70943500738852e-31	0.5849937161511292	0.856	0.545	3.5537503070542724e-26	5_3	SARAF
1.10717661611558e-30	0.8539491065449483	0.815	0.555	4.052377132644634e-26	5_3	JUNB
1.1649990046948644e-30	0.5746706194033473	0.846	0.533	4.2640128570836734e-26	5_3	TMA7
1.3115070443092163e-30	0.6055192129847555	0.795	0.476	4.8002469328761625e-26	5_3	ATP5MG
1.7644447981428256e-30	0.8161320581174296	0.919	0.644	6.458044405682556e-26	5_3	RPS26
2.572729803095147e-30	0.6191011096133576	0.94	0.644	9.416448352308547e-26	5_3	RPS5
2.7994792534503517e-30	0.5790677710590173	0.671	0.365	1.0246374015553632e-25	5_3	PTGES3
2.92899737044542e-30	0.7125064155555543	0.97	0.751	1.0720423275567282e-25	5_3	RPS3
3.613471342138273e-30	0.6465419863911013	0.836	0.56	1.3225666459360293e-25	5_3	CXCR4
5.283661044411786e-30	0.6270971492744775	0.856	0.557	1.9338727788651578e-25	5_3	PPP1R15A
7.365505213535769e-30	0.6681460702150926	0.688	0.399	2.6958485632062265e-25	5_3	ARID4B
7.425372817824852e-30	0.6060254668652012	0.876	0.631	2.717760705052074e-25	5_3	DDX24
8.676353628826505e-30	0.6705279612805761	0.872	0.604	3.175632191686789e-25	5_3	ACTB
1.1619568256914375e-29	0.6308106838169296	0.98	0.725	4.2528781777132305e-25	5_3	RPL29
2.0228643627649274e-29	0.5687400946047416	0.809	0.52	7.403885854155911e-25	5_3	GNAS
2.4531213101452885e-29	0.6455814458874214	0.913	0.62	8.97866930726277e-25	5_3	RPL7
3.127262995515112e-29	0.8247666983545752	0.638	0.342	1.144609528988486e-24	5_3	S100A11
5.148318883773697e-29	0.6379628154742222	0.617	0.321	1.8843361946500107e-24	5_3	ITGB1
5.507698698608241e-29	0.4897994346600992	0.376	0.13	2.0158728006776024e-24	5_3	ICOS
9.022091036055596e-29	0.7025637846953328	0.846	0.581	3.3021755401067085e-24	5_3	SH3BGRL3
1.2642506911063217e-28	0.7262513945258011	0.715	0.44	4.627283954518248e-24	5_3	ZFP36
2.0903685285827255e-28	0.49285785017481376	0.695	0.379	7.650957851465634e-24	5_3	FXYD5
2.389994771319279e-28	0.5926173634622591	0.893	0.596	8.747619862505694e-24	5_3	HNRNPA1
2.4618274352491383e-28	0.6146881267586362	0.936	0.672	9.010534595755371e-24	5_3	RPLP0
2.538285260660357e-28	0.6022634674111988	0.859	0.556	9.290377882542974e-24	5_3	ZFAS1
3.5952631152744984e-28	0.5809023203364031	0.738	0.447	1.3159022528216192e-23	5_3	MORF4L1
8.771709352031805e-28	0.6437862916201031	0.745	0.455	3.210533339937161e-23	5_3	RSRC2
1.0993693778032122e-27	0.7562359594148522	0.634	0.327	4.023801859697537e-23	5_3	CREM
1.308093620893417e-27	0.683493457773319	0.503	0.23	4.787753461831996e-23	5_3	ARID5B
1.4644286596391368e-27	0.6040882694282818	0.681	0.387	5.359955337145204e-23	5_3	SELENOK
1.9454476043486434e-27	0.5253131860912661	0.584	0.294	7.12053277667647e-23	5_3	SMAP2
2.0552034615926214e-27	0.5523976662107053	0.812	0.507	7.522250189775154e-23	5_3	PPIA
2.103625657642451e-27	0.6098208056998518	0.862	0.617	7.699480269537135e-23	5_3	CD44
2.1996277996029877e-27	0.5061731419757458	0.987	0.846	8.050857709326896e-23	5_3	HLA-A
2.2249029196733356e-27	0.5873796262027718	0.685	0.384	8.143367176296376e-23	5_3	ELF1
2.327170402720383e-27	0.6356402165312405	0.856	0.567	8.517676390996874e-23	5_3	RPL4
2.90394220496087e-27	0.4977797396407392	0.617	0.318	1.0628718864377281e-22	5_3	SNU13
3.3987116463788894e-27	0.6918692099347362	0.651	0.358	1.2439624496911373e-22	5_3	IL32
4.0491161848204605e-27	0.5038814365022773	0.614	0.307	1.4820170148061366e-22	5_3	LDHB
4.3832116274506356e-27	0.42581082627150035	0.698	0.392	1.6042992877632072e-22	5_3	DNAJB1
7.66184895019629e-27	0.7266257974081529	0.819	0.579	2.804313334261344e-22	5_3	ANKRD12
1.2067090068038338e-26	0.4647654340574	0.362	0.133	4.416675635802712e-22	5_3	GATA3
1.4330875678141524e-26	0.545574765136473	0.614	0.322	5.245243806956579e-22	5_3	SBDS
1.4799614906951013e-26	0.5634609681971494	0.772	0.468	5.416807052093141e-22	5_3	CALM2
1.8078281707566677e-26	0.5371981258509311	0.802	0.49	6.61683188778648e-22	5_3	HINT1
2.1326151249466474e-26	0.5383801229501239	0.772	0.468	7.805584618817224e-22	5_3	GAS5
2.2260659753318518e-26	0.6513178884393702	0.966	0.77	8.147624076312111e-22	5_3	RPL3
2.3999972466719562e-26	0.6204654571978272	0.748	0.48	8.784229922544026e-22	5_3	CD2
3.241597722600653e-26	0.5097466860008462	0.534	0.258	1.1864571824490649e-21	5_3	USP3
3.340489841442726e-26	0.5092217539231357	0.641	0.346	1.2226526868664521e-21	5_3	RSL24D1
3.370120439808619e-26	0.6214880608609081	0.862	0.618	1.2334977821743526e-21	5_3	SRSF7
3.926347273583649e-26	0.5035014577390322	0.829	0.52	1.4370823656043514e-21	5_3	YBX1
4.2993916344570704e-26	0.5482903907144623	0.819	0.525	1.5736203321276324e-21	5_3	COX7C
6.15153456163155e-26	0.6124564370133819	0.711	0.459	2.2515231649027635e-21	5_3	LRRFIP1
6.441990051361709e-26	0.6265544170369788	0.815	0.582	2.3578327786988993e-21	5_3	SRSF5
8.184561029145882e-26	0.4900318934639063	0.648	0.341	2.9956311822776845e-21	5_3	CNBP
8.723547888301345e-26	0.5675987988955833	0.822	0.554	3.1929057625971755e-21	5_3	MYL6
9.567431764794395e-26	0.4620377207144244	0.594	0.31	3.501775700232397e-21	5_3	EIF3H
1.0329152136254616e-25	0.46026544060806907	0.755	0.432	3.780572973390552e-21	5_3	NOP53
1.2723182844218129e-25	0.6012137835040737	0.523	0.26	4.6568121528122775e-21	5_3	ATP2B1
1.7884616111109462e-25	0.539208657537338	0.872	0.553	6.545948342827174e-21	5_3	COX4I1
1.8747084991194721e-25	0.47833373336938456	0.638	0.341	6.86162057762718e-21	5_3	IK
2.147773342906586e-25	0.567520063748447	0.795	0.505	7.861065212372396e-21	5_3	UQCRB
2.5751077724152857e-25	0.4623921895003631	0.564	0.277	9.425151957817187e-21	5_3	PPP1CB
3.515588415205776e-25	0.3926350153625687	0.57	0.277	1.2867405158494661e-20	5_3	GABARAP
3.5317355343947287e-25	0.5074283546978727	0.57	0.284	1.2926505229438147e-20	5_3	CCDC59
4.6974687364922705e-25	0.490319989595852	0.701	0.386	1.719320532243536e-20	5_3	SOD1
4.741279559133023e-25	0.6006254879385184	0.842	0.589	1.735355731438278e-20	5_3	ATP5F1E
5.339529171184624e-25	0.5036118998287449	0.792	0.498	1.954321071945284e-20	5_3	EIF4A1
7.634517207008656e-25	0.5923953872668668	0.644	0.377	2.794309642937238e-20	5_3	TAF1D
1.4870674729821202e-24	0.6093755840059876	0.738	0.47	5.442815657861857e-20	5_3	CFL1
2.1088294531620986e-24	0.48901159211209144	0.765	0.482	7.718526681518598e-20	5_3	SNHG5
2.115134591813438e-24	0.5350590837197939	0.832	0.579	7.741604119496365e-20	5_3	NCL
2.2109104128732946e-24	0.5565513322202387	0.869	0.588	8.092153202157545e-20	5_3	EEF1D
2.3564693019772318e-24	0.43959003209445224	0.668	0.361	8.624913292166866e-20	5_3	NDUFS5
2.581232717274273e-24	0.5487758669778582	0.554	0.284	9.447569868495567e-20	5_3	SAMSN1
2.5833519583097826e-24	0.4041660662405511	0.5	0.229	9.455326502609635e-20	5_3	RCAN3
2.6694680378054033e-24	0.45336315042384223	0.628	0.341	9.770519965171557e-20	5_3	ATP6V1G1
2.7190153586901637e-24	0.7671538452671518	0.839	0.579	9.951868114341868e-20	5_3	FOS
2.7487509563151137e-24	0.7185321444039616	0.718	0.467	1.0060703375208948e-19	5_3	S100A6
3.048758176316895e-24	0.4689137691315691	0.554	0.28	1.1158759801137467e-19	5_3	SNRPG
3.316156860377786e-24	0.46507763666711777	0.624	0.34	1.2137465724668734e-19	5_3	COX6C
4.510605668777822e-24	0.5023035573614882	0.946	0.753	1.6509267808293705e-19	5_3	HLA-C
4.892366080210188e-24	0.49945722037660234	0.859	0.618	1.790654909017731e-19	5_3	SON
5.021258146268474e-24	0.5104620558621538	0.557	0.289	1.8378306941157242e-19	5_3	PPIG
6.864881789894998e-24	0.505422612848915	0.732	0.462	2.5126153839194683e-19	5_3	EEF2
7.122670404040114e-24	0.5124882977845279	0.668	0.394	2.606968594582722e-19	5_3	SERBP1
8.540696417188411e-24	0.4773828193236066	0.701	0.425	3.1259802956551304e-19	5_3	UBE2D3
8.609633812652038e-24	0.43537362851001815	0.57	0.295	3.1512120717687724e-19	5_3	C19orf53
1.665499582583318e-23	0.518056443635803	0.581	0.309	6.095895022213203e-19	5_3	NASP
1.8002488277435684e-23	0.4862898753249636	0.735	0.444	6.589090734424235e-19	5_3	HSPA8
1.9073832555079583e-23	0.42836073845822414	0.49	0.232	6.981213453484678e-19	5_3	SLC25A5
1.9987151747422678e-23	0.3879066522414417	0.389	0.158	7.315497411074174e-19	5_3	PPIL4
2.2220591819333222e-23	0.5449082301294556	0.634	0.374	8.132958811794153e-19	5_3	YWHAB
2.689819777827373e-23	0.5274815964684574	0.705	0.446	9.845009368825968e-19	5_3	CIRBP
4.0323831575275283e-23	0.3673716963901708	0.346	0.131	1.4758925594866506e-18	5_3	FLT3LG
4.486955955290267e-23	0.4665781876819123	0.668	0.388	1.6422707491957905e-18	5_3	SUMO2
4.951049511827243e-23	0.5699920335013612	0.725	0.462	1.8121336318238892e-18	5_3	NAP1L1
5.845901878749668e-23	0.5533093083540787	0.728	0.467	2.1396585466411658e-18	5_3	TPM3
6.160394606387659e-23	0.4185812815360229	0.54	0.277	2.254766029883947e-18	5_3	KRT10
8.712964376186055e-23	0.4657921620901923	0.477	0.227	3.189032091327858e-18	5_3	RNF125
1.0053213337698316e-22	0.515375338566793	0.762	0.48	3.67957661373096e-18	5_3	SNHG8
1.511286758121183e-22	0.42841802986591626	0.678	0.389	5.5314606633993426e-18	5_3	SET
2.122388115413821e-22	0.5552219359022332	0.701	0.447	7.768152741226127e-18	5_3	MCL1
2.201833093310204e-22	0.481619268263779	0.701	0.414	8.058929304824678e-18	5_3	RBM8A
2.802348111786746e-22	0.4498598840555187	0.664	0.389	1.025687432395067e-17	5_3	SLC25A6
3.0556915875448406e-22	0.49113619075620363	0.671	0.407	1.118413677957287e-17	5_3	RBM3
3.0996157185859074e-22	0.37335077221491897	0.5	0.242	1.134490349159628e-17	5_3	TUBA1B
3.3171550881125874e-22	0.537218211252026	0.631	0.378	1.2141119338000882e-17	5_3	NSA2
5.02456704402877e-22	0.46756838816440505	0.443	0.207	1.83904178378497e-17	5_3	PDE4D
6.109142276022379e-22	0.36680927620028314	0.456	0.208	2.236007164446951e-17	5_3	NSMCE3
6.195558312036201e-22	0.47334651223331026	0.795	0.533	2.26763629778837e-17	5_3	SKP1
7.990980999203283e-22	0.40775600259937894	0.544	0.288	2.9247789555183933e-17	5_3	CHD1
8.023750178619611e-22	0.47696617780139794	0.614	0.357	2.936772802876564e-17	5_3	EPC1
8.599574496588443e-22	0.3895658761631322	0.57	0.299	3.147530261496336e-17	5_3	UQCR11
1.8611127813127627e-21	0.3978548961231817	0.54	0.282	6.811858890882842e-17	5_3	COX7B
1.8941659020168603e-21	0.37177567638894327	0.644	0.354	6.932836617971911e-17	5_3	UBL5
2.870640356571892e-21	0.4441617606249483	0.631	0.354	1.0506830769088783e-16	5_3	EIF3E
