Gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	significant	gene_class	-log10_p_val
KCNJ13	0	-0.4749275202728347	0.002	0.245	0	TRUE	Other	Inf
CRYGS	0	-0.7968624053309192	0.002	0.296	0	TRUE	Other	Inf
AC027271.1	0	-0.6364284905273894	0.003	0.227	0	TRUE	Other	Inf
AC010245.2	0	-0.6411571025569104	0.002	0.217	0	TRUE	Other	Inf
DDR1	0	-0.9691962272246742	0.004	0.318	0	TRUE	Other	Inf
LRRC73	0	-0.7298635199202856	0.005	0.285	0	TRUE	Other	Inf
RSPH9	0	-0.8265353311168233	0.001	0.263	0	TRUE	Other	Inf
TDRD6	0	-0.8139092303562838	0.003	0.288	0	TRUE	Other	Inf
AC102953.2	0	-0.6293848512056475	0.002	0.217	0	TRUE	Other	Inf
LINC01510	0	-0.7655708667793018	0.002	0.283	0	TRUE	Other	Inf
CLDN23	0	-0.7950559529398238	0.004	0.305	0	TRUE	Other	Inf
AL162274.1	0	-0.6834761468072668	0.006	0.253	0	TRUE	Other	Inf
PRR33	0	-0.669419514469008	0.001	0.215	0	TRUE	Other	Inf
AP001453.2	0	-0.8418098074432252	0.003	0.271	0	TRUE	Other	Inf
AC008121.2	0	-0.5761044104339171	0.001	0.224	0	TRUE	Other	Inf
TBX3	0	-0.9111061313865896	0.007	0.247	0	TRUE	Other	Inf
AC004846.1	0	-0.7407973874658836	0.041	0.316	0	TRUE	Other	Inf
TPSB2	0	-0.9150875679245132	0.008	0.278	0	TRUE	Other	Inf
AC012676.4	0	-0.8516993339836072	0.006	0.249	0	TRUE	Other	Inf
AC130324.3	0	-0.5360979323355295	0.001	0.208	0	TRUE	Other	Inf
AP005432.1	0	-0.5980281953973713	0.006	0.24	0	TRUE	Other	Inf
AC008760.2	0	-0.5895339339406752	0.022	0.27	0	TRUE	Other	Inf
CADM4	0	-0.6593744035014083	0.013	0.234	0	TRUE	Other	Inf
SLC4A11	0	-0.4452546113020608	0	0.199	0	TRUE	Other	Inf
HM13-IT1	0	-0.6953356034862004	0.019	0.276	0	TRUE	Other	Inf
USP27X-AS1	0	-0.5683949991037	0.009	0.243	0	TRUE	Other	Inf
SLC39A6	8.479983505537428e-292	-0.7486400937041495	0.823	0.931	3.0939219819953303e-291	TRUE	Other	290.50949064190235
CTTNBP2NL	1.295612544563567e-292	-0.8519516335221595	0.345	0.695	4.727042368840174e-291	TRUE	Other	290.3254105050652
CDKN3	2.880376866559391e-291	-0.9929851966659432	0.112	0.426	1.0509054997641938e-291	TRUE	Other	290.9784363351384
USP6NL	3.302537905321743e-292	-0.7126005244566731	0.872	0.938	1.2049309547566379e-291	TRUE	Other	290.919037838423
SPIRE1	9.165006020861168e-292	-0.7807821951113572	0.425	0.773	3.343852446711197e-291	TRUE	Other	290.47575289480744
NFE2L1	1.0839983247202788e-291	-0.943894665541602	0.713	0.859	3.954967887741937e-292	TRUE	Other	291.40285703839464
MSC-AS1	1.14320344562138e-293	-1.025386091168392	0.361	0.689	4.170977771349605e-292	TRUE	Other	291.3797621246605
GIGYF1	1.3537673688534088e-291	-0.8604990349244421	0.973	0.992	4.939220245261662e-292	TRUE	Other	291.3063416077382
AC013403.2	3.548428904360413e-292	-0.6429438058117668	0.004	0.208	1.2946442857558968e-291	TRUE	Other	290.8878495412
AL353593.1	1.1763988689495081e-292	-0.4544533474971276	0.002	0.202	4.2920912733622803e-293	TRUE	Other	292.36733105112916
SYVN1	1.441238659696799e-292	-0.6370478839253495	0.889	0.965	5.258359249903771e-292	TRUE	Other	291.2791497463162
MAP4K3	2.739873207586228e-292	-0.7314567859739114	0.845	0.936	9.996427397878352e-292	TRUE	Other	291.0001551838609
PDE4DIP	1.3873162807667446e-291	-1.1178403334618368	0.486	0.795	5.061623450377467e-291	TRUE	Other	290.29571016646855
AC008870.2	3.600411829762081e-291	-0.9054827065224744	0.063	0.336	1.313610256088695e-292	TRUE	Other	291.8815334694319
OTOA	3.7307914957191e-294	-1.0133392206300051	0.159	0.477	1.3611792772131137e-291	TRUE	Other	290.86608467128684
DVL3	5.565958950219433e-292	-0.5885580260517735	0.994	0.997	2.03074012298756e-293	TRUE	Other	292.6923456503883
GPNMB	2.6913759592730404e-291	-1.2486730589086985	0.081	0.369	9.819485187407688e-292	TRUE	Other	291.00791128065794
TDP2	7.278847297421527e-292	-0.7502919351910948	0.709	0.88	2.6556874364642446e-291	TRUE	Other	290.57582304097826
SHC1	2.6531040298107463e-291	-0.5602152962940581	0.999	0.999	9.679850052764508e-292	TRUE	Other	291.0141313701463
AL590807.1	4.969996612565069e-292	-0.4976029140662171	0.001	0.197	1.813303264094365e-292	TRUE	Other	291.74152955668296
EPB41L3	5.1590597206211644e-292	-0.9116877725612428	0.582	0.827	1.882282939068632e-292	TRUE	Other	291.72531509417104
KLHL5	6.333867137931945e-292	-0.5559459753250482	0.9	0.957	2.3109114252744704e-291	TRUE	Other	290.63621670023775
ZNF804A	1.117719684104402e-291	-1.065624965829354	0.305	0.622	4.078000267454911e-292	TRUE	Other	291.38955275007476
CHTOP	1.137153120139197e-292	-0.7061660491410584	0.997	1	4.14890315882786e-293	TRUE	Other	292.3820667020902
THAP4	3.0657916536424905e-291	-0.787837755174319	0.747	0.907	1.1185540848314628e-291	TRUE	Other	290.95134301185703
DIAPH3	1.1345973565737768e-291	-0.6517231950656502	0.006	0.21	4.139578455459425e-292	TRUE	Other	291.3830438820165
AC011481.2	1.947178812633885e-291	-0.8043210598725937	0.015	0.237	7.10428189789473e-293	TRUE	Other	292.1484798140832
AHRR	2.015446218115605e-292	-0.8444357451027047	0.088	0.386	7.3533555267947855e-292	TRUE	Other	291.1335144358517
KLHL26	3.612000353555078e-291	-1.1061547082117174	0.187	0.506	1.3178383289945705e-291	TRUE	Other	290.8801378652596
SEC62	5.364488340959549e-291	-0.900042322698599	0.993	0.997	1.957233571199091e-291	TRUE	Other	290.7083573436675
C3	5.75002708713975e-293	-1.055274032524975	0.318	0.631	2.0978973827429375e-291	TRUE	Other	290.67821575884903
DTX2	9.383426133656772e-292	-0.48908764082697287	0.846	0.974	3.423543024864673e-292	TRUE	Other	291.46552420983147
SWAP70	8.191918131556483e-292	-0.9089879735327472	0.686	0.848	2.988821330298383e-292	TRUE	Other	291.5245000460128
IKZF1	1.0133143013509024e-291	0.573458123304299	0.993	0.958	3.697077228478768e-292	TRUE	Other	291.4321414773274
AC024933.1	4.582559140143623e-291	-0.5263365316471647	0.006	0.208	1.671946702281401e-292	TRUE	Other	291.7767775709604
TSPAN3	6.778983029688993e-292	-0.8208992037522054	0.908	0.951	2.473311958382029e-291	TRUE	Other	290.6067211027008
EVA1B	2.838884047340225e-292	-0.987966838740294	0.63	0.854	1.0357668446720807e-291	TRUE	Other	290.9847379950428
MELTF	3.308277844205257e-291	-0.7405337039913948	0.32	0.71	1.2070251714582882e-291	TRUE	Other	290.9182836729752
NIFK-AS1	3.583048641945753e-292	0.6649765446058022	0.895	0.624	1.3072752970139078e-291	TRUE	Other	290.88363294540784
NFE2L2	5.170958677026845e-292	-0.646057014069449	0.982	0.997	1.8866242733132445e-291	TRUE	Other	290.7243145822273
ZNF189	5.844701793289145e-292	-0.9965520982648464	0.461	0.752	2.1324394492815447e-291	TRUE	Other	290.6711232917976
NFXL1	7.856047691939557e-292	-1.3951505705136342	0.109	0.391	2.8662790004041473e-291	TRUE	Other	290.54268153814013
LARP1B	9.230154833432232e-292	-0.9358945625293992	0.77	0.898	3.3676219909777494e-291	TRUE	Other	290.472676663148
SLC39A13	2.096004932377253e-292	-0.6493169892116997	0.655	0.902	7.647273995778406e-291	TRUE	Other	290.11649334910453
FUT11	3.2078893505849666e-291	-0.9671835377265484	0.876	0.945	1.170398429560925e-290	TRUE	Other	289.9316662696181
AC234917.3	4.269189077866302e-292	-0.6776165770116083	0.005	0.205	1.5576136350595202e-290	TRUE	Other	289.8075402597384
MTFR1	5.178685676584626e-291	-0.976256172287423	0.502	0.747	1.8894434691019006e-290	TRUE	Other	289.72366609735604
CEP135	6.193818553670121e-292	-0.6397210989432724	0.949	0.972	2.259814699306543e-290	TRUE	Other	289.64592717074993
C16orf54	1.0465267697030783e-291	0.8839260895721737	0.72	0.403	3.81825291926168e-290	TRUE	Other	289.4181353075291
RSU1	9.168244548528392e-292	0.6384261131544393	0.879	0.64	3.345034023530584e-289	TRUE	Other	288.47559946051007
AP3S1	9.401321398983315e-292	-0.5589522846054846	0.988	0.989	3.430072112419063e-289	TRUE	Other	288.4646967494335
TFDP1	3.285280679265518e-292	-0.5650089723652449	0.916	0.98	1.1986346558300244e-288	TRUE	Other	287.9213131698081
PRDX5	6.001277525872319e-292	0.5093274511394115	0.984	0.911	2.1895661053145155e-288	TRUE	Other	287.6596419384646
DNASE1L2	1.0715618211619287e-291	-0.4222021718432238	0.001	0.192	3.909593304509297e-288	TRUE	Other	287.4078684177432
AC130650.2	1.1025145244791317e-291	-0.6780160042604849	0.045	0.303	4.022524242562112e-288	TRUE	Other	287.39550132985687
AC009152.6	1.1555566145770122e-291	-1.0033787558239011	0.055	0.318	4.216048308284229e-288	TRUE	Other	287.37509442153817
E2F3	1.674972812917391e-292	-0.5135535573709631	0.967	0.978	6.111138307929101e-288	TRUE	Other	287.21387788717027
UPF1	3.062780520273313e-292	-0.567955791573149	0.998	0.999	1.1174554728217182e-287	TRUE	Other	286.9517697731563
RWDD2A	1.0330202281644824e-291	-1.1078868332010627	0.115	0.411	3.7689743024581143e-287	TRUE	Other	286.42377682363787
MGAT4B	1.0804234635749686e-291	-0.796938619173863	0.926	0.955	3.9419250068532727e-287	TRUE	Other	286.40429164221274
ADSS	1.6363296910927586e-291	-1.1784031772014658	0.875	0.939	5.970148877951931e-287	TRUE	Other	286.2240148387087
ULK4	2.3743690605081045e-291	0.7275441280023089	0.829	0.468	8.66288551726382e-287	TRUE	Other	286.0623374249002
RNF185	3.770391708811531e-291	-0.5666650306157099	0.943	0.986	1.375627414959887e-286	TRUE	Other	285.8614991776834
LRRC42	4.1842204740263964e-291	-1.1935256811887958	0.406	0.683	1.5266128399485308e-286	TRUE	Other	285.8162710891997
MFSD5	9.398571043256366e-291	-0.6592027469742077	0.914	0.968	3.4290686451320863e-286	TRUE	Other	285.46482382083326
TRAM1	1.1670267593365569e-290	-0.7234582997451375	0.969	0.982	4.2578971314394285e-286	TRUE	Other	285.3708048350978
TMEM170A	1.2143244866903074e-290	-0.6244090848215658	0.994	0.997	4.430462889689587e-286	TRUE	Other	285.3535508968163
AC091769.2	1.7988004949346935e-290	-0.5492613571211977	0.006	0.204	6.56292360576923e-286	TRUE	Other	285.1829026510205
LCORL	4.6697037697874195e-290	-0.9330509695764636	0.871	0.946	1.7037414204069398e-285	TRUE	Other	284.7685963181444
KDELR2	1.571369723362748e-289	-0.9167629030259016	0.839	0.931	5.733142435688986e-285	TRUE	Other	284.24160726836567
LINC00339	1.608520282465916e-289	0.8633563769738063	0.625	0.266	5.868686250576896e-285	TRUE	Other	284.2314591079486
AC026979.2	7.47197155340271e-289	0.690722025038403	0.836	0.486	2.726148821258979e-284	TRUE	Other	283.56445043959184
ST3GAL2	7.66082673832496e-289	-0.8983140395184015	0.719	0.876	2.795052635477862e-284	TRUE	Other	283.553610009215
RGL1	7.993139676173639e-289	-1.1146287276480489	0.059	0.32	2.916297010851953e-284	TRUE	Other	283.53516824729326
AC069549.2	1.376143771553763e-288	-0.4903574770123328	0.01	0.213	5.020860550513905e-284	TRUE	Other	283.2992218405622
AL355488.1	1.4565249461513614e-288	-1.3311784388760897	0.058	0.32	5.314131266033242e-284	TRUE	Other	283.2745677221482
AC090510.1	2.083535401747373e-288	-0.47131733363805417	0.001	0.189	7.60177891327529e-284	TRUE	Other	283.11908476537496
TMSB10	8.692270997293665e-288	0.6936360853925825	1	1	3.171375073362594e-283	TRUE	Other	282.4987523916346
MLLT6	2.8488229665734435e-287	-0.6853030864760596	0.82	0.933	1.0393930593543208e-282	TRUE	Other	281.98322018754607
CTNS	3.5316646819917746e-287	-1.0910448566469602	0.535	0.752	1.2885278592246987e-282	TRUE	Other	281.88990618714274
RHEB	3.6032234777439336e-287	-0.5797832666010772	0.907	0.98	1.3146360858548744e-282	TRUE	Other	281.8811944508077
HMGN2	1.6708817042094699e-286	0.5028368222380988	0.997	0.986	6.096211897808252e-282	TRUE	Other	281.2149399457942
AS3MT	3.5617219675950485e-286	-1.0885503482311365	0.057	0.321	1.2994942598770535e-281	TRUE	Other	280.88622563452327
MAP3K21	7.781973635281266e-286	-0.9936912324802814	0.124	0.429	2.8392530808323704e-281	TRUE	Other	280.54679589429685
DYNC1I2	1.0887468271145124e-285	-0.7371697633757983	0.991	0.992	3.972292798727299e-281	TRUE	Other	280.40095874703843
SLC43A3	2.0273404721336708e-285	-0.5041528920221245	0.802	0.948	7.396751712579699e-281	TRUE	Other	280.1309589590548
SLC16A10	3.0043832491713064e-285	-1.2879449770958824	0.035	0.272	1.0961492284601513e-280	TRUE	Other	279.96013031748936
AL133245.1	3.59689008741378e-285	-0.7559466857612487	0.628	0.84	1.3123253483929174e-280	TRUE	Other	279.8819584824182
DCUN1D1	3.8366751345546244e-285	-0.659231012817395	0.988	0.988	1.399810922842255e-280	TRUE	Other	279.85393062197306
APCDD1L-DT	6.410494621973592e-285	-1.129776162704361	0.002	0.188	2.3388689628270647e-280	TRUE	Other	279.63099410923627
DGKH	6.847357170920593e-285	-0.9133333963607834	0.305	0.629	2.4982582638103775e-280	TRUE	Other	279.602362667343
COPB2	1.2847539653233414e-284	-0.836899584801198	0.903	0.939	4.68742484248221e-280	TRUE	Other	279.3290656826257
BCL2L11	1.3052060754934794e-284	0.581259280555684	0.953	0.825	4.762044366437958e-280	TRUE	Other	279.32220656273006
FLJ45513	1.579250160681294e-284	-0.5302564660367572	0.002	0.188	5.761894211245701e-280	TRUE	Other	279.2394347196575
CPSF1	1.8109142965184395e-284	0.7557433173664458	0.763	0.469	6.607120810847528e-280	TRUE	Other	279.1799877520679
LRRC75B	2.5022252146862693e-284	-0.9354380975222644	0.212	0.552	9.129368695782856e-280	TRUE	Other	279.03955925328904
SLC11A2	4.3115452438728826e-284	-0.6896739652088593	0.738	0.891	1.5730672822270212e-279	TRUE	Other	278.8032527016138
AC107071.1	2.21181122370854e-283	-0.44839320913147473	0.003	0.192	8.069793249700608e-279	TRUE	Other	278.09313759187825
