Gene	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	significant	gene_class	-log10_p_val
IMPDH2	0	0.7688256265683595	0.886	0.657	0	TRUE	Other	Inf
ABHD14B	0	0.7661522156862737	0.834	0.545	0	TRUE	Other	Inf
BAP1	0	-0.45302168532862286	1	1	0	TRUE	Other	Inf
EOGT	0	-0.8118687993517364	0.615	0.865	0	TRUE	Other	Inf
SEC22A	0	-1.0871099510376212	0.47	0.742	0	TRUE	Other	Inf
TPRA1	0	-0.8104977661592303	0.558	0.818	0	TRUE	Other	Inf
ABTB1	0	-0.6325751075287669	0.979	0.997	0	TRUE	Other	Inf
AC083799.1	0	-0.6136019073722117	0.859	0.965	0	TRUE	Other	Inf
RYK	0	-0.6809576395093131	0.903	0.968	0	TRUE	Other	Inf
SLC9A9	0	1.11286279329174	0.584	0.215	0	TRUE	Other	Inf
PDCD10	0	-0.6581772989955921	0.997	1	0	TRUE	Other	Inf
FNDC3B	0	-0.7106539296380077	0.98	0.992	0	TRUE	Other	Inf
DVL3	0	-0.5613704065231242	0.996	0.997	0	TRUE	Other	Inf
PCYT1A	0	-0.8773995976635971	0.877	0.985	0	TRUE	Other	Inf
TM4SF19	0	-0.9753285702591812	0.045	0.354	0	TRUE	Other	Inf
UBXN7	0	-0.7128749141154498	0.957	0.985	0	TRUE	Other	Inf
MELTF	0	-0.9046078686099992	0.353	0.71	0	TRUE	Other	Inf
KLHL5	0	-0.5601012887493106	0.932	0.957	0	TRUE	Other	Inf
RBM47	0	-0.8804216102715423	0.856	0.953	0	TRUE	Other	Inf
AC107068.1	0	-1.000838020793004	0.062	0.317	0	TRUE	Other	Inf
TMEM165	0	-0.5224404757473753	0.999	1	0	TRUE	Other	Inf
EXOC1	0	-0.6299365644687431	0.995	0.999	0	TRUE	Other	Inf
CDS1	0	-1.11397416129285	0.111	0.456	0	TRUE	Other	Inf
PDLIM5	0	-0.6472395728079465	0.795	0.934	0	TRUE	Other	Inf
AC095055.1	0	0.7608491958384296	0.832	0.578	0	TRUE	Other	Inf
LINC02362	0	-0.947026358730466	0.096	0.397	0	TRUE	Other	Inf
EXOC3	0	-0.7340017496279332	0.997	0.999	0	TRUE	Other	Inf
DAB2	0	-1.2627746675866591	0.276	0.628	0	TRUE	Other	Inf
MRPS27	0	0.7300015285856778	0.906	0.623	0	TRUE	Other	Inf
ENC1	0	1.26122148936857	0.599	0.226	0	TRUE	Other	Inf
CERT1	0	-0.7200466010490456	0.999	1	0	TRUE	Other	Inf
PAM	0	1.0174368053421616	0.689	0.323	0	TRUE	Other	Inf
PRR16	0	-0.942300504005194	0.207	0.518	0	TRUE	Other	Inf
JAKMIP2	0	-1.3949674115616275	0.069	0.371	0	TRUE	Other	Inf
AC011370.1	0	-0.7118469486627029	0.037	0.263	0	TRUE	Other	Inf
NPM1	0	0.5941645871937524	0.998	0.995	0	TRUE	Other	Inf
UIMC1	0	-0.47986873101766125	0.985	0.997	0	TRUE	Other	Inf
C6orf136	0	-0.887681707185392	0.683	0.883	0	TRUE	Other	Inf
FLOT1	0	-0.62719781638762	0.983	0.998	0	TRUE	Other	Inf
C6orf47	0	-0.7943458382700725	0.92	0.931	0	TRUE	Other	Inf
SNHG32	0	0.6913210553587539	0.979	0.93	0	TRUE	Other	Inf
SRSF3	0	0.49558348909161687	0.999	0.997	0	TRUE	Other	Inf
PIM1	0	-0.9870168492360336	0.808	0.975	0	TRUE	Other	Inf
AL035587.1	0	-0.8752537244310681	0.524	0.798	0	TRUE	Other	Inf
PLA2G7	0	-1.22341957495356	0.321	0.6	0	TRUE	Other	Inf
RRAGD	0	-0.7086187347279074	0.77	0.925	0	TRUE	Other	Inf
RGS17	0	-1.0596628256341218	0.055	0.341	0	TRUE	Other	Inf
FAM20C	0	-0.676846749883784	0.574	0.912	0	TRUE	Other	Inf
MAD1L1	0	-0.6926064115479331	0.806	0.941	0	TRUE	Other	Inf
AMZ1	0	-0.8819414966874455	0.243	0.613	0	TRUE	Other	Inf
ZNF316	0	-0.6607641292580249	0.745	0.961	0	TRUE	Other	Inf
SNX13	0	-0.5750015350884627	0.998	0.997	0	TRUE	Other	Inf
GPNMB	0	-1.1777562560131996	0.101	0.369	0	TRUE	Other	Inf
LINC01176	0	-1.3932192877634133	0.207	0.593	0	TRUE	Other	Inf
AC006027.1	0	-0.7666413832055826	0.044	0.289	0	TRUE	Other	Inf
ZMIZ2	0	-0.72906032283464	0.964	0.989	0	TRUE	Other	Inf
IKZF1	0	0.461918212438748	0.993	0.958	0	TRUE	Other	Inf
DTX2	0	-0.6079016551167618	0.864	0.974	0	TRUE	Other	Inf
GSAP	0	-0.6860385193289005	0.849	0.964	0	TRUE	Other	Inf
SLC25A13	0	-0.7787555595774505	0.838	0.908	0	TRUE	Other	Inf
MUC12	0	1.1629650921950123	0.469	0.069	0	TRUE	Other	Inf
ORAI2	0	-0.7878305922560558	0.69	0.86	0	TRUE	Other	Inf
DOCK4	0	-1.087455101597902	0.474	0.774	0	TRUE	Other	Inf
TFEC	0	-0.8311562034707694	0.568	0.842	0	TRUE	Other	Inf
CAV1	0	-1.47913898710752	0.049	0.459	0	TRUE	Other	Inf
MET	0	-1.7221847720338346	0.073	0.568	0	TRUE	Other	Inf
KRBA1	0	-1.2051555358174528	0.079	0.366	0	TRUE	Other	Inf
PRKAG2	0	-0.9486657795139966	0.935	0.988	0	TRUE	Other	Inf
AC093583.1	0	-0.7449959651873506	0.195	0.567	0	TRUE	Other	Inf
LINC00599	0	1.227627020878636	0.408	0.019	0	TRUE	Other	Inf
ZDHHC2	0	-0.5366867409153078	0.966	0.986	0	TRUE	Other	Inf
ATP6V1B2	0	-0.7929938959274145	0.953	0.989	0	TRUE	Other	Inf
SLC25A37	0	-1.4288440224031744	0.722	0.986	0	TRUE	Other	Inf
GNRH1	0	-1.085168423142913	0.033	0.29	0	TRUE	Other	Inf
NRG1	0	1.2683759224209443	0.733	0.346	0	TRUE	Other	Inf
SGK3	0	-1.1452366727138852	0.753	0.913	0	TRUE	Other	Inf
SNHG6	0	0.8425199081840238	0.998	0.997	0	TRUE	Other	Inf
OSGIN2	0	-0.5448425510467079	0.894	0.966	0	TRUE	Other	Inf
SNTB1	0	0.8555219624281956	0.768	0.471	0	TRUE	Other	Inf
EFR3A	0	-0.8211507585602495	0.984	0.989	0	TRUE	Other	Inf
AF230666.2	0	-0.6728085516157448	0.029	0.319	0	TRUE	Other	Inf
TSNARE1	0	-1.2280643283046069	0.087	0.532	0	TRUE	Other	Inf
TOP1MT	0	0.8463182810944667	0.542	0.165	0	TRUE	Other	Inf
GLIDR	0	0.9766802245382218	0.547	0.192	0	TRUE	Other	Inf
DAPK1	0	-0.8659037382137782	0.624	0.906	0	TRUE	Other	Inf
DAPK1-IT1	0	-1.2694649109786469	0.148	0.647	0	TRUE	Other	Inf
TBC1D2	0	-1.05466821521849	0.246	0.546	0	TRUE	Other	Inf
CDK9	0	-0.6453309491969654	0.999	1	0	TRUE	Other	Inf
UAP1L1	0	-1.229875972550115	0.271	0.693	0	TRUE	Other	Inf
NET1	0	0.6638995894151445	0.929	0.764	0	TRUE	Other	Inf
USP6NL	0	-0.8020817320538112	0.868	0.938	0	TRUE	Other	Inf
SNCG	0	1.1111076691922293	0.405	0.022	0	TRUE	Other	Inf
MYOF	0	-0.8931087021546711	0.49	0.744	0	TRUE	Other	Inf
TOLLIP	0	-0.4146978743730463	0.998	0.999	0	TRUE	Other	Inf
CD81	0	-1.1956708280586776	0.485	0.877	0	TRUE	Other	Inf
HBB	0	2.161621546270297	0.691	0.113	0	TRUE	Other	Inf
CAVIN3	0	1.207277289971666	0.433	0.08	0	TRUE	Other	Inf
SBF2-AS1	0	-0.9415775715655788	0.365	0.684	0	TRUE	Other	Inf
FAR1	0	-0.6448098955670987	0.894	0.968	0	TRUE	Other	Inf
PIK3C2A	0	-0.6873936610213862	0.996	0.999	0	TRUE	Other	Inf
STX3	0	-0.8029896599797621	0.982	0.998	0	TRUE	Other	Inf
DDB1	0	-0.7870498054309323	0.881	0.969	0	TRUE	Other	Inf
CYB561A3	0	-1.119043669004463	0.598	0.968	0	TRUE	Other	Inf
TMEM138	0	-1.1518241254465893	0.652	0.96	0	TRUE	Other	Inf
FTH1	0	-0.6135302095420077	1	1	0	TRUE	Other	Inf
CDC42EP2	0	-1.0107351769425246	0.148	0.518	0	TRUE	Other	Inf
MRPL48	0	0.7736620184137	0.81	0.506	0	TRUE	Other	Inf
IFFO1	0	-0.7768248404202167	0.631	0.905	0	TRUE	Other	Inf
RIMKLB	0	-1.0185259873459631	0.642	0.878	0	TRUE	Other	Inf
PHC1	0	-1.1874676713256402	0.238	0.54	0	TRUE	Other	Inf
TAS2R30	0	-1.1946656078318345	0.084	0.413	0	TRUE	Other	Inf
LDHB	0	0.7488932963706063	0.882	0.722	0	TRUE	Other	Inf
KRAS	0	-0.5557810844431437	0.995	0.996	0	TRUE	Other	Inf
GALNT6	0	-0.7195894869636668	0.776	0.951	0	TRUE	Other	Inf
MFSD5	0	-0.7084543193106301	0.866	0.968	0	TRUE	Other	Inf
ORMDL2	0	-0.6862279655741972	0.927	0.957	0	TRUE	Other	Inf
TBK1	0	-0.49719723441505614	0.99	0.997	0	TRUE	Other	Inf
IRAK3	0	-0.7440067663663203	0.911	0.985	0	TRUE	Other	Inf
WASHC4	0	-0.6778485242220067	0.993	0.996	0	TRUE	Other	Inf
SSH1	0	-0.5107617799712967	0.839	0.954	0	TRUE	Other	Inf
CAMKK2	0	-0.9128355898700088	0.809	0.986	0	TRUE	Other	Inf
SETD1B	0	-0.751736750867809	0.856	0.954	0	TRUE	Other	Inf
CLIP1	0	-0.6636441499487846	0.968	0.983	0	TRUE	Other	Inf
CHFR	0	-0.5930426436766405	0.998	0.999	0	TRUE	Other	Inf
AL442125.1	0	-1.255833289999224	0.289	0.632	0	TRUE	Other	Inf
TFDP1	0	-1.011555914901582	0.808	0.98	0	TRUE	Other	Inf
LRP10	0	-0.7386262147689004	0.983	0.991	0	TRUE	Other	Inf
ACTR10	0	-0.6072517628322216	0.982	0.991	0	TRUE	Other	Inf
PCNX1	0	-0.9154073122633208	0.714	0.928	0	TRUE	Other	Inf
PAPLN	0	-1.1087943337892996	0.141	0.44	0	TRUE	Other	Inf
NUMB	0	-0.598671533558226	0.995	0.995	0	TRUE	Other	Inf
ZBTB42	0	-0.7819478919509015	0.055	0.32	0	TRUE	Other	Inf
CYFIP1	0	-0.714535439246033	0.906	0.955	0	TRUE	Other	Inf
SNRPN	0	0.8380493554912667	0.752	0.321	0	TRUE	Other	Inf
AC127502.2	0	-1.5025949169820567	0.336	0.788	0	TRUE	Other	Inf
NOP10	0	-0.5712369952607133	0.976	0.992	0	TRUE	Other	Inf
CCNDBP1	0	-0.8490175398847648	0.987	0.995	0	TRUE	Other	Inf
SPPL2A	0	-0.6595110111985072	0.978	0.986	0	TRUE	Other	Inf
APH1B	0	-0.5181754481017242	0.961	0.987	0	TRUE	Other	Inf
CSNK1G1	0	-0.807664712123888	0.881	0.967	0	TRUE	Other	Inf
TSPAN3	0	-0.7962839497630387	0.928	0.951	0	TRUE	Other	Inf
HBA2	0	1.890880552014547	0.729	0.202	0	TRUE	Other	Inf
HBA1	0	2.0707610537547767	0.693	0.17	0	TRUE	Other	Inf
TMEM8A	0	-0.731973461455582	0.88	0.983	0	TRUE	Other	Inf
SLC9A3R2	0	-1.395037804692414	0.11	0.56	0	TRUE	Other	Inf
IRX5	0	0.8881076053059027	0.34	0.014	0	TRUE	Other	Inf
MMP2-AS1	0	-0.9574662658676186	0.026	0.305	0	TRUE	Other	Inf
AC007336.1	0	-1.06937850720175	0.242	0.584	0	TRUE	Other	Inf
AMFR	0	-0.6497908567045785	0.946	0.98	0	TRUE	Other	Inf
AGRP	0	1.0058487939006628	0.413	0.003	0	TRUE	Other	Inf
ST3GAL2	0	-1.0061605644665703	0.636	0.876	0	TRUE	Other	Inf
VAC14	0	-1.0465320574582069	0.567	0.899	0	TRUE	Other	Inf
AC105429.1	0	-0.6523479614954142	0.713	0.895	0	TRUE	Other	Inf
BANP	0	-0.44017160534872746	0.895	0.978	0	TRUE	Other	Inf
PITPNA	0	-0.5167985748456134	0.995	0.997	0	TRUE	Other	Inf
SLC43A2	0	-0.878226969829051	0.81	0.976	0	TRUE	Other	Inf
SCARF1	0	-0.8141630049272783	0.434	0.763	0	TRUE	Other	Inf
CXCL16	0	-0.5955549355805632	0.679	0.91	0	TRUE	Other	Inf
CHRNE	0	0.7239185097660277	0.823	0.486	0	TRUE	Other	Inf
ASGR2	0	0.9584088612998762	0.664	0.327	0	TRUE	Other	Inf
TOM1L2	0	-0.774954026620077	0.828	0.934	0	TRUE	Other	Inf
RSKR	0	0.7483062062442649	0.707	0.365	0	TRUE	Other	Inf
SDF2	0	-0.6567148220798711	0.996	0.999	0	TRUE	Other	Inf
AC079915.1	0	-0.992138806264244	0.334	0.639	0	TRUE	Other	Inf
UNC45B	0	0.8716311793231254	0.37	0.011	0	TRUE	Other	Inf
CCL18	0	-1.1777495367071933	0.049	0.375	0	TRUE	Other	Inf
AC243829.1	0	-0.8181522618903599	0.372	0.698	0	TRUE	Other	Inf
WIPF2	0	-0.5927943939210154	0.998	0.995	0	TRUE	Other	Inf
VAT1	0	-1.054797313091312	0.501	0.824	0	TRUE	Other	Inf
NFE2L1	0	-0.9000135229115718	0.773	0.859	0	TRUE	Other	Inf
RNFT1	0	-0.6303513340451912	0.975	0.984	0	TRUE	Other	Inf
SCAT1	0	-1.0812731888686278	0.179	0.531	0	TRUE	Other	Inf
AATK	0	-1.076444504744806	0.36	0.779	0	TRUE	Other	Inf
DSC2	0	1.040384027390565	0.591	0.25	0	TRUE	Other	Inf
AC027514.1	0	-0.9078958603828552	0.055	0.286	0	TRUE	Other	Inf
ZADH2	0	-0.6999125380392803	0.837	0.93	0	TRUE	Other	Inf
C18orf65	0	0.9439064318691612	0.604	0.252	0	TRUE	Other	Inf
ARID3A	0	-0.8261459060703327	0.792	0.959	0	TRUE	Other	Inf
ADAT3	0	-0.7330441138013601	0.046	0.286	0	TRUE	Other	Inf
PIAS4	0	-0.8039527579571573	0.983	0.986	0	TRUE	Other	Inf
GPR108	0	-0.5933228715523557	0.978	0.997	0	TRUE	Other	Inf
ADGRE1	0	0.8519402850372102	0.781	0.469	0	TRUE	Other	Inf
ZGLP1	0	0.9945789059767334	0.658	0.287	0	TRUE	Other	Inf
EPS15L1	0	-0.5108938943792769	0.925	0.965	0	TRUE	Other	Inf
GMIP	0	-0.5732919935362193	0.989	0.996	0	TRUE	Other	Inf
DEDD2	0	-0.6019391310457267	0.913	0.996	0	TRUE	Other	Inf
NOP53	0	0.5398172620108124	0.998	0.997	0	TRUE	Other	Inf
FPR2	0	-1.0187636224136036	0.13	0.429	0	TRUE	Other	Inf
TNNT1	0	1.3335827909324225	0.491	0.097	0	TRUE	Other	Inf
ZBTB45	0	-0.6779862322062391	0.771	0.912	0	TRUE	Other	Inf
SIRPA	0	-0.4643795738221912	0.962	0.985	0	TRUE	Other	Inf
SLC23A2	0	-1.0947814394671418	0.499	0.8	0	TRUE	Other	Inf
MANBAL	0	-0.5582581592267324	0.9	0.972	0	TRUE	Other	Inf
SRC	0	-0.6625249153759296	0.574	0.82	0	TRUE	Other	Inf
ARFRP1	0	-0.6805337714637172	0.961	0.982	0	TRUE	Other	Inf
ZGPAT	0	-0.5722820630215171	0.987	0.998	0	TRUE	Other	Inf
MAP3K7CL	0	-1.156285588042195	0.442	0.83	0	TRUE	Other	Inf
LINC00189	0	-0.880785703315859	0.074	0.363	0	TRUE	Other	Inf
PKNOX1	0	-0.6842155917418826	0.975	0.98	0	TRUE	Other	Inf
PTTG1IP	0	-0.5554184581414241	0.877	0.966	0	TRUE	Other	Inf
DUSP18	0	-0.7388496345797435	0.8	0.94	0	TRUE	Other	Inf
RNF185	0	-0.6662601873538423	0.914	0.986	0	TRUE	Other	Inf
ATP5MGL	0	-0.694913032448224	0.525	0.795	0	TRUE	Other	Inf
AL683807.1	0	-1.0089980608759783	0.053	0.318	0	TRUE	Other	Inf
AC112496.1	0	-1.1493431630464634	0.175	0.521	0	TRUE	Other	Inf
ZFY	0	0.9732005632885667	0.686	0.253	0	TRUE	Other	Inf
DDX3Y	0	1.1023875957105005	0.789	0.349	0	TRUE	Other	Inf
TTTY14	0	1.1696733775735406	0.425	0.077	0	TRUE	Other	Inf
TTC34	0	-0.9657956212848346	0.014	0.272	0	TRUE	Other	Inf
ZSCAN20	0	-0.9366353128088836	0.011	0.238	0	TRUE	Other	Inf
AL603832.1	0	-0.494242752311888	0.027	0.253	0	TRUE	Other	Inf
GPR52	0	-0.5392336073709244	0.019	0.267	0	TRUE	Other	Inf
LINC02773	0	-0.7276947961900128	0.024	0.245	0	TRUE	Other	Inf
OBSCN-AS1	0	-0.3898277698323246	0.008	0.171	0	TRUE	Other	Inf
AL645465.1	0	-0.7075739052113035	0.004	0.234	0	TRUE	Other	Inf
AC079148.1	0	-0.43028303513039456	0.007	0.175	0	TRUE	Other	Inf
AL121652.1	0	-0.5375261966149999	0.008	0.21	0	TRUE	Other	Inf
SOS1-IT1	0	-0.7806284098471876	0.063	0.329	0	TRUE	Other	Inf
PLEKHH2	0	-0.8541089749673376	0.007	0.253	0	TRUE	Other	Inf
AC016722.2	0	-0.44366416495790656	0.012	0.202	0	TRUE	Other	Inf
AC097468.3	0	-0.6570356706893437	0.014	0.291	0	TRUE	Other	Inf
KCNJ13	0	-0.4661186843240045	0.006	0.245	0	TRUE	Other	Inf
U73169.1	0	-0.5434392334844974	0.011	0.196	0	TRUE	Other	Inf
AC024933.1	0	-0.5128141655302549	0.011	0.208	0	TRUE	Other	Inf
CRYGS	0	-0.7808165732247149	0.011	0.296	0	TRUE	Other	Inf
LINC00887	0	-0.6483726866241709	0.012	0.222	0	TRUE	Other	Inf
TM4SF19-AS1	0	-1.1196810081416737	0.058	0.297	0	TRUE	Other	Inf
AC027271.1	0	-0.6300179573690524	0.005	0.227	0	TRUE	Other	Inf
AC010245.2	0	-0.6252416033722419	0.007	0.217	0	TRUE	Other	Inf
DDR1	0	-0.8860070888470559	0.032	0.318	0	TRUE	Other	Inf
LRRC73	0	-0.7126948261577378	0.012	0.285	0	TRUE	Other	Inf
RSPH9	0	-0.7650357674776841	0.02	0.263	0	TRUE	Other	Inf
TDRD6	0	-0.7848856387651237	0.016	0.288	0	TRUE	Other	Inf
AC102953.2	0	-0.6004794530880859	0.013	0.217	0	TRUE	Other	Inf
AC007036.3	0	-0.8189498014879346	0.055	0.305	0	TRUE	Other	Inf
LINC01510	0	-0.7454475092101365	0.011	0.283	0	TRUE	Other	Inf
CLDN23	0	-0.7614939042399603	0.019	0.305	0	TRUE	Other	Inf
ADGRB1	0	-0.7290810118303929	0.028	0.303	0	TRUE	Other	Inf
AC069549.2	0	-0.478597509009036	0.015	0.213	0	TRUE	Other	Inf
AC091769.2	0	-0.5454335650607541	0.007	0.204	0	TRUE	Other	Inf
AL132656.3	0	-1.1392041930687349	0.193	0.548	0	TRUE	Other	Inf
AL162274.1	0	-0.582364005695765	0.038	0.253	0	TRUE	Other	Inf
PRR33	0	-0.6516317188397891	0.007	0.215	0	TRUE	Other	Inf
AC104389.5	0	-0.6824838263203369	0.001	0.155	0	TRUE	Other	Inf
AP001453.2	0	-0.7756600959573069	0.028	0.271	0	TRUE	Other	Inf
EFEMP2	0	-0.3808822840607649	0.004	0.179	0	TRUE	Other	Inf
AC008121.2	0	-0.5513661011802737	0.013	0.224	0	TRUE	Other	Inf
NTN4	0	-0.466959147939207	0.008	0.171	0	TRUE	Other	Inf
TBX3	0	-0.9140710522323742	0.006	0.247	0	TRUE	Other	Inf
AC131159.2	0	-0.4930419402767456	0.009	0.185	0	TRUE	Other	Inf
AC048338.2	0	-0.4835254321514984	0.004	0.173	0	TRUE	Other	Inf
AC090510.1	0	-0.4539671493555979	0.009	0.189	0	TRUE	Other	Inf
TPSB2	0	-0.8640373747744496	0.024	0.278	0	TRUE	Other	Inf
CCDC154	0	-0.6343947409955456	0.005	0.16	0	TRUE	Other	Inf
DNASE1L2	0	-0.40891187789787786	0.007	0.192	0	TRUE	Other	Inf
AC141586.3	0	-0.4746416442906992	0.002	0.16	0	TRUE	Other	Inf
AC012676.4	0	-0.7971268628159828	0.022	0.249	0	TRUE	Other	Inf
AC130650.2	0	-0.6650848137343318	0.052	0.303	0	TRUE	Other	Inf
AC087501.4	0	-0.9242948258346017	0.023	0.271	0	TRUE	Other	Inf
AC127024.6	0	-0.4377009550969104	0.007	0.177	0	TRUE	Other	Inf
AC130324.3	0	-0.5102800087689402	0.011	0.208	0	TRUE	Other	Inf
AP005432.1	0	-0.583975213306413	0.011	0.24	0	TRUE	Other	Inf
AC008760.2	0	-0.5301930199643996	0.034	0.27	0	TRUE	Other	Inf
AC008764.2	0	-0.39652048858748384	0.006	0.18	0	TRUE	Other	Inf
CADM4	0	-0.6643472510008447	0.01	0.234	0	TRUE	Other	Inf
TRPM4	0	-0.7875110420983679	0.144	0.471	0	TRUE	Other	Inf
AC012313.5	0	-0.4145538121648853	0.002	0.169	0	TRUE	Other	Inf
SLC4A11	0	-0.435478519980198	0.006	0.199	0	TRUE	Other	Inf
HM13-IT1	0	-0.6851572156807143	0.022	0.276	0	TRUE	Other	Inf
USP27X-AS1	0	-0.5385617099409538	0.021	0.243	0	TRUE	Other	Inf
ARL13B	4.482540232702443e-292	-1.0382051350273676	0.599	0.785	1.6354548039014864e-291	TRUE	Other	290.78636145318217
NRAV	5.567838925807433e-292	-0.9836844726992507	0.065	0.307	2.0314260320808422e-292	TRUE	Other	291.6921989865022
CLCN1	1.4342247888435769e-291	-0.7672405305518232	0.006	0.161	5.23276914209579e-293	TRUE	Other	292.28126842492503
FLII	5.295806262018593e-292	-0.6124141689365667	0.983	0.994	1.932174914697484e-291	TRUE	Other	290.7139535606072
EFCAB13	5.367332615156151e-292	0.981298256027477	0.614	0.286	1.958271304639722e-291	TRUE	Other	290.7081271399355
PPP1R12A	1.652007964328558e-292	-0.8627422802721982	0.998	1	6.027351057852745e-292	TRUE	Other	291.2198735126887
UNC13B	1.879010576052799e-292	-0.6714756674053071	0.012	0.181	6.8555700867286374e-292	TRUE	Other	291.16395642486776
AC027031.2	2.4652098796065736e-291	0.985992114789968	0.419	0.074	8.994318245744586e-292	TRUE	Other	291.0460317498651
EHBP1L1	2.820063373916068e-292	-0.5105721964657597	0.894	0.981	1.0289001219732773e-291	TRUE	Other	290.9876267812931
STX7	5.418900488351595e-292	-0.7273431874783971	0.824	0.957	1.9770858431750792e-291	TRUE	Other	290.7039744736262
SMAP1	8.226127509060592e-292	-0.5189679687688482	0.98	0.984	3.001302621680757e-292	TRUE	Other	291.5226902124059
AL353135.2	1.7569145896587423e-291	-0.9596010720323892	0.172	0.453	6.410102880369922e-292	TRUE	Other	291.1931350001195
EIF1AY	1.8003518105552918e-291	0.8720551399723677	0.733	0.349	6.568583580810982e-292	TRUE	Other	291.1825282696117
CNDP2	3.921178395183657e-291	-0.4650088412439568	0.692	0.94	1.4306419374827572e-291	TRUE	Other	290.8444690483043
LRIG1	4.98678108555045e-293	-0.8746346759238399	0.157	0.455	1.8194270790630815e-291	TRUE	Other	290.7400653458459
STIMATE	1.62164260934248e-293	0.583318157844485	0.871	0.527	5.916563060186038e-292	TRUE	Other	291.22793050230604
ERAP1	8.135083982543648e-292	-0.7929390739544293	0.74	0.913	2.9680853910310497e-291	TRUE	Other	290.527523608676
LIG4	1.6974032660940956e-291	-0.6364627960466853	0.683	0.887	6.192975816344307e-292	TRUE	Other	291.20810061591305
FLJ45513	4.759440634082654e-292	-0.49238625765909505	0.015	0.188	1.7364819153450564e-291	TRUE	Other	290.76032973530556
AL049795.2	5.281873300608368e-292	-0.4765836396514925	0.011	0.176	1.927091473726963e-292	TRUE	Other	291.71509767009184
RNASE6	5.643015810771221e-292	0.7809816383965049	0.793	0.553	2.05885431855988e-293	TRUE	Other	292.68637438232025
ADAM19	5.961031698750866e-292	-0.962315040965138	0.32	0.611	2.1748824152892537e-291	TRUE	Other	290.6625642181445
