ONTOLOGY	ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
CC	GO:0043228	non-membrane-bounded organelle	182	-0.37053023652187767	-1.6234196440866466	1.7557873396689642e-4	0.005632025543399678	0.0038385634146608934	101	tags=24%, list=16%, signal=28%	YPEL5/EGR1/BIN2/CEBPB/VPS13C/JMJD1C/STK17B/SCO2/NR4A2/SAMHD1/POU2F2/RNF213/STAT1/KLF10/CEBPD/ATF3/VMP1/CHMP1B/TUBA1A/GNAI2/ACTB/TMSB10/KLF2/NFKBIZ/ID2/JUNB/LSP1/JUN/IRF1/CORO1A/KLF6/FYB1/JUND/RGS2/AIF1/S100A9/PYCARD/KLF4/ZFP36/FOSB/S100A8/FOS/MNDA
CC	GO:0043232	intracellular non-membrane-bounded organelle	182	-0.37053023652187767	-1.6234196440866466	1.7557873396689642e-4	0.005632025543399678	0.0038385634146608934	101	tags=24%, list=16%, signal=28%	YPEL5/EGR1/BIN2/CEBPB/VPS13C/JMJD1C/STK17B/SCO2/NR4A2/SAMHD1/POU2F2/RNF213/STAT1/KLF10/CEBPD/ATF3/VMP1/CHMP1B/TUBA1A/GNAI2/ACTB/TMSB10/KLF2/NFKBIZ/ID2/JUNB/LSP1/JUN/IRF1/CORO1A/KLF6/FYB1/JUND/RGS2/AIF1/S100A9/PYCARD/KLF4/ZFP36/FOSB/S100A8/FOS/MNDA
CC	GO:0005576	extracellular region	205	0.35540632319268817	1.581575045437855	1.73933071022257e-4	0.005632025543399678	0.0038385634146608934	131	tags=33%, list=21%, signal=39%	THBS1/CCL4/CXCL3/CTSL/HLA-DRB5/SOD2/OLR1/SERPINB2/BASP1/TIMP1/VIM/HSPA5/IL1B/ATP2B1/SERPINB9/CCL3/CXCL8/IL1RN/SMS/NINJ1/NFKB1/CXCL2/GNLY/EREG/TNFAIP6/PRDX1/ANXA5/CD63/SERPINB1/FABP5/IL7R/LGALS3/TXNRD1/CXCL1/TXN/CSTB/MARCKSL1/ITGB8/ARL8B/SNX9/PSMA6/CD59/ANTXR2/RALA/EHD1/MANF/RHOQ/GSTO1/SLC7A5/ITGAV/CD109/DNAAF1/DNAJC3/CCL5/CREG1/NEDD4L/AMPD3/CD47/STK26/NIBAN1/ALCAM/RAB13/HLA-DRA/CCL2/CCL7/MARCKS/IL1R1/SLC3A2
MF	GO:1990837	sequence-specific double-stranded DNA binding	57	-0.5144522940936445	-1.8829555425751672	2.1721639017464994e-4	0.006291929290719025	0.004288327422678624	99	tags=35%, list=16%, signal=33%	MEF2C/BCL6/EGR1/CEBPB/NR4A2/POU2F2/STAT1/KLF10/CEBPD/ATF3/KLF2/NFKBIZ/JUNB/JUN/IRF1/KLF6/JUND/KLF4/FOSB/FOS
BP	GO:0006357	regulation of transcription by RNA polymerase II	110	-0.4193384645869712	-1.7189894258574083	2.4141695120264843e-4	0.006291929290719025	0.004288327422678624	99	tags=25%, list=16%, signal=25%	EGR1/CEBPB/JMJD1C/NR4A2/POU2F2/TSC22D3/STAT1/KLF10/CEBPD/ATF3/IER2/ACTB/KLF2/NFKBIZ/CD36/ID2/JUNB/JUN/IRF1/KLF6/TXNIP/JUND/KLF4/ZFP36/CCNL1/FOSB/FOS
CC	GO:0005615	extracellular space	172	0.3695837625229083	1.6130892328410853	2.2737157972022717e-4	0.006291929290719025	0.004288327422678624	131	tags=35%, list=21%, signal=38%	THBS1/CCL4/CXCL3/CTSL/HLA-DRB5/SOD2/SERPINB2/BASP1/TIMP1/VIM/HSPA5/IL1B/ATP2B1/SERPINB9/CCL3/CXCL8/IL1RN/SMS/CXCL2/GNLY/EREG/TNFAIP6/PRDX1/ANXA5/CD63/SERPINB1/FABP5/LGALS3/TXNRD1/CXCL1/TXN/CSTB/MARCKSL1/ITGB8/ARL8B/SNX9/PSMA6/CD59/RALA/EHD1/MANF/RHOQ/GSTO1/SLC7A5/ITGAV/CD109/DNAJC3/CCL5/CREG1/NEDD4L/CD47/STK26/NIBAN1/ALCAM/RAB13/HLA-DRA/CCL2/CCL7/MARCKS/SLC3A2
BP	GO:0045935	positive regulation of nucleobase-containing compound metabolic process	91	-0.43595549671511297	-1.7356689442960753	2.965684318425144e-4	0.007274649181078148	0.004958110006035845	102	tags=27%, list=16%, signal=27%	TNFSF13/EGR1/CEBPB/NR4A2/POU2F2/STAT1/KLF10/CEBPD/ATF3/IER2/ACTB/KLF2/NFKBIZ/ID2/NCF1/ZFP36L2/JUNB/JUN/IRF1/KLF6/JUND/KLF4/ZFP36/FOSB/FOS
BP	GO:0000122	negative regulation of transcription by RNA polymerase II	52	-0.5138575475448808	-1.846201448875724	4.536787090442842e-4	0.007277713991271423	0.0049601988581175925	121	tags=33%, list=19%, signal=29%	MEF2C/BCL6/EGR1/CEBPB/NR4A2/STAT1/KLF10/ATF3/KLF2/CD36/ID2/JUN/TXNIP/JUND/KLF4/ZFP36/FOSB
MF	GO:0140110	transcription regulator activity	75	-0.4658738391249453	-1.798082684543097	4.258094326036791e-4	0.007277713991271423	0.0049601988581175925	99	tags=27%, list=16%, signal=26%	EGR1/CEBPB/JMJD1C/NR4A2/POU2F2/STAT1/KLF10/CEBPD/ATF3/KLF2/NFKBIZ/ID2/JUNB/JUN/IRF1/KLF6/JUND/KLF4/FOSB/FOS
BP	GO:0045893	positive regulation of DNA-templated transcription	79	-0.45340134374403424	-1.7651711852371468	4.1123868926511755e-4	0.007277713991271423	0.0049601988581175925	99	tags=28%, list=16%, signal=27%	EGR1/CEBPB/NR4A2/POU2F2/STAT1/KLF10/CEBPD/ATF3/IER2/ACTB/KLF2/NFKBIZ/ID2/NCF1/JUNB/JUN/IRF1/KLF6/JUND/KLF4/FOSB/FOS
BP	GO:1902680	positive regulation of RNA biosynthetic process	79	-0.45340134374403424	-1.7651711852371468	4.1123868926511755e-4	0.007277713991271423	0.0049601988581175925	99	tags=28%, list=16%, signal=27%	EGR1/CEBPB/NR4A2/POU2F2/STAT1/KLF10/CEBPD/ATF3/IER2/ACTB/KLF2/NFKBIZ/ID2/NCF1/JUNB/JUN/IRF1/KLF6/JUND/KLF4/FOSB/FOS
BP	GO:1903508	positive regulation of nucleic acid-templated transcription	79	-0.45340134374403424	-1.7651711852371468	4.1123868926511755e-4	0.007277713991271423	0.0049601988581175925	99	tags=28%, list=16%, signal=27%	EGR1/CEBPB/NR4A2/POU2F2/STAT1/KLF10/CEBPD/ATF3/IER2/ACTB/KLF2/NFKBIZ/ID2/NCF1/JUNB/JUN/IRF1/KLF6/JUND/KLF4/FOSB/FOS
BP	GO:0006366	transcription by RNA polymerase II	113	-0.41429350179554886	-1.7052598469351785	3.874315752387117e-4	0.007277713991271423	0.0049601988581175925	99	tags=24%, list=16%, signal=25%	EGR1/CEBPB/JMJD1C/NR4A2/POU2F2/TSC22D3/STAT1/KLF10/CEBPD/ATF3/IER2/ACTB/KLF2/NFKBIZ/CD36/ID2/JUNB/JUN/IRF1/KLF6/TXNIP/JUND/KLF4/ZFP36/CCNL1/FOSB/FOS
BP	GO:0006355	regulation of DNA-templated transcription	147	-0.3802564968345012	-1.622938242684491	3.7656289582111406e-4	0.007277713991271423	0.0049601988581175925	99	tags=23%, list=16%, signal=25%	EGR1/CEBPB/JMJD1C/TNFAIP3/NR4A2/POU2F2/TRIB1/SGK1/TSC22D3/STAT1/KLF10/CEBPD/ATF3/IER2/ACTB/KLF2/NFKBIZ/CD36/ID2/NCF1/JUNB/JUN/IRF1/KLF6/TXNIP/JUND/S100A9/PYCARD/KLF4/ZFP36/CCNL1/FOSB/S100A8/FOS
BP	GO:1903506	regulation of nucleic acid-templated transcription	147	-0.3802564968345012	-1.622938242684491	3.7656289582111406e-4	0.007277713991271423	0.0049601988581175925	99	tags=23%, list=16%, signal=25%	EGR1/CEBPB/JMJD1C/TNFAIP3/NR4A2/POU2F2/TRIB1/SGK1/TSC22D3/STAT1/KLF10/CEBPD/ATF3/IER2/ACTB/KLF2/NFKBIZ/CD36/ID2/NCF1/JUNB/JUN/IRF1/KLF6/TXNIP/JUND/S100A9/PYCARD/KLF4/ZFP36/CCNL1/FOSB/S100A8/FOS
CC	GO:0005634	nucleus	263	-0.33001762082368735	-1.4977285168222785	4.537663399833501e-4	0.007277713991271423	0.0049601988581175925	150	tags=30%, list=24%, signal=39%	TRMT1/HMGB2/CCNH/RBP7/MT2A/ZFP36L1/LAP3/CELF2/LTA4H/NLRP3/UTRN/XAF1/S100A12/UBE2L6/MEF2C/ARL4A/BCL6/NAA38/DUSP6/GADD45B/SKAP2/IFRD1/C12orf57/TNFSF13/YPEL5/EGR1/CEBPB/JMJD1C/GLRX/STK17B/TNFAIP3/NR4A2/PSMB10/SAMHD1/PSME2/POU2F2/TRIB1/IFITM2/SGK1/TSC22D3/RNF213/JAML/STAT1/BLVRB/KLF10/CEBPD/ATF3/IER2/VMP1/CHMP1B/TUBA1A/GNAI2/PSMB9/ACTB/KLF2/NFKBIZ/ID2/GSTP1/ZFP36L2/JUNB/JUN/IRF1/MCL1/KLF6/TXNIP/FYB1/JUND/DUSP1/RGS2/AIF1/S100A9/PYCARD/KLF4/ZFP36/CCNL1/FOSB/S100A8/FOS/MNDA
MF	GO:0043565	sequence-specific DNA binding	59	-0.49803452147073013	-1.8358129120985323	4.7586487348087384e-4	0.007349468601537941	0.00500910393137762	99	tags=34%, list=16%, signal=32%	MEF2C/BCL6/EGR1/CEBPB/NR4A2/POU2F2/STAT1/KLF10/CEBPD/ATF3/KLF2/NFKBIZ/JUNB/JUN/IRF1/KLF6/JUND/KLF4/FOSB/FOS
BP	GO:0010558	negative regulation of macromolecule biosynthetic process	79	-0.44774782296118387	-1.7431610343659119	5.708173338526232e-4	0.007934360940551463	0.005407743162814325	66	tags=27%, list=10%, signal=27%	EGR1/CEBPB/NR4A2/STAT1/KLF10/CEBPD/ATF3/ITM2B/KLF2/CD36/ID2/GSTP1/ZFP36L2/JUN/IRF1/TXNIP/JUND/RGS2/KLF4/ZFP36/FOSB
BP	GO:0009890	negative regulation of biosynthetic process	84	-0.4423056086851209	-1.7351026901657725	5.634912384502807e-4	0.007934360940551463	0.005407743162814325	66	tags=23%, list=10%, signal=23%	STAT1/KLF10/CEBPD/ATF3/ITM2B/KLF2/CD36/ID2/GSTP1/ZFP36L2/JUN/IRF1/TXNIP/JUND/RGS2/KLF4/ZFP36/TSPO/FOSB
BP	GO:0031324	negative regulation of cellular metabolic process	127	-0.3880563523564791	-1.6244157179549832	5.42006659626418e-4	0.007934360940551463	0.005407743162814325	123	tags=29%, list=19%, signal=29%	LRRK2/LDLR/MEF2C/MYADM/BCL6/DUSP6/GADD45B/EGR1/CEBPB/TNFAIP3/NR4A2/CST3/TRIB1/STAT1/KLF10/CEBPD/ATF3/CDA/ITM2B/GNAI2/KLF2/CD36/ID2/GSTP1/ZFP36L2/JUN/IRF1/MCL1/TXNIP/JUND/DUSP1/RGS2/PYCARD/KLF4/ZFP36/TSPO/FOSB
BP	GO:0031327	negative regulation of cellular biosynthetic process	82	-0.4341240591087487	-1.692749949330029	7.158443785108448e-4	0.009292191004902516	0.0063331858420388205	66	tags=22%, list=10%, signal=23%	STAT1/KLF10/CEBPD/ATF3/ITM2B/KLF2/CD36/ID2/ZFP36L2/JUN/IRF1/TXNIP/JUND/RGS2/KLF4/ZFP36/TSPO/FOSB
BP	GO:0006351	DNA-templated transcription	149	-0.3770488948231181	-1.6133838302058137	7.353532449922854e-4	0.009292191004902516	0.0063331858420388205	99	tags=23%, list=16%, signal=25%	EGR1/CEBPB/JMJD1C/TNFAIP3/NR4A2/POU2F2/TRIB1/SGK1/TSC22D3/STAT1/KLF10/CEBPD/ATF3/IER2/ACTB/KLF2/NFKBIZ/CD36/ID2/NCF1/JUNB/JUN/IRF1/KLF6/TXNIP/JUND/S100A9/PYCARD/KLF4/ZFP36/CCNL1/FOSB/S100A8/FOS
BP	GO:0097659	nucleic acid-templated transcription	149	-0.3770488948231181	-1.6133838302058137	7.353532449922854e-4	0.009292191004902516	0.0063331858420388205	99	tags=23%, list=16%, signal=25%	EGR1/CEBPB/JMJD1C/TNFAIP3/NR4A2/POU2F2/TRIB1/SGK1/TSC22D3/STAT1/KLF10/CEBPD/ATF3/IER2/ACTB/KLF2/NFKBIZ/CD36/ID2/NCF1/JUNB/JUN/IRF1/KLF6/TXNIP/JUND/S100A9/PYCARD/KLF4/ZFP36/CCNL1/FOSB/S100A8/FOS
CC	GO:0043229	intracellular organelle	465	-0.3131575721719994	-1.4380085135749991	8.728034835138023e-4	0.01070467801838987	0.007295880512344477	125	tags=23%, list=20%, signal=69%	S100A12/UBE2L6/LRRK2/LDLR/MEF2C/RNASE2/ARL4A/MYADM/BCL6/CPPED1/NAA38/DUSP6/GADD45B/SKAP2/ASGR2/IFI6/LAMTOR2/IFITM3/IFRD1/C12orf57/TNFSF13/YPEL5/EGR1/BIN2/CEBPB/LYZ/VPS13C/GIMAP4/JMJD1C/GLIPR2/BST2/GLRX/STK17B/SCO2/TNFAIP3/NR4A2/FPR1/RAB11FIP1/CST3/PSMB10/LILRB3/SAMHD1/PSME2/POU2F2/AGTRAP/TRIB1/IFITM2/SGK1/PLBD1/TSC22D3/RNF213/JAML/STAT1/BLVRB/KLF10/CEBPD/ATF3/CDA/IER2/ITM2B/VMP1/CHMP1B/VCAN/TUBA1A/GNAI2/PSMB9/ACTB/TMSB10/KLF2/NFKBIZ/CD36/ID2/NCF1/GSTP1/ZFP36L2/JUNB/LSP1/JUN/IRF1/CTSD/MCL1/CORO1A/CLEC12A/KLF6/VAMP8/TXNIP/CTSS/MPEG1/LST1/FYB1/CD14/JUND/FGL2/DUSP1/RGS2/MS4A6A/AIF1/S100A9/PYCARD/KLF4/ZFP36/CCNL1/TSPO/FOSB/S100A8/FOS/MNDA
BP	GO:2001141	regulation of RNA biosynthetic process	149	-0.3715368188522625	-1.5897977797907437	9.702085766609131e-4	0.011559342184788594	0.007878385434539746	99	tags=23%, list=16%, signal=25%	EGR1/CEBPB/JMJD1C/TNFAIP3/NR4A2/POU2F2/TRIB1/SGK1/TSC22D3/STAT1/KLF10/CEBPD/ATF3/IER2/ACTB/KLF2/NFKBIZ/CD36/ID2/NCF1/JUNB/JUN/IRF1/KLF6/TXNIP/JUND/S100A9/PYCARD/KLF4/ZFP36/CCNL1/FOSB/S100A8/FOS
CC	GO:0043227	membrane-bounded organelle	469	-0.3150895004547752	-1.4432762971488897	0.0012163820670343388	0.014089758943147759	0.00960301631869215	125	tags=23%, list=20%, signal=70%	S100A12/UBE2L6/LRRK2/LDLR/MEF2C/RNASE2/ARL4A/BCL6/CPPED1/NAA38/DUSP6/GADD45B/SKAP2/ASGR2/IFI6/LAMTOR2/TNFSF10/IFITM3/IFRD1/C12orf57/TNFSF13/YPEL5/EGR1/BIN2/CEBPB/LYZ/VPS13C/GIMAP4/JMJD1C/GLIPR2/BST2/GLRX/STK17B/SCO2/TNFAIP3/NR4A2/FPR1/RAB11FIP1/CST3/PSMB10/LILRB3/SAMHD1/PSME2/POU2F2/AGTRAP/TRIB1/IFITM2/SGK1/PLBD1/TSC22D3/RNF213/JAML/STAT1/BLVRB/KLF10/CEBPD/ATF3/CDA/IER2/ITM2B/VMP1/CHMP1B/VCAN/TUBA1A/GNAI2/PSMB9/ACTB/KLF2/NFKBIZ/CD36/ID2/NCF1/GSTP1/ZFP36L2/JUNB/LSP1/JUN/IRF1/CTSD/MCL1/CORO1A/CLEC12A/KLF6/VAMP8/TXNIP/CTSS/MPEG1/LST1/FYB1/CD14/JUND/FGL2/CD52/DUSP1/RGS2/MS4A6A/TMEM107/AIF1/S100A9/PYCARD/KLF4/ZFP36/CCNL1/TSPO/FOSB/S100A8/FOS/MNDA
BP	GO:0019219	regulation of nucleobase-containing compound metabolic process	172	-0.3509915006282916	-1.5284256586834353	0.0015462208120047972	0.016765752464136564	0.011426866503387284	102	tags=22%, list=16%, signal=25%	TNFSF13/EGR1/CEBPB/JMJD1C/TNFAIP3/NR4A2/POU2F2/TRIB1/SGK1/TSC22D3/STAT1/KLF10/CEBPD/ATF3/CDA/IER2/ACTB/KLF2/NFKBIZ/CD36/ID2/NCF1/ZFP36L2/JUNB/JUN/IRF1/KLF6/TXNIP/JUND/S100A9/PYCARD/KLF4/ZFP36/CCNL1/TSPO/FOSB/S100A8/FOS
BP	GO:0019438	aromatic compound biosynthetic process	166	-0.3510086152067726	-1.5214760753803487	0.0015680200146314773	0.016765752464136564	0.011426866503387284	99	tags=22%, list=16%, signal=25%	EGR1/CEBPB/JMJD1C/TNFAIP3/NR4A2/POU2F2/TRIB1/SGK1/TSC22D3/STAT1/KLF10/CEBPD/ATF3/CDA/IER2/ACTB/KLF2/NFKBIZ/CD36/ID2/NCF1/JUNB/JUN/IRF1/KLF6/TXNIP/JUND/S100A9/PYCARD/KLF4/ZFP36/CCNL1/TSPO/FOSB/S100A8/FOS
CC	GO:0043231	intracellular membrane-bounded organelle	447	-0.3096868623516595	-1.4265427729266584	0.0015223755986512038	0.016765752464136564	0.011426866503387284	125	tags=23%, list=20%, signal=63%	S100A12/UBE2L6/LRRK2/LDLR/MEF2C/RNASE2/ARL4A/BCL6/CPPED1/NAA38/DUSP6/GADD45B/SKAP2/ASGR2/IFI6/LAMTOR2/IFITM3/IFRD1/C12orf57/TNFSF13/YPEL5/EGR1/BIN2/CEBPB/LYZ/VPS13C/GIMAP4/JMJD1C/GLIPR2/BST2/GLRX/STK17B/SCO2/TNFAIP3/NR4A2/FPR1/RAB11FIP1/CST3/PSMB10/LILRB3/SAMHD1/PSME2/POU2F2/AGTRAP/TRIB1/IFITM2/SGK1/PLBD1/TSC22D3/RNF213/JAML/STAT1/BLVRB/KLF10/CEBPD/ATF3/CDA/IER2/ITM2B/VMP1/CHMP1B/VCAN/TUBA1A/GNAI2/PSMB9/ACTB/KLF2/NFKBIZ/CD36/ID2/NCF1/GSTP1/ZFP36L2/JUNB/JUN/IRF1/CTSD/MCL1/CORO1A/CLEC12A/KLF6/VAMP8/TXNIP/CTSS/MPEG1/LST1/FYB1/CD14/JUND/FGL2/DUSP1/RGS2/MS4A6A/AIF1/S100A9/PYCARD/KLF4/ZFP36/CCNL1/TSPO/FOSB/S100A8/FOS/MNDA
BP	GO:0018130	heterocycle biosynthetic process	165	-0.35894236057989937	-1.5542383353508844	0.00177197812795912	0.018472871983973828	0.012590370909183222	99	tags=22%, list=16%, signal=25%	EGR1/CEBPB/JMJD1C/TNFAIP3/NR4A2/POU2F2/TRIB1/SGK1/TSC22D3/STAT1/KLF10/CEBPD/ATF3/CDA/IER2/ACTB/KLF2/NFKBIZ/CD36/ID2/NCF1/JUNB/JUN/IRF1/KLF6/TXNIP/JUND/S100A9/PYCARD/KLF4/ZFP36/CCNL1/TSPO/FOSB/S100A8/FOS
BP	GO:0045944	positive regulation of transcription by RNA polymerase II	68	-0.44082857821473215	-1.66814904702964	0.0019107725385971372	0.018971241633214436	0.012930039734867848	99	tags=28%, list=16%, signal=26%	EGR1/CEBPB/NR4A2/POU2F2/STAT1/KLF10/CEBPD/ATF3/IER2/KLF2/NFKBIZ/JUNB/JUN/IRF1/KLF6/JUND/KLF4/FOSB/FOS
BP	GO:0032774	RNA biosynthetic process	151	-0.3684093689217223	-1.5782637953742549	0.0018834432531821602	0.018971241633214436	0.012930039734867848	99	tags=23%, list=16%, signal=25%	EGR1/CEBPB/JMJD1C/TNFAIP3/NR4A2/POU2F2/TRIB1/SGK1/TSC22D3/STAT1/KLF10/CEBPD/ATF3/IER2/ACTB/KLF2/NFKBIZ/CD36/ID2/NCF1/JUNB/JUN/IRF1/KLF6/TXNIP/JUND/S100A9/PYCARD/KLF4/ZFP36/CCNL1/FOSB/S100A8/FOS
CC	GO:0043226	organelle	484	-0.31603242021192424	-1.4413239425787978	0.0020650656601179074	0.020026334424864355	0.01364914879392497	125	tags=23%, list=20%, signal=76%	S100A12/UBE2L6/LRRK2/LDLR/MEF2C/RNASE2/ARL4A/MYADM/BCL6/CPPED1/NAA38/DUSP6/GADD45B/SKAP2/ASGR2/IFI6/LAMTOR2/TNFSF10/IFITM3/IFRD1/C12orf57/TNFSF13/YPEL5/EGR1/BIN2/CEBPB/LYZ/VPS13C/GIMAP4/JMJD1C/GLIPR2/BST2/GLRX/STK17B/SCO2/TNFAIP3/NR4A2/FPR1/RAB11FIP1/CST3/PSMB10/LILRB3/SAMHD1/PSME2/POU2F2/AGTRAP/TRIB1/IFITM2/SGK1/PLBD1/TSC22D3/RNF213/JAML/STAT1/BLVRB/KLF10/CEBPD/ATF3/CDA/IER2/ITM2B/VMP1/CHMP1B/VCAN/TUBA1A/GNAI2/PSMB9/ACTB/TMSB10/KLF2/NFKBIZ/CD36/ID2/NCF1/GSTP1/ZFP36L2/JUNB/LSP1/JUN/IRF1/CTSD/MCL1/CORO1A/CLEC12A/KLF6/VAMP8/TXNIP/CTSS/MPEG1/LST1/FYB1/CD14/JUND/FGL2/CD52/DUSP1/RGS2/MS4A6A/TMEM107/AIF1/S100A9/PYCARD/KLF4/ZFP36/CCNL1/TSPO/FOSB/S100A8/FOS/MNDA
BP	GO:0034654	nucleobase-containing compound biosynthetic process	161	-0.350642969505139	-1.5149784578760641	0.0023518541907454967	0.021044422711986085	0.014343037062315394	99	tags=22%, list=16%, signal=25%	EGR1/CEBPB/JMJD1C/TNFAIP3/NR4A2/POU2F2/TRIB1/SGK1/TSC22D3/STAT1/KLF10/CEBPD/ATF3/CDA/IER2/ACTB/KLF2/NFKBIZ/CD36/ID2/NCF1/JUNB/JUN/IRF1/KLF6/TXNIP/JUND/S100A9/PYCARD/KLF4/ZFP36/CCNL1/FOSB/S100A8/FOS
BP	GO:0010468	regulation of gene expression	217	-0.32993752904365614	-1.4713912296206537	0.0023892627517555155	0.021044422711986085	0.014343037062315394	76	tags=18%, list=12%, signal=23%	POU2F2/TRIB1/SGK1/TSC22D3/STAT1/VSIR/KLF10/CEBPD/ATF3/IER2/ACTB/KLF2/NFKBIZ/CD36/ID2/NCF1/GSTP1/ZFP36L2/JUNB/JUN/IRF1/KLF6/TXNIP/CD14/JUND/RGS2/TMEM107/AIF1/S100A9/PYCARD/KLF4/ZFP36/CCNL1/TSPO/FOSB/S100A8/FOS/MNDA
CC	GO:0031974	membrane-enclosed lumen	234	-0.32073810516038576	-1.4408588347211624	0.0024223795927465997	0.021044422711986085	0.014343037062315394	125	tags=27%, list=20%, signal=35%	S100A12/UBE2L6/LRRK2/MEF2C/RNASE2/ARL4A/BCL6/CPPED1/NAA38/DUSP6/SKAP2/C12orf57/TNFSF13/YPEL5/EGR1/BIN2/CEBPB/LYZ/JMJD1C/SCO2/NR4A2/CST3/PSMB10/SAMHD1/PSME2/POU2F2/IFITM2/SGK1/RNF213/JAML/STAT1/BLVRB/CEBPD/ATF3/CDA/IER2/VMP1/CHMP1B/VCAN/GNAI2/PSMB9/ACTB/NFKBIZ/ID2/GSTP1/JUNB/JUN/IRF1/CTSD/MCL1/KLF6/TXNIP/CTSS/JUND/FGL2/RGS2/S100A9/PYCARD/KLF4/CCNL1/FOSB/S100A8/FOS/MNDA
